CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 2.007812 1567446148.3347
MEM 17.882812 1567446148.4435
MEM 32.945312 1567446148.5593
MEM 41.128906 1567446148.6677
MEM 59.136719 1567446148.7758
MEM 71.906250 1567446148.8840
MEM 79.214844 1567446148.9924
MEM 123.480469 1567446149.1008
MEM 159.988281 1567446149.2090
MEM 162.714844 1567446149.3173
MEM 167.359375 1567446149.4257
MEM 176.425781 1567446149.5341
MEM 181.894531 1567446149.6461
MEM 189.484375 1567446149.7544
MEM 201.968750 1567446149.8629
MEM 207.726562 1567446149.9719
MEM 213.312500 1567446150.0813
MEM 225.097656 1567446150.1895
MEM 232.460938 1567446150.2977
MEM 246.378906 1567446150.4121
MEM 252.351562 1567446150.5205
MEM 256.953125 1567446150.6299
MEM 263.558594 1567446150.7432
MEM 274.507812 1567446150.8573
MEM 291.265625 1567446150.9703
MEM 308.023438 1567446151.0833
MEM 366.140625 1567446151.1916
MEM 363.199219 1567446151.2999
MEM 488.238281 1567446151.4098
MEM 637.253906 1567446151.5182
MEM 677.285156 1567446151.6268
MEM 648.117188 1567446151.7358
MEM 708.527344 1567446151.8444
CHLD 0 601.093750 1567446151.8530
CHLD 1 601.101562 1567446151.8530
MEM 708.550781 1567446151.9534
CHLD 0 601.093750 1567446151.9761
CHLD 1 601.101562 1567446151.9762
CHLD 2 601.101562 1567446151.9762
CHLD 3 601.101562 1567446151.9763
CHLD 4 608.964844 1567446151.9763
CHLD 5 605.523438 1567446151.9764
CHLD 6 605.179688 1567446151.9765
CHLD 7 604.992188 1567446151.9765
CHLD 8 604.406250 1567446151.9766
CHLD 9 0.007812 1567446151.9766
CHLD 10 0.574219 1567446151.9767
CHLD 11 6.875000 1567446151.9767
MEM 708.562500 1567446152.0771
CHLD 0 601.093750 1567446152.1273
CHLD 1 601.101562 1567446152.1273
CHLD 2 601.101562 1567446152.1274
CHLD 3 601.101562 1567446152.1275
CHLD 4 612.296875 1567446152.1275
CHLD 5 609.765625 1567446152.1276
CHLD 6 609.304688 1567446152.1276
CHLD 7 606.480469 1567446152.1277
CHLD 8 605.640625 1567446152.1277
CHLD 9 605.246094 1567446152.1278
CHLD 10 604.988281 1567446152.1279
CHLD 11 605.074219 1567446152.1279
CHLD 12 0.839844 1567446152.1280
CHLD 13 0.007812 1567446152.1280
CHLD 14 8.562500 1567446152.1281
CHLD 15 8.847656 1567446152.1282
CHLD 16 9.320312 1567446152.1282
MEM 708.562500 1567446152.2286
CHLD 0 601.093750 1567446152.2688
CHLD 1 601.101562 1567446152.2689
CHLD 2 601.101562 1567446152.2689
CHLD 3 601.101562 1567446152.2690
CHLD 4 618.027344 1567446152.2691
CHLD 5 612.910156 1567446152.2691
CHLD 6 611.738281 1567446152.2692
CHLD 7 609.660156 1567446152.2692
CHLD 8 609.304688 1567446152.2693
CHLD 9 608.996094 1567446152.2694
CHLD 10 605.710938 1567446152.2694
CHLD 11 606.542969 1567446152.2695
CHLD 12 7.324219 1567446152.2695
CHLD 13 0.007812 1567446152.2696
CHLD 14 7.667969 1567446152.2697
CHLD 15 8.257812 1567446152.2697
CHLD 16 7.867188 1567446152.2698
CHLD 17 10.351562 1567446152.2698
CHLD 18 10.906250 1567446152.2699
CHLD 19 10.964844 1567446152.2699
MEM 708.562500 1567446152.3704
