CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 0.832031 1567437283.4337
MEM 15.886719 1567437283.5420
MEM 32.984375 1567437283.6572
MEM 41.488281 1567437283.7650
MEM 63.902344 1567437283.8729
MEM 73.199219 1567437283.9808
MEM 80.828125 1567437284.0887
MEM 124.015625 1567437284.1966
MEM 163.945312 1567437284.3045
MEM 165.218750 1567437284.4123
MEM 172.480469 1567437284.5201
MEM 181.089844 1567437284.6278
MEM 186.902344 1567437284.7356
MEM 195.257812 1567437284.8435
MEM 206.199219 1567437284.9517
MEM 215.375000 1567437285.0594
MEM 218.917969 1567437285.1673
MEM 231.238281 1567437285.2751
MEM 237.855469 1567437285.3830
MEM 256.316406 1567437285.4909
MEM 260.832031 1567437285.5991
MEM 267.246094 1567437285.7128
MEM 271.246094 1567437285.8207
MEM 285.425781 1567437285.9287
MEM 301.925781 1567437286.0370
MEM 347.402344 1567437286.1449
MEM 331.878906 1567437286.2530
MEM 402.777344 1567437286.3637
MEM 554.371094 1567437286.4718
MEM 706.222656 1567437286.5798
MEM 636.679688 1567437286.6879
MEM 692.207031 1567437286.7957
MEM 770.148438 1567437286.9038
CHLD 0 601.058594 1567437286.9137
CHLD 1 601.062500 1567437286.9137
CHLD 2 601.062500 1567437286.9138
CHLD 3 601.062500 1567437286.9138
MEM 977.429688 1567437287.0142
CHLD 0 601.058594 1567437287.0222
CHLD 1 601.062500 1567437287.0222
CHLD 2 601.062500 1567437287.0222
CHLD 3 601.062500 1567437287.0223
MEM 1177.449219 1567437287.1227
CHLD 0 601.058594 1567437287.1306
CHLD 1 601.062500 1567437287.1306
CHLD 2 601.062500 1567437287.1307
CHLD 3 601.062500 1567437287.1307
MEM 1373.386719 1567437287.2311
CHLD 0 601.058594 1567437287.2407
CHLD 1 601.062500 1567437287.2408
CHLD 2 601.062500 1567437287.2408
CHLD 3 601.062500 1567437287.2408
MEM 1364.906250 1567437287.3412
CHLD 0 601.058594 1567437287.3494
CHLD 1 601.062500 1567437287.3495
CHLD 2 601.062500 1567437287.3495
CHLD 3 601.062500 1567437287.3495
MEM 1136.906250 1567437287.4499
CHLD 0 739.929688 1567437287.4585
CHLD 1 601.062500 1567437287.4586
CHLD 2 601.062500 1567437287.4586
CHLD 3 601.062500 1567437287.4586
MEM 1136.906250 1567437287.5590
CHLD 0 896.421875 1567437287.5677
CHLD 1 601.062500 1567437287.5678
CHLD 2 601.062500 1567437287.5678
CHLD 3 601.062500 1567437287.5679
MEM 1136.906250 1567437287.6685
CHLD 0 1002.125000 1567437287.6822
CHLD 1 601.062500 1567437287.6823
CHLD 2 601.062500 1567437287.6823
CHLD 3 601.062500 1567437287.6824
MEM 785.890625 1567437287.7828
CHLD 0 1148.562500 1567437287.7923
CHLD 1 601.062500 1567437287.7924
CHLD 2 601.062500 1567437287.7924
CHLD 3 601.062500 1567437287.7925
MEM 926.140625 1567437287.8932
CHLD 0 1309.953125 1567437287.9196
CHLD 1 601.062500 1567437287.9197
CHLD 2 601.062500 1567437287.9197
CHLD 3 601.062500 1567437287.9198
MEM 1082.632812 1567437288.0203
CHLD 0 1330.218750 1567437288.0366
CHLD 1 601.062500 1567437288.0367
CHLD 2 601.062500 1567437288.0367
CHLD 3 601.062500 1567437288.0368
MEM 1229.585938 1567437288.1372
CHLD 0 1136.289062 1567437288.1506
CHLD 1 601.062500 1567437288.1507
CHLD 2 601.062500 1567437288.1507
CHLD 3 601.062500 1567437288.1508
MEM 1369.062500 1567437288.2512
CHLD 0 1271.125000 1567437288.2602
CHLD 1 601.062500 1567437288.2603
CHLD 2 601.062500 1567437288.2603
CHLD 3 601.062500 1567437288.2603
MEM 1501.152344 1567437288.3608
CHLD 0 1414.976562 1567437288.3771
CHLD 1 601.062500 1567437288.3773
CHLD 2 601.062500 1567437288.3795
CHLD 3 601.062500 1567437288.3797
MEM 1138.761719 1567437288.4802
CHLD 0 1025.894531 1567437288.5021
CHLD 1 673.449219 1567437288.5022
CHLD 2 601.062500 1567437288.5022
CHLD 3 601.062500 1567437288.5023
CHLD 4 4.996094 1567437288.5024
MEM 1138.761719 1567437288.6028
CHLD 0 1036.722656 1567437288.6183
CHLD 1 798.746094 1567437288.6184
CHLD 2 601.062500 1567437288.6185
CHLD 3 601.062500 1567437288.6185
CHLD 4 10.890625 1567437288.6186
MEM 1138.761719 1567437288.7191
CHLD 0 1037.738281 1567437288.7339
CHLD 1 929.972656 1567437288.7340
CHLD 2 601.062500 1567437288.7340
CHLD 3 601.062500 1567437288.7341
CHLD 4 10.890625 1567437288.7342
MEM 857.230469 1567437288.8379
CHLD 0 1042.800781 1567437288.8718
CHLD 1 1083.628906 1567437288.8719
CHLD 2 601.062500 1567437288.8719
CHLD 3 601.062500 1567437288.8720
CHLD 4 10.890625 1567437288.8720
MEM 865.871094 1567437288.9724
CHLD 0 1054.015625 1567437288.9898
CHLD 1 1176.957031 1567437288.9899
CHLD 2 601.062500 1567437288.9900
CHLD 3 601.062500 1567437288.9901
CHLD 4 10.890625 1567437288.9901
MEM 1001.996094 1567437289.0907
CHLD 0 1054.531250 1567437289.1053
CHLD 1 1302.253906 1567437289.1054
CHLD 2 601.062500 1567437289.1054
CHLD 3 601.062500 1567437289.1055
CHLD 4 10.890625 1567437289.1056
MEM 1126.261719 1567437289.2118
CHLD 0 1056.843750 1567437289.2261
CHLD 1 1254.457031 1567437289.2261
CHLD 2 601.062500 1567437289.2262
CHLD 3 601.062500 1567437289.2262
CHLD 4 10.890625 1567437289.2263
MEM 1280.433594 1567437289.3268
CHLD 0 1059.773438 1567437289.3456
CHLD 1 1201.515625 1567437289.3457
CHLD 2 601.062500 1567437289.3457
CHLD 3 601.062500 1567437289.3458
CHLD 4 10.890625 1567437289.3459
MEM 1443.660156 1567437289.4464
CHLD 0 1060.437500 1567437289.4608
CHLD 1 1393.324219 1567437289.4609
CHLD 2 601.062500 1567437289.4610
CHLD 3 601.062500 1567437289.4610
CHLD 4 10.890625 1567437289.4611
MEM 1138.761719 1567437289.5615
CHLD 0 1061.089844 1567437289.5751
CHLD 1 1026.007812 1567437289.5751
CHLD 2 606.417969 1567437289.5752
CHLD 3 601.062500 1567437289.5753
CHLD 4 6.523438 1567437289.5753
CHLD 5 10.890625 1567437289.5754
MEM 1138.761719 1567437289.6758
CHLD 0 1066.722656 1567437289.6877
CHLD 1 1037.003906 1567437289.6878
CHLD 2 726.300781 1567437289.6878
CHLD 3 601.062500 1567437289.6879
CHLD 4 10.800781 1567437289.6879
CHLD 5 10.890625 1567437289.6879
MEM 1138.761719 1567437289.7884
CHLD 0 1074.222656 1567437289.8027
CHLD 1 1037.636719 1567437289.8028
CHLD 2 878.925781 1567437289.8028
CHLD 3 601.062500 1567437289.8029
CHLD 4 10.800781 1567437289.8030
CHLD 5 10.890625 1567437289.8030
MEM 1123.230469 1567437289.9036
CHLD 0 1074.792969 1567437289.9264
CHLD 1 1040.804688 1567437289.9265
CHLD 2 1059.394531 1567437289.9266
CHLD 3 601.062500 1567437289.9267
CHLD 4 10.800781 1567437289.9267
CHLD 5 10.890625 1567437289.9268
MEM 809.667969 1567437290.0309
CHLD 0 1079.941406 1567437290.0460
CHLD 1 1049.828125 1567437290.0461
CHLD 2 1215.113281 1567437290.0462
CHLD 3 601.062500 1567437290.0462
CHLD 4 10.800781 1567437290.0584
CHLD 5 10.890625 1567437290.0585
MEM 943.730469 1567437290.1590
CHLD 0 1080.691406 1567437290.1737
CHLD 1 1054.406250 1567437290.1738
CHLD 2 1366.449219 1567437290.1739
CHLD 3 601.062500 1567437290.1739
CHLD 4 10.800781 1567437290.1740
CHLD 5 10.890625 1567437290.1741
MEM 1015.144531 1567437290.2745
CHLD 0 1080.691406 1567437290.2909
CHLD 1 1054.578125 1567437290.2910
CHLD 2 1036.000000 1567437290.2911
CHLD 3 601.062500 1567437290.2911
CHLD 4 10.800781 1567437290.2912
CHLD 5 10.890625 1567437290.2913
MEM 1149.722656 1567437290.3920
CHLD 0 1080.691406 1567437290.5030
CHLD 1 1055.386719 1567437290.5031
CHLD 2 1122.109375 1567437290.5031
CHLD 3 601.062500 1567437290.5032
CHLD 4 10.800781 1567437290.5033
CHLD 5 10.890625 1567437290.5033
MEM 1341.277344 1567437290.6040
CHLD 0 1080.691406 1567437290.6195
CHLD 1 1056.214844 1567437290.6195
CHLD 2 1246.632812 1567437290.6196
CHLD 3 601.062500 1567437290.6197
CHLD 4 10.800781 1567437290.6197
CHLD 5 10.890625 1567437290.6198
MEM 1489.292969 1567437290.7203
CHLD 0 1080.691406 1567437290.7413
CHLD 1 1060.289062 1567437290.7419
CHLD 2 1417.039062 1567437290.7420
CHLD 3 601.062500 1567437290.7420
CHLD 4 10.800781 1567437290.7421
CHLD 5 10.890625 1567437290.7422
MEM 1138.761719 1567437290.8426
CHLD 0 1080.691406 1567437290.8635
CHLD 1 1060.855469 1567437290.8636
CHLD 2 1025.804688 1567437290.8637
CHLD 3 623.945312 1567437290.8638
CHLD 4 0.007812 1567437290.8640
CHLD 5 10.800781 1567437290.8641
CHLD 6 10.890625 1567437290.8642
MEM 1138.761719 1567437290.9650
CHLD 0 1080.691406 1567437290.9807
CHLD 1 1061.187500 1567437290.9808
CHLD 2 1034.660156 1567437290.9808
CHLD 3 697.164062 1567437290.9809
CHLD 4 9.238281 1567437290.9809
CHLD 5 10.800781 1567437290.9809
CHLD 6 10.890625 1567437290.9810
MEM 1138.761719 1567437291.0814
CHLD 0 1080.691406 1567437291.1078
CHLD 1 1061.855469 1567437291.1079
CHLD 2 1037.476562 1567437291.1080
CHLD 3 773.992188 1567437291.1080
CHLD 4 10.753906 1567437291.1081
CHLD 5 10.800781 1567437291.1082
CHLD 6 10.890625 1567437291.1082
MEM 1138.761719 1567437291.2145
CHLD 0 1080.691406 1567437291.2276
CHLD 1 1062.210938 1567437291.2277
CHLD 2 1039.832031 1567437291.2277
CHLD 3 862.164062 1567437291.2278
CHLD 4 10.753906 1567437291.2279
CHLD 5 10.800781 1567437291.2279
CHLD 6 10.890625 1567437291.2280
MEM 1138.761719 1567437291.3284
CHLD 0 1080.691406 1567437291.3464
CHLD 1 1062.558594 1567437291.3465
CHLD 2 1043.078125 1567437291.3466
CHLD 3 949.562500 1567437291.3466
CHLD 4 10.753906 1567437291.3467
CHLD 5 10.800781 1567437291.3468
CHLD 6 10.890625 1567437291.3468
MEM 1138.761719 1567437291.4473
CHLD 0 1080.691406 1567437291.4688
