CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 1.988281 1567447234.4186
MEM 18.238281 1567447234.5274
MEM 32.898438 1567447234.6438
MEM 40.746094 1567447234.7534
MEM 52.160156 1567447234.8635
MEM 70.003906 1567447234.9719
MEM 78.386719 1567447235.0803
MEM 95.921875 1567447235.1889
MEM 158.636719 1567447235.3020
MEM 162.273438 1567447235.4164
MEM 165.648438 1567447235.5305
MEM 174.332031 1567447235.6444
MEM 179.277344 1567447235.7582
MEM 186.078125 1567447235.8722
MEM 194.265625 1567447235.9864
MEM 203.851562 1567447236.0997
MEM 212.468750 1567447236.2082
MEM 217.640625 1567447236.3183
MEM 228.753906 1567447236.4267
MEM 236.898438 1567447236.5353
MEM 252.054688 1567447236.6436
MEM 257.003906 1567447236.7525
MEM 263.414062 1567447236.8611
MEM 276.496094 1567447236.9694
MEM 292.222656 1567447237.0777
MEM 308.980469 1567447237.1861
MEM 317.921875 1567447237.2949
MEM 362.859375 1567447237.4043
MEM 501.562500 1567447237.5129
MEM 643.359375 1567447237.6214
MEM 676.945312 1567447237.7302
MEM 640.484375 1567447237.8397
MEM 708.164062 1567447237.9486
CHLD 0 601.097656 1567447237.9634
CHLD 1 601.097656 1567447237.9634
MEM 708.250000 1567447238.0746
CHLD 0 601.097656 1567447238.1385
CHLD 1 601.097656 1567447238.1386
CHLD 2 601.097656 1567447238.1387
CHLD 3 601.097656 1567447238.1387
CHLD 4 612.480469 1567447238.1388
CHLD 5 609.074219 1567447238.1389
CHLD 6 606.058594 1567447238.1389
CHLD 7 605.812500 1567447238.1390
CHLD 8 4.097656 1567447238.1391
CHLD 9 7.929688 1567447238.1391
MEM 708.250000 1567447238.2395
CHLD 0 601.097656 1567447238.2857
CHLD 1 601.097656 1567447238.2857
CHLD 2 601.097656 1567447238.2858
CHLD 3 601.097656 1567447238.2859
CHLD 4 617.597656 1567447238.2859
CHLD 5 612.242188 1567447238.2860
CHLD 6 608.070312 1567447238.2860
CHLD 7 614.023438 1567447238.2861
CHLD 8 7.867188 1567447238.2862
CHLD 9 8.507812 1567447238.2862
CHLD 10 9.296875 1567447238.2865
CHLD 11 10.656250 1567447238.2866
MEM 708.250000 1567447238.3870
CHLD 0 601.097656 1567447238.4135
CHLD 1 601.097656 1567447238.4136
CHLD 2 601.097656 1567447238.4136
CHLD 3 601.097656 1567447238.4137
CHLD 4 618.328125 1567447238.4138
CHLD 5 617.972656 1567447238.4138
CHLD 6 614.371094 1567447238.4139
CHLD 7 618.332031 1567447238.4139
CHLD 8 10.867188 1567447238.4140
CHLD 9 10.871094 1567447238.4140
CHLD 10 10.878906 1567447238.4141
CHLD 11 10.933594 1567447238.4142
MEM 708.250000 1567447238.5145
CHLD 0 601.097656 1567447238.5415
CHLD 1 601.097656 1567447238.5416
CHLD 2 601.097656 1567447238.5416
CHLD 3 601.097656 1567447238.5417
CHLD 4 621.308594 1567447238.5417
CHLD 5 618.582031 1567447238.5418
CHLD 6 618.242188 1567447238.5419
CHLD 7 621.648438 1567447238.5419
CHLD 8 10.867188 1567447238.5420
CHLD 9 10.871094 1567447238.5420
CHLD 10 10.878906 1567447238.5421
CHLD 11 10.933594 1567447238.5421
MEM 708.250000 1567447238.6425
CHLD 0 601.097656 1567447238.6701
CHLD 1 601.097656 1567447238.6702
CHLD 2 601.097656 1567447238.6703
CHLD 3 601.097656 1567447238.6703
CHLD 4 624.781250 1567447238.6704
CHLD 5 622.875000 1567447238.6704
CHLD 6 620.605469 1567447238.6705
CHLD 7 630.882812 1567447238.6705
CHLD 8 10.867188 1567447238.6706
CHLD 9 10.871094 1567447238.6707
CHLD 10 10.878906 1567447238.6707
CHLD 11 10.933594 1567447238.6708
MEM 708.250000 1567447238.7712
CHLD 0 601.097656 1567447238.7986
CHLD 1 601.097656 1567447238.7987
CHLD 2 601.097656 1567447238.7987
CHLD 3 601.097656 1567447238.7988
CHLD 4 634.746094 1567447238.7988
CHLD 5 632.589844 1567447238.7989
CHLD 6 623.683594 1567447238.7990
CHLD 7 634.734375 1567447238.7990
CHLD 8 10.867188 1567447238.7991
CHLD 9 10.871094 1567447238.7991
CHLD 10 10.878906 1567447238.7992
CHLD 11 10.933594 1567447238.7993
MEM 708.250000 1567447238.8997
CHLD 0 601.097656 1567447238.9266
CHLD 1 601.097656 1567447238.9266
CHLD 2 601.097656 1567447238.9267
CHLD 3 601.097656 1567447238.9267
CHLD 4 635.199219 1567447238.9268
CHLD 5 634.933594 1567447238.9269
CHLD 6 634.128906 1567447238.9269
CHLD 7 635.507812 1567447238.9270
CHLD 8 10.867188 1567447238.9270
CHLD 9 10.871094 1567447238.9271
CHLD 10 10.878906 1567447238.9272
CHLD 11 10.933594 1567447238.9272
MEM 708.250000 1567447239.0277
CHLD 0 601.097656 1567447239.0580
CHLD 1 601.097656 1567447239.0581
CHLD 2 601.097656 1567447239.0581
CHLD 3 601.097656 1567447239.0582
CHLD 4 635.734375 1567447239.0582
CHLD 5 637.511719 1567447239.0704
CHLD 6 635.156250 1567447239.0705
CHLD 7 638.003906 1567447239.0706
CHLD 8 10.867188 1567447239.0706
CHLD 9 10.871094 1567447239.0707
CHLD 10 10.878906 1567447239.0708
CHLD 11 10.933594 1567447239.0708
MEM 708.250000 1567447239.1712
CHLD 0 601.097656 1567447239.1931
CHLD 1 601.097656 1567447239.1932
CHLD 2 601.097656 1567447239.1932
CHLD 3 601.097656 1567447239.1933
CHLD 4 640.410156 1567447239.1933
CHLD 5 637.511719 1567447239.1934
CHLD 6 637.386719 1567447239.1934
CHLD 7 640.867188 1567447239.1935
CHLD 8 10.867188 1567447239.1935
CHLD 9 10.871094 1567447239.1936
CHLD 10 10.878906 1567447239.1936
CHLD 11 10.933594 1567447239.1937
MEM 708.250000 1567447239.2941
CHLD 0 601.097656 1567447239.3141
CHLD 1 601.097656 1567447239.3142
CHLD 2 601.097656 1567447239.3142
CHLD 3 601.097656 1567447239.3143
CHLD 4 641.363281 1567447239.3144
CHLD 5 641.140625 1567447239.3144
CHLD 6 637.386719 1567447239.3145
CHLD 7 641.226562 1567447239.3146
CHLD 8 10.867188 1567447239.3146
CHLD 9 10.871094 1567447239.3147
CHLD 10 10.878906 1567447239.3147
CHLD 11 10.933594 1567447239.3148
MEM 708.250000 1567447239.4152
CHLD 0 601.097656 1567447239.4361
CHLD 1 601.097656 1567447239.4361
CHLD 2 601.097656 1567447239.4362
CHLD 3 601.097656 1567447239.4363
CHLD 4 641.914062 1567447239.4363
CHLD 5 641.710938 1567447239.4364
CHLD 6 640.785156 1567447239.4364
CHLD 7 641.835938 1567447239.4365
CHLD 8 10.867188 1567447239.4366
CHLD 9 10.871094 1567447239.4366
CHLD 10 10.878906 1567447239.4367
CHLD 11 10.933594 1567447239.4367
MEM 708.250000 1567447239.5372
CHLD 0 601.097656 1567447239.5698
CHLD 1 601.097656 1567447239.5699
CHLD 2 601.097656 1567447239.5699
CHLD 3 601.097656 1567447239.5700
CHLD 4 644.152344 1567447239.5701
CHLD 5 649.140625 1567447239.5701
CHLD 6 641.453125 1567447239.5702
CHLD 7 642.523438 1567447239.5702
CHLD 8 10.867188 1567447239.5703
CHLD 9 10.871094 1567447239.5703
CHLD 10 10.878906 1567447239.5704
CHLD 11 10.933594 1567447239.5704
MEM 708.250000 1567447239.6709
CHLD 0 601.097656 1567447239.6861
CHLD 1 601.097656 1567447239.6861
CHLD 2 601.097656 1567447239.6862
CHLD 3 601.097656 1567447239.6863
CHLD 4 654.378906 1567447239.6864
