CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 1.914062 1567439706.8020
MEM 17.550781 1567439706.9161
MEM 35.390625 1567439707.0423
MEM 43.578125 1567439707.1509
MEM 65.183594 1567439707.2588
MEM 74.121094 1567439707.3697
MEM 82.390625 1567439707.4777
MEM 126.777344 1567439707.5857
MEM 164.531250 1567439707.6938
MEM 165.542969 1567439707.8019
MEM 172.875000 1567439707.9099
MEM 181.824219 1567439708.0179
MEM 186.855469 1567439708.1259
MEM 195.242188 1567439708.2339
MEM 206.652344 1567439708.3418
MEM 215.226562 1567439708.4497
MEM 218.714844 1567439708.5588
MEM 231.132812 1567439708.6667
MEM 237.468750 1567439708.7747
MEM 255.375000 1567439708.8830
MEM 257.890625 1567439708.9910
MEM 263.269531 1567439709.0990
MEM 266.265625 1567439709.2093
MEM 273.675781 1567439709.3175
MEM 289.917969 1567439709.4312
MEM 306.160156 1567439709.5393
MEM 355.765625 1567439709.6473
MEM 367.257812 1567439709.7555
MEM 445.375000 1567439709.8639
MEM 607.281250 1567439709.9722
MEM 681.335938 1567439710.0855
MEM 645.785156 1567439710.2007
MEM 712.539062 1567439710.3145
CHLD 0 601.050781 1567439710.3259
MEM 854.492188 1567439710.4263
CHLD 0 601.050781 1567439710.4345
CHLD 1 601.050781 1567439710.4346
CHLD 2 601.050781 1567439710.4346
CHLD 3 601.050781 1567439710.4346
MEM 1059.453125 1567439710.5350
CHLD 0 601.050781 1567439710.5432
CHLD 1 601.050781 1567439710.5432
CHLD 2 601.050781 1567439710.5433
CHLD 3 601.050781 1567439710.5433
MEM 1253.281250 1567439710.6437
CHLD 0 601.050781 1567439710.6521
CHLD 1 601.050781 1567439710.6521
CHLD 2 601.050781 1567439710.6522
CHLD 3 601.050781 1567439710.6522
MEM 1446.304688 1567439710.7526
CHLD 0 601.050781 1567439710.7623
CHLD 1 601.050781 1567439710.7623
CHLD 2 601.050781 1567439710.7624
CHLD 3 601.050781 1567439710.7624
MEM 1136.707031 1567439710.8629
CHLD 0 649.265625 1567439710.8782
CHLD 1 601.050781 1567439710.8783
CHLD 2 601.050781 1567439710.8784
CHLD 3 601.050781 1567439710.8784
MEM 1136.707031 1567439710.9789
CHLD 0 782.554688 1567439710.9886
CHLD 1 601.050781 1567439710.9886
CHLD 2 601.050781 1567439710.9887
CHLD 3 601.050781 1567439710.9887
MEM 1136.707031 1567439711.0891
CHLD 0 939.046875 1567439711.0981
CHLD 1 601.050781 1567439711.0982
CHLD 2 601.050781 1567439711.0982
CHLD 3 601.050781 1567439711.0982
MEM 729.222656 1567439711.1985
CHLD 0 1097.601562 1567439711.2067
CHLD 1 601.050781 1567439711.2067
CHLD 2 601.050781 1567439711.2068
CHLD 3 601.050781 1567439711.2068
MEM 871.792969 1567439711.3072
CHLD 0 1235.015625 1567439711.3268
CHLD 1 601.050781 1567439711.3269
CHLD 2 601.050781 1567439711.3269
CHLD 3 601.050781 1567439711.3270
MEM 1042.980469 1567439711.4274
CHLD 0 1394.343750 1567439711.4415
CHLD 1 601.050781 1567439711.4416
CHLD 2 601.050781 1567439711.4416
CHLD 3 601.050781 1567439711.4417
MEM 1193.027344 1567439711.5421
CHLD 0 1073.328125 1567439711.5502
CHLD 1 601.066406 1567439711.5503
CHLD 2 601.050781 1567439711.5504
CHLD 3 601.050781 1567439711.5504
MEM 1328.121094 1567439711.6508
CHLD 0 1207.648438 1567439711.6590
CHLD 1 601.066406 1567439711.6590
CHLD 2 601.050781 1567439711.6590
CHLD 3 601.050781 1567439711.6591
MEM 1460.425781 1567439711.7595
CHLD 0 1343.257812 1567439711.7678
CHLD 1 601.066406 1567439711.7678
CHLD 2 601.050781 1567439711.7679
CHLD 3 601.050781 1567439711.7679
MEM 1136.718750 1567439711.8684
CHLD 0 1023.527344 1567439711.8813
CHLD 1 615.773438 1567439711.8814
CHLD 2 601.050781 1567439711.8814
CHLD 3 601.050781 1567439711.8815
MEM 1136.718750 1567439711.9819
CHLD 0 1030.945312 1567439712.0067
CHLD 1 789.796875 1567439712.0068
CHLD 2 601.050781 1567439712.0069
CHLD 3 601.050781 1567439712.0069
CHLD 4 10.019531 1567439712.0070
MEM 1136.718750 1567439712.1074
CHLD 0 1037.253906 1567439712.1184
CHLD 1 945.257812 1567439712.1185
CHLD 2 601.050781 1567439712.1185
CHLD 3 601.050781 1567439712.1186
CHLD 4 10.722656 1567439712.1186
MEM 727.445312 1567439712.2190
CHLD 0 1041.453125 1567439712.2338
CHLD 1 1093.500000 1567439712.2339
CHLD 2 601.050781 1567439712.2340
CHLD 3 601.050781 1567439712.2341
CHLD 4 10.722656 1567439712.2341
MEM 933.953125 1567439712.3346
CHLD 0 1049.312500 1567439712.3495
CHLD 1 1264.171875 1567439712.3496
CHLD 2 601.050781 1567439712.3496
CHLD 3 601.050781 1567439712.3497
CHLD 4 10.722656 1567439712.3498
MEM 1109.007812 1567439712.4505
CHLD 0 1053.820312 1567439712.4656
CHLD 1 1409.835938 1567439712.4657
CHLD 2 601.050781 1567439712.4658
CHLD 3 601.050781 1567439712.4659
CHLD 4 10.722656 1567439712.4659
MEM 1273.492188 1567439712.5664
CHLD 0 1056.273438 1567439712.5805
CHLD 1 1097.574219 1567439712.5806
CHLD 2 601.066406 1567439712.5807
CHLD 3 601.050781 1567439712.5808
CHLD 4 10.722656 1567439712.5808
MEM 1412.968750 1567439712.6813
CHLD 0 1059.460938 1567439712.6948
CHLD 1 1236.019531 1567439712.6949
CHLD 2 601.066406 1567439712.6950
CHLD 3 601.050781 1567439712.6950
CHLD 4 10.722656 1567439712.6951
MEM 1551.187500 1567439712.7955
CHLD 0 1060.574219 1567439712.8198
CHLD 1 1388.703125 1567439712.8199
CHLD 2 601.066406 1567439712.8200
CHLD 3 601.050781 1567439712.8200
CHLD 4 10.722656 1567439712.8201
MEM 1136.726562 1567439712.9205
CHLD 0 1061.246094 1567439712.9333
CHLD 1 1024.570312 1567439712.9334
CHLD 2 709.878906 1567439712.9335
CHLD 3 601.050781 1567439712.9335
CHLD 4 10.722656 1567439712.9336
MEM 1136.726562 1567439713.0340
CHLD 0 1063.660156 1567439713.0476
CHLD 1 1033.187500 1567439713.0477
CHLD 2 848.582031 1567439713.0477
CHLD 3 601.050781 1567439713.0478
CHLD 4 9.710938 1567439713.0479
CHLD 5 10.722656 1567439713.0479
MEM 1136.726562 1567439713.1484
