CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 1.988281 1567450675.0518
MEM 18.222656 1567450675.1615
MEM 35.449219 1567450675.2747
MEM 43.601562 1567450675.3832
MEM 64.867188 1567450675.4912
MEM 72.429688 1567450675.6027
MEM 79.468750 1567450675.7101
MEM 123.246094 1567450675.8175
MEM 159.683594 1567450675.9249
MEM 162.410156 1567450676.0323
MEM 166.925781 1567450676.1396
MEM 176.433594 1567450676.2469
MEM 181.667969 1567450676.3544
MEM 188.328125 1567450676.4670
MEM 193.644531 1567450676.5745
MEM 203.441406 1567450676.6820
MEM 211.960938 1567450676.7893
MEM 215.175781 1567450676.8969
MEM 226.414062 1567450677.0051
MEM 232.523438 1567450677.1175
MEM 248.488281 1567450677.2309
MEM 254.222656 1567450677.3383
MEM 261.484375 1567450677.4458
MEM 268.000000 1567450677.5532
MEM 284.757812 1567450677.6660
MEM 301.000000 1567450677.7736
MEM 330.277344 1567450677.8811
MEM 362.648438 1567450677.9889
MEM 426.585938 1567450678.0967
MEM 586.429688 1567450678.2046
MEM 676.730469 1567450678.3169
MEM 631.867188 1567450678.4295
MEM 686.398438 1567450678.5413
MEM 708.015625 1567450678.6546
CHLD 0 601.105469 1567450678.6671
CHLD 1 601.097656 1567450678.6671
CHLD 2 601.097656 1567450678.6672
CHLD 3 601.097656 1567450678.6672
MEM 708.035156 1567450678.7706
CHLD 0 601.105469 1567450678.8275
CHLD 1 601.097656 1567450678.8276
CHLD 2 601.097656 1567450678.8277
CHLD 3 601.097656 1567450678.8277
CHLD 4 610.164062 1567450678.8278
CHLD 5 606.148438 1567450678.8278
CHLD 6 605.660156 1567450678.8279
CHLD 7 605.828125 1567450678.8279
CHLD 8 601.230469 1567450678.8280
CHLD 9 601.230469 1567450678.8280
CHLD 10 0.007812 1567450678.8281
CHLD 11 4.191406 1567450678.8281
MEM 708.039062 1567450678.9285
CHLD 0 601.105469 1567450678.9501
CHLD 1 601.097656 1567450678.9502
CHLD 2 601.097656 1567450678.9502
CHLD 3 601.097656 1567450678.9823
CHLD 4 614.082031 1567450678.9824
CHLD 5 609.953125 1567450678.9825
CHLD 6 606.187500 1567450678.9826
CHLD 7 606.109375 1567450678.9826
CHLD 8 601.230469 1567450678.9827
CHLD 9 601.230469 1567450678.9827
CHLD 10 601.234375 1567450678.9828
CHLD 11 601.234375 1567450678.9829
CHLD 12 601.238281 1567450678.9829
CHLD 13 0.007812 1567450678.9830
CHLD 14 0.007812 1567450678.9830
CHLD 15 7.859375 1567450678.9831
CHLD 16 8.558594 1567450678.9832
MEM 708.039062 1567450679.0836
CHLD 0 601.105469 1567450679.1116
CHLD 1 601.097656 1567450679.1117
CHLD 2 601.097656 1567450679.1117
CHLD 3 601.097656 1567450679.1118
CHLD 4 616.328125 1567450679.1118
CHLD 5 615.441406 1567450679.1119
CHLD 6 609.019531 1567450679.1119
CHLD 7 607.648438 1567450679.1120
CHLD 8 601.230469 1567450679.1120
CHLD 9 601.230469 1567450679.1121
CHLD 10 601.234375 1567450679.1121
CHLD 11 601.234375 1567450679.1122
CHLD 12 601.238281 1567450679.1122
CHLD 13 601.238281 1567450679.1123
CHLD 14 601.238281 1567450679.1123
CHLD 15 8.308594 1567450679.1124
CHLD 16 8.085938 1567450679.1124
CHLD 17 9.078125 1567450679.1125
CHLD 18 9.953125 1567450679.1125
MEM 708.039062 1567450679.2129
CHLD 0 601.105469 1567450679.2468
CHLD 1 601.097656 1567450679.2469
CHLD 2 601.097656 1567450679.2470
CHLD 3 601.097656 1567450679.2470
CHLD 4 618.015625 1567450679.2471
CHLD 5 618.082031 1567450679.2471
CHLD 6 611.187500 1567450679.2472
CHLD 7 612.007812 1567450679.2472
CHLD 8 601.230469 1567450679.2473
CHLD 9 601.230469 1567450679.2473
CHLD 10 601.234375 1567450679.2474
CHLD 11 601.234375 1567450679.2474
CHLD 12 601.238281 1567450679.2475
CHLD 13 601.238281 1567450679.2475
CHLD 14 601.238281 1567450679.2476
CHLD 15 601.238281 1567450679.2476
CHLD 16 9.906250 1567450679.2477
CHLD 17 9.550781 1567450679.2477
CHLD 18 10.933594 1567450679.2478
CHLD 19 10.925781 1567450679.2478
MEM 708.039062 1567450679.3482
CHLD 0 601.105469 1567450679.3653
CHLD 1 601.097656 1567450679.3654
CHLD 2 601.097656 1567450679.3655
CHLD 3 601.097656 1567450679.3655
CHLD 4 618.238281 1567450679.3656
CHLD 5 618.261719 1567450679.3656
CHLD 6 614.218750 1567450679.3657
CHLD 7 618.011719 1567450679.3657
CHLD 8 601.230469 1567450679.3658
CHLD 9 601.230469 1567450679.3659
CHLD 10 601.234375 1567450679.3659
CHLD 11 601.234375 1567450679.3660
CHLD 12 601.238281 1567450679.3660
CHLD 13 601.238281 1567450679.3661
CHLD 14 601.238281 1567450679.3662
CHLD 15 601.238281 1567450679.3662
CHLD 16 10.878906 1567450679.3785
CHLD 17 10.832031 1567450679.3786
CHLD 18 10.933594 1567450679.3786
CHLD 19 10.925781 1567450679.3787
MEM 708.039062 1567450679.4791
CHLD 0 601.105469 1567450679.5163
CHLD 1 601.097656 1567450679.5164
CHLD 2 601.097656 1567450679.5165
CHLD 3 601.097656 1567450679.5165
CHLD 4 618.484375 1567450679.5166
CHLD 5 618.511719 1567450679.5166
CHLD 6 617.957031 1567450679.5167
CHLD 7 618.363281 1567450679.5167
CHLD 8 601.230469 1567450679.5168
CHLD 9 601.230469 1567450679.5168
CHLD 10 601.234375 1567450679.5169
CHLD 11 601.234375 1567450679.5169
CHLD 12 601.238281 1567450679.5170
CHLD 13 601.238281 1567450679.5170
CHLD 14 601.238281 1567450679.5171
CHLD 15 601.238281 1567450679.5172
CHLD 16 10.878906 1567450679.5172
CHLD 17 10.832031 1567450679.5173
CHLD 18 10.933594 1567450679.5173
CHLD 19 10.925781 1567450679.5174
MEM 708.039062 1567450679.6178
CHLD 0 601.105469 1567450679.6587
CHLD 1 601.097656 1567450679.6588
CHLD 2 601.097656 1567450679.6588
CHLD 3 601.097656 1567450679.6589
CHLD 4 619.824219 1567450679.6590
CHLD 5 618.691406 1567450679.6590
CHLD 6 618.238281 1567450679.6591
CHLD 7 618.691406 1567450679.6591
CHLD 8 601.230469 1567450679.6592
CHLD 9 601.230469 1567450679.6592
CHLD 10 601.234375 1567450679.6593
CHLD 11 601.234375 1567450679.6593
CHLD 12 601.238281 1567450679.6594
CHLD 13 601.238281 1567450679.6594
CHLD 14 601.238281 1567450679.6595
CHLD 15 601.238281 1567450679.6595
CHLD 16 10.878906 1567450679.6596
