CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 1.910156 1567448916.0513
MEM 15.921875 1567448916.1592
MEM 33.023438 1567448916.2729
MEM 41.457031 1567448916.3806
MEM 62.562500 1567448916.4883
MEM 72.574219 1567448916.5966
MEM 80.265625 1567448916.7044
MEM 123.527344 1567448916.8121
MEM 160.777344 1567448916.9207
MEM 163.003906 1567448917.0284
MEM 168.128906 1567448917.1359
MEM 177.250000 1567448917.2436
MEM 182.175781 1567448917.3513
MEM 188.417969 1567448917.4589
MEM 201.082031 1567448917.5667
MEM 207.621094 1567448917.6744
MEM 213.074219 1567448917.7852
MEM 220.980469 1567448917.8929
MEM 229.125000 1567448918.0063
MEM 233.843750 1567448918.1144
MEM 251.414062 1567448918.2220
MEM 255.812500 1567448918.3296
MEM 262.933594 1567448918.4419
MEM 273.109375 1567448918.5545
MEM 289.609375 1567448918.6665
MEM 305.078125 1567448918.7785
MEM 334.187500 1567448918.8906
MEM 363.636719 1567448919.0039
MEM 465.730469 1567448919.1149
MEM 630.214844 1567448919.2274
MEM 677.722656 1567448919.3400
MEM 637.277344 1567448919.4483
MEM 708.898438 1567448919.5564
MEM 709.042969 1567448919.6655
CHLD 0 601.238281 1567448919.6865
CHLD 1 601.246094 1567448919.6866
CHLD 2 601.246094 1567448919.6866
CHLD 3 601.246094 1567448919.6867
CHLD 4 606.339844 1567448919.6867
CHLD 5 605.941406 1567448919.6868
CHLD 6 605.847656 1567448919.6868
CHLD 7 602.750000 1567448919.6869
CHLD 8 0.007812 1567448919.6869
MEM 709.062500 1567448919.7874
CHLD 0 601.238281 1567448919.8129
CHLD 1 601.246094 1567448919.8130
CHLD 2 601.246094 1567448919.8131
CHLD 3 601.246094 1567448919.8131
CHLD 4 611.156250 1567448919.8132
CHLD 5 609.710938 1567448919.8133
CHLD 6 608.828125 1567448919.8133
CHLD 7 606.136719 1567448919.8134
CHLD 8 601.355469 1567448919.8134
CHLD 9 601.355469 1567448919.8135
CHLD 10 601.359375 1567448919.8136
CHLD 11 0.007812 1567448919.8136
CHLD 12 7.558594 1567448919.8137
CHLD 13 7.621094 1567448919.8138
CHLD 14 8.523438 1567448919.8138
MEM 709.066406 1567448919.9142
CHLD 0 601.238281 1567448919.9448
CHLD 1 601.246094 1567448919.9449
CHLD 2 601.246094 1567448919.9449
CHLD 3 601.246094 1567448919.9450
CHLD 4 614.277344 1567448919.9451
CHLD 5 614.484375 1567448919.9451
CHLD 6 611.281250 1567448919.9452
CHLD 7 609.640625 1567448919.9452
CHLD 8 601.355469 1567448919.9453
CHLD 9 601.355469 1567448919.9453
CHLD 10 601.359375 1567448919.9454
