CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 1.984375 1567450503.4564
MEM 18.007812 1567450503.5649
MEM 33.945312 1567450503.6783
MEM 42.269531 1567450503.7860
MEM 63.589844 1567450503.8940
MEM 71.867188 1567450504.0017
MEM 78.929688 1567450504.1102
MEM 123.117188 1567450504.2180
MEM 159.085938 1567450504.3260
MEM 162.531250 1567450504.4397
MEM 162.531250 1567450504.5477
MEM 168.511719 1567450504.6584
MEM 177.625000 1567450504.7682
MEM 182.585938 1567450504.8777
MEM 190.484375 1567450504.9913
MEM 202.835938 1567450505.1040
MEM 207.304688 1567450505.2166
MEM 213.113281 1567450505.3253
MEM 223.203125 1567450505.4332
MEM 232.003906 1567450505.5412
MEM 245.113281 1567450505.6493
MEM 252.500000 1567450505.7572
MEM 261.652344 1567450505.8650
MEM 265.878906 1567450505.9727
MEM 282.121094 1567450506.0804
MEM 297.589844 1567450506.1883
MEM 340.789062 1567450506.2961
MEM 318.375000 1567450506.4040
MEM 391.210938 1567450506.5123
MEM 550.281250 1567450506.6203
MEM 717.601562 1567450506.7339
MEM 632.589844 1567450506.8478
MEM 685.558594 1567450506.9556
MEM 708.746094 1567450507.0643
CHLD 0 601.097656 1567450507.0726
CHLD 1 601.097656 1567450507.0727
CHLD 2 601.097656 1567450507.0727
CHLD 3 601.097656 1567450507.0727
CHLD 4 605.300781 1567450507.0728
MEM 708.761719 1567450507.1732
CHLD 0 601.097656 1567450507.1924
CHLD 1 601.097656 1567450507.1924
CHLD 2 601.097656 1567450507.1925
CHLD 3 601.097656 1567450507.1926
CHLD 4 608.410156 1567450507.1926
CHLD 5 607.917969 1567450507.1927
CHLD 6 607.273438 1567450507.1927
CHLD 7 605.625000 1567450507.1928
CHLD 8 601.226562 1567450507.1929
CHLD 9 0.007812 1567450507.1929
CHLD 10 0.007812 1567450507.1930
CHLD 11 7.625000 1567450507.1931
MEM 708.761719 1567450507.2935
CHLD 0 601.097656 1567450507.3149
CHLD 1 601.097656 1567450507.3149
CHLD 2 601.097656 1567450507.3150
CHLD 3 601.097656 1567450507.3151
CHLD 4 611.511719 1567450507.3151
CHLD 5 614.230469 1567450507.3152
CHLD 6 611.386719 1567450507.3152
CHLD 7 606.179688 1567450507.3153
CHLD 8 601.226562 1567450507.3154
CHLD 9 601.226562 1567450507.3154
CHLD 10 601.226562 1567450507.3155
CHLD 11 601.226562 1567450507.3155
CHLD 12 6.824219 1567450507.3156
CHLD 13 8.738281 1567450507.3157
CHLD 14 8.527344 1567450507.3157
CHLD 15 9.304688 1567450507.3158
MEM 708.765625 1567450507.4162
CHLD 0 601.097656 1567450507.4458
CHLD 1 601.097656 1567450507.4459
CHLD 2 601.097656 1567450507.4460
CHLD 3 601.097656 1567450507.4460
CHLD 4 614.500000 1567450507.4461
CHLD 5 617.742188 1567450507.4461
CHLD 6 614.625000 1567450507.4462
CHLD 7 611.371094 1567450507.4462
CHLD 8 601.226562 1567450507.4463
CHLD 9 601.226562 1567450507.4463
CHLD 10 601.226562 1567450507.4464
CHLD 11 601.226562 1567450507.4465
CHLD 12 601.230469 1567450507.4465
CHLD 13 8.714844 1567450507.4466
CHLD 14 10.914062 1567450507.4466
CHLD 15 10.957031 1567450507.4467
CHLD 16 10.949219 1567450507.4467
MEM 708.769531 1567450507.5471
CHLD 0 601.097656 1567450507.5796
CHLD 1 601.097656 1567450507.5796
CHLD 2 601.097656 1567450507.5797
CHLD 3 601.097656 1567450507.5797
CHLD 4 617.812500 1567450507.5798
CHLD 5 618.175781 1567450507.5798
CHLD 6 618.070312 1567450507.5799
CHLD 7 614.332031 1567450507.5799
CHLD 8 601.226562 1567450507.5800
CHLD 9 601.226562 1567450507.5800
CHLD 10 601.226562 1567450507.5801
CHLD 11 601.226562 1567450507.5801
CHLD 12 601.230469 1567450507.5802
CHLD 13 601.230469 1567450507.5802
CHLD 14 601.234375 1567450507.5803
CHLD 15 10.890625 1567450507.5803
CHLD 16 10.914062 1567450507.5804
CHLD 17 10.957031 1567450507.5804
CHLD 18 10.949219 1567450507.5805
MEM 708.769531 1567450507.6809
CHLD 0 601.097656 1567450507.6947
CHLD 1 601.097656 1567450507.6948
CHLD 2 601.097656 1567450507.6948
CHLD 3 601.097656 1567450507.6949
CHLD 4 618.101562 1567450507.6949
CHLD 5 618.351562 1567450507.6950
CHLD 6 618.300781 1567450507.6951
CHLD 7 617.800781 1567450507.6951
CHLD 8 601.226562 1567450507.6952
CHLD 9 601.226562 1567450507.6952
CHLD 10 601.226562 1567450507.6953
CHLD 11 601.226562 1567450507.6953
CHLD 12 601.230469 1567450507.6954
CHLD 13 601.230469 1567450507.6955
CHLD 14 601.234375 1567450507.6955
CHLD 15 601.234375 1567450507.6956
CHLD 16 10.890625 1567450507.6956
CHLD 17 10.914062 1567450507.6957
CHLD 18 10.957031 1567450507.6957
CHLD 19 10.949219 1567450507.6958
MEM 708.769531 1567450507.7962
CHLD 0 601.097656 1567450507.8134
CHLD 1 601.097656 1567450507.8134
CHLD 2 601.097656 1567450507.8135
CHLD 3 601.097656 1567450507.8135
CHLD 4 618.351562 1567450507.8136
CHLD 5 618.605469 1567450507.8136
CHLD 6 618.476562 1567450507.8137
CHLD 7 618.105469 1567450507.8137
CHLD 8 601.226562 1567450507.8138
CHLD 9 601.226562 1567450507.8138
CHLD 10 601.226562 1567450507.8139
CHLD 11 601.226562 1567450507.8139
CHLD 12 601.230469 1567450507.8140
CHLD 13 601.230469 1567450507.8140
CHLD 14 601.234375 1567450507.8141
CHLD 15 601.234375 1567450507.8141
CHLD 16 10.890625 1567450507.8142
CHLD 17 10.914062 1567450507.8142
CHLD 18 10.957031 1567450507.8143
CHLD 19 10.949219 1567450507.8143
MEM 708.769531 1567450507.9147
CHLD 0 601.097656 1567450507.9512
CHLD 1 601.097656 1567450507.9513
CHLD 2 601.097656 1567450507.9513
CHLD 3 601.097656 1567450507.9514
CHLD 4 618.605469 1567450507.9514
CHLD 5 621.550781 1567450507.9515
CHLD 6 618.617188 1567450507.9515
CHLD 7 618.351562 1567450507.9516
CHLD 8 601.226562 1567450507.9516
CHLD 9 601.226562 1567450507.9517
CHLD 10 601.226562 1567450507.9517
CHLD 11 601.226562 1567450507.9518
CHLD 12 601.230469 1567450507.9518
CHLD 13 601.230469 1567450507.9519
CHLD 14 601.234375 1567450507.9519
CHLD 15 601.234375 1567450507.9520
CHLD 16 10.890625 1567450507.9520
CHLD 17 10.914062 1567450507.9521
CHLD 18 10.957031 1567450507.9521
CHLD 19 10.949219 1567450507.9522
MEM 708.769531 1567450508.0526
CHLD 0 601.097656 1567450508.0657
CHLD 1 601.097656 1567450508.0658
CHLD 2 601.097656 1567450508.0658
CHLD 3 601.097656 1567450508.0659
CHLD 4 620.183594 1567450508.0659
CHLD 5 622.734375 1567450508.0660
CHLD 6 619.367188 1567450508.0660
CHLD 7 618.605469 1567450508.0661
CHLD 8 601.226562 1567450508.0661
CHLD 9 601.226562 1567450508.0662
CHLD 10 601.226562 1567450508.0662
CHLD 11 601.226562 1567450508.0792
CHLD 12 601.230469 1567450508.0793
CHLD 13 601.230469 1567450508.0794
CHLD 14 601.234375 1567450508.0795
CHLD 15 601.234375 1567450508.0795
CHLD 16 10.890625 1567450508.0796
CHLD 17 10.914062 1567450508.0796
CHLD 18 10.957031 1567450508.0797
CHLD 19 10.949219 1567450508.0798
MEM 708.769531 1567450508.1802
CHLD 0 601.097656 1567450508.1937
CHLD 1 601.097656 1567450508.1937
CHLD 2 601.097656 1567450508.1938
CHLD 3 601.097656 1567450508.1938
CHLD 4 622.460938 1567450508.1939
CHLD 5 623.253906 1567450508.1939
CHLD 6 621.457031 1567450508.1940
CHLD 7 620.617188 1567450508.1940
CHLD 8 601.226562 1567450508.1941
CHLD 9 601.226562 1567450508.1941
CHLD 10 601.226562 1567450508.1942
CHLD 11 601.226562 1567450508.1942
CHLD 12 601.230469 1567450508.2184
CHLD 13 601.230469 1567450508.2185
CHLD 14 601.234375 1567450508.2185
CHLD 15 601.234375 1567450508.2186
CHLD 16 10.890625 1567450508.2186
CHLD 17 10.914062 1567450508.2187
CHLD 18 10.957031 1567450508.2187
CHLD 19 10.949219 1567450508.2188
MEM 708.769531 1567450508.3192
CHLD 0 601.097656 1567450508.3404
CHLD 1 601.097656 1567450508.3405
CHLD 2 601.097656 1567450508.3405
CHLD 3 601.097656 1567450508.3406
CHLD 4 623.601562 1567450508.3406
CHLD 5 625.195312 1567450508.3407
CHLD 6 622.957031 1567450508.3407
CHLD 7 622.753906 1567450508.3408
CHLD 8 601.226562 1567450508.3408
CHLD 9 601.226562 1567450508.3409
CHLD 10 601.226562 1567450508.3409
CHLD 11 601.226562 1567450508.3410
CHLD 12 601.230469 1567450508.3410
CHLD 13 601.230469 1567450508.3411
CHLD 14 601.234375 1567450508.3411
CHLD 15 601.234375 1567450508.3412
CHLD 16 10.890625 1567450508.3412
CHLD 17 10.914062 1567450508.3413
CHLD 18 10.957031 1567450508.3413
CHLD 19 10.949219 1567450508.3414
MEM 708.769531 1567450508.4418
CHLD 0 601.097656 1567450508.4789
CHLD 1 601.097656 1567450508.4790
CHLD 2 601.097656 1567450508.4790
CHLD 3 601.097656 1567450508.4791
CHLD 4 630.046875 1567450508.4791
CHLD 5 632.617188 1567450508.4792
CHLD 6 623.949219 1567450508.4792
CHLD 7 623.613281 1567450508.4793
CHLD 8 601.226562 1567450508.4793
CHLD 9 601.226562 1567450508.4795
CHLD 10 601.226562 1567450508.4795
CHLD 11 601.226562 1567450508.4796
CHLD 12 601.230469 1567450508.4796
CHLD 13 601.230469 1567450508.4797
CHLD 14 601.234375 1567450508.4797
CHLD 15 601.234375 1567450508.4798
CHLD 16 10.890625 1567450508.4798
CHLD 17 10.914062 1567450508.4799
CHLD 18 10.957031 1567450508.4799
CHLD 19 10.949219 1567450508.4800
MEM 708.769531 1567450508.5804
CHLD 0 601.097656 1567450508.5975
CHLD 1 601.097656 1567450508.5976
CHLD 2 601.097656 1567450508.5976
CHLD 3 601.097656 1567450508.5977
CHLD 4 633.664062 1567450508.5977
CHLD 5 634.070312 1567450508.5978
CHLD 6 630.171875 1567450508.5978
CHLD 7 629.382812 1567450508.5979
CHLD 8 601.226562 1567450508.5979
CHLD 9 601.226562 1567450508.5980
CHLD 10 601.226562 1567450508.5980
CHLD 11 601.226562 1567450508.5981
CHLD 12 601.230469 1567450508.5981
CHLD 13 601.230469 1567450508.5982
CHLD 14 601.234375 1567450508.5982
CHLD 15 601.234375 1567450508.5983
CHLD 16 10.890625 1567450508.5984
CHLD 17 10.914062 1567450508.5984
CHLD 18 10.957031 1567450508.5985
CHLD 19 10.949219 1567450508.5985
MEM 708.769531 1567450508.6989
CHLD 0 601.097656 1567450508.7205
CHLD 1 601.097656 1567450508.7206
CHLD 2 601.097656 1567450508.7206
CHLD 3 601.097656 1567450508.7207
CHLD 4 634.707031 1567450508.7207
CHLD 5 634.753906 1567450508.7208
CHLD 6 633.296875 1567450508.7208
CHLD 7 633.609375 1567450508.7209
CHLD 8 601.226562 1567450508.7209
CHLD 9 601.226562 1567450508.7210
CHLD 10 601.226562 1567450508.7210
CHLD 11 601.226562 1567450508.7211
