CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 1.937500 1567448655.4755
MEM 16.507812 1567448655.5858
MEM 32.976562 1567448655.7012
MEM 41.195312 1567448655.8093
MEM 61.425781 1567448655.9175
MEM 72.089844 1567448656.0256
MEM 79.121094 1567448656.1337
MEM 122.968750 1567448656.2420
MEM 159.347656 1567448656.3501
MEM 162.437500 1567448656.4589
MEM 166.785156 1567448656.5670
MEM 176.476562 1567448656.6751
MEM 181.886719 1567448656.7833
MEM 189.265625 1567448656.8914
MEM 201.437500 1567448657.0058
MEM 207.109375 1567448657.1202
MEM 212.949219 1567448657.2293
MEM 223.933594 1567448657.3375
MEM 231.984375 1567448657.4459
MEM 246.164062 1567448657.5541
MEM 253.132812 1567448657.6678
MEM 261.519531 1567448657.7810
MEM 266.253906 1567448657.8949
MEM 281.980469 1567448658.0078
MEM 298.996094 1567448658.1211
MEM 359.480469 1567448658.2342
MEM 346.171875 1567448658.3480
MEM 418.359375 1567448658.4618
MEM 585.679688 1567448658.5754
MEM 677.011719 1567448658.6891
MEM 632.148438 1567448658.8028
MEM 708.164062 1567448658.9157
MEM 708.304688 1567448659.0275
CHLD 0 601.070312 1567448659.0408
CHLD 1 601.078125 1567448659.0409
CHLD 2 601.078125 1567448659.0409
CHLD 3 601.078125 1567448659.0410
CHLD 4 606.210938 1567448659.0410
CHLD 5 606.003906 1567448659.0411
CHLD 6 605.156250 1567448659.0411
CHLD 7 601.324219 1567448659.0412
CHLD 8 0.007812 1567448659.0412
CHLD 9 4.164062 1567448659.0413
MEM 708.312500 1567448659.1425
CHLD 0 601.070312 1567448659.1937
CHLD 1 601.078125 1567448659.1938
CHLD 2 601.078125 1567448659.1938
CHLD 3 601.078125 1567448659.1939
CHLD 4 609.679688 1567448659.1939
CHLD 5 610.292969 1567448659.1940
CHLD 6 607.136719 1567448659.1940
CHLD 7 606.035156 1567448659.1941
CHLD 8 601.187500 1567448659.1941
CHLD 9 601.187500 1567448659.1942
CHLD 10 601.191406 1567448659.1942
CHLD 11 7.085938 1567448659.2105
CHLD 12 10.929688 1567448659.2105
CHLD 13 9.367188 1567448659.2106
MEM 708.335938 1567448659.3110
CHLD 0 601.070312 1567448659.3434
CHLD 1 601.078125 1567448659.3435
CHLD 2 601.078125 1567448659.3435
CHLD 3 601.078125 1567448659.3436
CHLD 4 611.812500 1567448659.3436
CHLD 5 614.351562 1567448659.3437
CHLD 6 609.902344 1567448659.3438
CHLD 7 609.234375 1567448659.3438
CHLD 8 601.187500 1567448659.3439
CHLD 9 601.187500 1567448659.3439
CHLD 10 601.191406 1567448659.3440
CHLD 11 601.187500 1567448659.3441
CHLD 12 8.144531 1567448659.3441
CHLD 13 8.996094 1567448659.3442
CHLD 14 10.929688 1567448659.3443
CHLD 15 10.812500 1567448659.3443
MEM 708.335938 1567448659.4447
CHLD 0 601.070312 1567448659.4595
CHLD 1 601.078125 1567448659.4596
CHLD 2 601.078125 1567448659.4600
CHLD 3 601.078125 1567448659.4601
CHLD 4 614.199219 1567448659.4601
CHLD 5 617.906250 1567448659.4602
CHLD 6 614.136719 1567448659.4602
CHLD 7 611.261719 1567448659.4603
CHLD 8 601.187500 1567448659.4604
CHLD 9 601.187500 1567448659.4604
CHLD 10 601.191406 1567448659.4605
CHLD 11 601.187500 1567448659.4605
CHLD 12 10.191406 1567448659.4606
CHLD 13 10.828125 1567448659.4607
CHLD 14 10.929688 1567448659.4607
CHLD 15 10.812500 1567448659.4608
MEM 708.335938 1567448659.5612
CHLD 0 601.070312 1567448659.5924
CHLD 1 601.078125 1567448659.5925
CHLD 2 601.078125 1567448659.5925
CHLD 3 601.078125 1567448659.5926
CHLD 4 618.144531 1567448659.5927
CHLD 5 618.265625 1567448659.5927
CHLD 6 618.042969 1567448659.5928
CHLD 7 618.019531 1567448659.5928
CHLD 8 601.187500 1567448659.5929
CHLD 9 601.187500 1567448659.5929
CHLD 10 601.191406 1567448659.5930
CHLD 11 601.187500 1567448659.5930
CHLD 12 10.890625 1567448659.5931
CHLD 13 10.828125 1567448659.5931
CHLD 14 10.929688 1567448659.5932
CHLD 15 10.812500 1567448659.5933
MEM 708.335938 1567448659.6937
CHLD 0 601.070312 1567448659.7138
CHLD 1 601.078125 1567448659.7139
CHLD 2 601.078125 1567448659.7140
CHLD 3 601.078125 1567448659.7140
CHLD 4 618.496094 1567448659.7141
