CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 1.964844 1567449450.8523
MEM 17.531250 1567449450.9601
MEM 32.500000 1567449451.0745
MEM 40.632812 1567449451.1820
MEM 55.769531 1567449451.2895
MEM 70.921875 1567449451.3971
MEM 78.996094 1567449451.5095
MEM 119.437500 1567449451.6221
MEM 160.878906 1567449451.7330
MEM 163.601562 1567449451.8458
MEM 167.773438 1567449451.9540
MEM 176.457031 1567449452.0615
MEM 182.773438 1567449452.1691
MEM 190.351562 1567449452.2809
MEM 202.953125 1567449452.3934
MEM 208.292969 1567449452.5059
MEM 214.300781 1567449452.6199
MEM 225.796875 1567449452.7320
MEM 232.746094 1567449452.8445
MEM 244.113281 1567449452.9591
MEM 253.539062 1567449453.0716
MEM 258.507812 1567449453.1825
MEM 265.000000 1567449453.2950
MEM 277.234375 1567449453.4076
MEM 293.992188 1567449453.5195
MEM 310.234375 1567449453.6313
MEM 319.453125 1567449453.7575
MEM 364.425781 1567449453.8657
MEM 495.136719 1567449453.9733
MEM 635.128906 1567449454.0810
MEM 678.511719 1567449454.1890
MEM 646.316406 1567449454.2976
MEM 709.722656 1567449454.4052
CHLD 0 601.171875 1567449454.4130
MEM 709.808594 1567449454.5134
CHLD 0 601.171875 1567449454.5361
CHLD 1 601.179688 1567449454.5362
CHLD 2 601.179688 1567449454.5362
CHLD 3 601.179688 1567449454.5363
CHLD 4 608.785156 1567449454.5364
CHLD 5 605.679688 1567449454.5364
CHLD 6 605.703125 1567449454.5365
CHLD 7 605.347656 1567449454.5365
CHLD 8 598.343750 1567449454.5366
CHLD 9 598.851562 1567449454.5366
CHLD 10 0.007812 1567449454.5367
MEM 709.828125 1567449454.6387
CHLD 0 601.171875 1567449454.6622
CHLD 1 601.179688 1567449454.6622
CHLD 2 601.179688 1567449454.6704
CHLD 3 601.179688 1567449454.6705
CHLD 4 612.183594 1567449454.6705
CHLD 5 610.898438 1567449454.6706
CHLD 6 607.218750 1567449454.6706
CHLD 7 606.093750 1567449454.6707
CHLD 8 601.292969 1567449454.6708
CHLD 9 601.292969 1567449454.6708
CHLD 10 601.296875 1567449454.6709
CHLD 11 601.296875 1567449454.6710
CHLD 12 0.007812 1567449454.6710
CHLD 13 7.632812 1567449454.6711
CHLD 14 8.156250 1567449454.6712
CHLD 15 9.296875 1567449454.6712
MEM 709.828125 1567449454.7716
CHLD 0 601.171875 1567449454.7960
CHLD 1 601.179688 1567449454.7961
CHLD 2 601.179688 1567449454.7962
CHLD 3 601.179688 1567449454.7962
CHLD 4 616.289062 1567449454.7963
CHLD 5 615.792969 1567449454.7963
CHLD 6 609.757812 1567449454.7964
