CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 1.929688 1567442985.7798
MEM 18.269531 1567442985.8910
MEM 35.335938 1567442986.0131
MEM 43.554688 1567442986.1238
MEM 65.128906 1567442986.2331
MEM 74.566406 1567442986.3429
MEM 82.039062 1567442986.4583
MEM 96.503906 1567442986.5673
MEM 148.039062 1567442986.6762
MEM 165.261719 1567442986.7851
MEM 168.125000 1567442986.8938
MEM 177.789062 1567442987.0024
MEM 183.757812 1567442987.1111
MEM 190.882812 1567442987.2200
MEM 203.804688 1567442987.3288
MEM 209.718750 1567442987.4375
MEM 215.738281 1567442987.5481
MEM 222.808594 1567442987.6568
MEM 233.496094 1567442987.7656
MEM 243.777344 1567442987.8773
MEM 256.082031 1567442987.9892
MEM 264.234375 1567442988.0981
MEM 267.851562 1567442988.2068
MEM 283.281250 1567442988.3155
MEM 299.781250 1567442988.4248
MEM 352.890625 1567442988.5335
MEM 322.066406 1567442988.6426
MEM 395.417969 1567442988.7583
MEM 549.332031 1567442988.8729
MEM 704.535156 1567442988.9875
MEM 636.281250 1567442989.1019
MEM 692.371094 1567442989.2157
MEM 777.820312 1567442989.3302
CHLD 0 601.050781 1567442989.3394
CHLD 1 601.058594 1567442989.3394
CHLD 2 601.058594 1567442989.3395
CHLD 3 601.058594 1567442989.3395
MEM 982.781250 1567442989.4399
CHLD 0 601.050781 1567442989.4488
CHLD 1 601.058594 1567442989.4488
CHLD 2 601.058594 1567442989.4488
CHLD 3 601.058594 1567442989.4489
MEM 1183.328125 1567442989.5493
CHLD 0 601.050781 1567442989.5596
CHLD 1 601.058594 1567442989.5596
CHLD 2 601.058594 1567442989.5597
CHLD 3 601.058594 1567442989.5597
MEM 1374.109375 1567442989.6601
CHLD 0 601.050781 1567442989.6690
CHLD 1 601.058594 1567442989.6691
CHLD 2 601.058594 1567442989.6691
CHLD 3 601.058594 1567442989.6691
MEM 1343.941406 1567442989.7695
CHLD 0 601.269531 1567442989.7784
CHLD 1 601.058594 1567442989.7784
CHLD 2 601.058594 1567442989.7785
CHLD 3 601.058594 1567442989.7785
MEM 1136.582031 1567442989.8790
CHLD 0 746.933594 1567442989.8918
CHLD 1 601.058594 1567442989.8919
CHLD 2 601.058594 1567442989.8920
CHLD 3 601.058594 1567442989.8920
MEM 1136.582031 1567442989.9925
CHLD 0 906.519531 1567442990.0022
CHLD 1 601.058594 1567442990.0023
CHLD 2 601.058594 1567442990.0024
CHLD 3 601.058594 1567442990.0024
MEM 757.753906 1567442990.1029
CHLD 0 1072.808594 1567442990.1118
CHLD 1 601.058594 1567442990.1118
CHLD 2 601.058594 1567442990.1118
CHLD 3 601.058594 1567442990.1119
MEM 715.195312 1567442990.2123
CHLD 0 1276.738281 1567442990.2215
CHLD 1 601.058594 1567442990.2215
CHLD 2 601.058594 1567442990.2215
CHLD 3 601.058594 1567442990.2216
MEM 715.195312 1567442990.3220
CHLD 0 1026.546875 1567442990.3309
CHLD 1 601.058594 1567442990.3309
CHLD 2 601.058594 1567442990.3309
CHLD 3 601.058594 1567442990.3310
MEM 715.195312 1567442990.4314
CHLD 0 1221.453125 1567442990.4404
CHLD 1 601.058594 1567442990.4404
CHLD 2 601.058594 1567442990.4405
CHLD 3 601.058594 1567442990.4405
MEM 715.195312 1567442990.5409
CHLD 0 1411.257812 1567442990.5498
CHLD 1 601.058594 1567442990.5498
CHLD 2 601.058594 1567442990.5498
CHLD 3 601.058594 1567442990.5499
MEM 715.421875 1567442990.6503
CHLD 0 1021.242188 1567442990.6598
CHLD 1 601.058594 1567442990.6598
CHLD 2 601.058594 1567442990.6599
CHLD 3 601.058594 1567442990.6599
MEM 715.542969 1567442990.7603
MEM 715.628906 1567442990.8695
MEM 715.375000 1567442990.9897
MEM 0.000000 1567442991.0986
