CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 1.996094 1567448042.0485
MEM 14.707031 1567448042.1630
MEM 26.820312 1567448042.2783
MEM 37.734375 1567448042.3877
MEM 44.953125 1567448042.4977
MEM 67.371094 1567448042.6066
MEM 77.128906 1567448042.7153
MEM 84.871094 1567448042.8240
MEM 141.730469 1567448042.9327
MEM 162.359375 1567448043.0414
MEM 164.722656 1567448043.1504
MEM 174.195312 1567448043.2591
MEM 180.257812 1567448043.3677
MEM 187.359375 1567448043.4764
MEM 199.734375 1567448043.5850
MEM 205.648438 1567448043.6937
MEM 212.308594 1567448043.8024
MEM 220.203125 1567448043.9118
MEM 230.667969 1567448044.0205
MEM 242.476562 1567448044.1292
MEM 251.953125 1567448044.2381
MEM 255.750000 1567448044.3502
MEM 261.429688 1567448044.4590
MEM 266.921875 1567448044.5732
MEM 283.421875 1567448044.6867
MEM 300.179688 1567448044.8002
MEM 331.746094 1567448044.9137
MEM 362.769531 1567448045.0289
MEM 443.980469 1567448045.1420
MEM 609.753906 1567448045.2562
MEM 676.851562 1567448045.3704
MEM 646.652344 1567448045.4866
MEM 708.113281 1567448045.6006
CHLD 0 601.062500 1567448045.6130
CHLD 1 601.070312 1567448045.6130
MEM 708.246094 1567448045.7134
CHLD 0 601.062500 1567448045.7378
CHLD 1 601.070312 1567448045.7379
CHLD 2 601.070312 1567448045.7380
CHLD 3 601.070312 1567448045.7380
CHLD 4 608.058594 1567448045.7381
CHLD 5 606.140625 1567448045.7381
CHLD 6 607.265625 1567448045.7382
CHLD 7 604.972656 1567448045.7383
CHLD 8 0.000000 1567448045.7383
CHLD 9 0.007812 1567448045.7384
CHLD 10 0.007812 1567448045.7384
CHLD 11 5.992188 1567448045.7385
MEM 708.269531 1567448045.8389
CHLD 0 601.062500 1567448045.8664
CHLD 1 601.070312 1567448045.8664
CHLD 2 601.070312 1567448045.8665
CHLD 3 601.070312 1567448045.8665
CHLD 4 612.617188 1567448045.8666
CHLD 5 610.390625 1567448045.8666
CHLD 6 614.593750 1567448045.8667
CHLD 7 605.906250 1567448045.8667
CHLD 8 0.000000 1567448045.8668
CHLD 9 0.000000 1567448045.8669
CHLD 10 0.000000 1567448045.8669
CHLD 11 0.007812 1567448045.8670
CHLD 12 8.152344 1567448045.8670
CHLD 13 8.558594 1567448045.8671
CHLD 14 9.050781 1567448045.8671
MEM 708.269531 1567448045.9675
CHLD 0 601.062500 1567448045.9994
CHLD 1 601.070312 1567448045.9995
CHLD 2 601.070312 1567448045.9996
CHLD 3 601.070312 1567448045.9996
CHLD 4 618.058594 1567448045.9997
CHLD 5 617.886719 1567448045.9998
CHLD 6 618.425781 1567448045.9998
CHLD 7 609.718750 1567448045.9999
CHLD 8 0.000000 1567448046.0000
CHLD 9 0.000000 1567448046.0000
CHLD 10 0.000000 1567448046.0001
CHLD 11 8.492188 1567448046.0001
CHLD 12 10.898438 1567448046.0002
CHLD 13 10.648438 1567448046.0003
CHLD 14 10.886719 1567448046.0003
MEM 708.269531 1567448046.1007
CHLD 0 601.062500 1567448046.1284
CHLD 1 601.070312 1567448046.1284
CHLD 2 601.070312 1567448046.1285
CHLD 3 601.070312 1567448046.1286
CHLD 4 618.808594 1567448046.1286
CHLD 5 618.402344 1567448046.1287
CHLD 6 621.058594 1567448046.1287
CHLD 7 617.886719 1567448046.1288
CHLD 8 0.000000 1567448046.1288
CHLD 9 0.000000 1567448046.1289
CHLD 10 0.000000 1567448046.1289
CHLD 11 10.925781 1567448046.1290
CHLD 12 10.898438 1567448046.1291
