CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 1.980469 1567449670.0808
MEM 17.921875 1567449670.1895
MEM 34.808594 1567449670.3024
MEM 42.292969 1567449670.4097
MEM 64.128906 1567449670.5172
MEM 72.796875 1567449670.6246
MEM 79.929688 1567449670.7319
MEM 123.277344 1567449670.8395
MEM 160.125000 1567449670.9470
MEM 162.351562 1567449671.0545
MEM 167.894531 1567449671.1618
MEM 176.847656 1567449671.2692
MEM 181.796875 1567449671.3817
MEM 189.664062 1567449671.4944
MEM 201.886719 1567449671.6067
MEM 207.863281 1567449671.7192
MEM 213.707031 1567449671.8321
MEM 224.863281 1567449671.9395
MEM 231.515625 1567449672.0484
MEM 245.156250 1567449672.1558
MEM 251.968750 1567449672.2632
MEM 261.046875 1567449672.3715
MEM 264.867188 1567449672.4791
MEM 281.367188 1567449672.5867
MEM 298.125000 1567449672.6957
MEM 350.312500 1567449672.8031
MEM 333.394531 1567449672.9108
MEM 406.871094 1567449673.0190
MEM 564.910156 1567449673.1268
MEM 676.863281 1567449673.2346
MEM 632.000000 1567449673.3435
MEM 707.691406 1567449673.4513
MEM 708.277344 1567449673.5653
CHLD 0 601.121094 1567449673.5773
CHLD 1 601.128906 1567449673.5774
CHLD 2 601.128906 1567449673.5775
CHLD 3 601.128906 1567449673.5776
CHLD 4 605.585938 1567449673.5776
CHLD 5 605.214844 1567449673.5777
CHLD 6 601.355469 1567449673.5777
MEM 708.296875 1567449673.6828
CHLD 0 601.121094 1567449673.7040
CHLD 1 601.128906 1567449673.7041
CHLD 2 601.128906 1567449673.7041
CHLD 3 601.128906 1567449673.7042
CHLD 4 605.914062 1567449673.7042
CHLD 5 606.386719 1567449673.7043
CHLD 6 605.488281 1567449673.7044
CHLD 7 601.246094 1567449673.7044
CHLD 8 605.652344 1567449673.7045
CHLD 9 601.246094 1567449673.7046
CHLD 10 601.250000 1567449673.7046
CHLD 11 6.984375 1567449673.7047
CHLD 12 6.125000 1567449673.7048
MEM 708.296875 1567449673.8070
CHLD 0 601.121094 1567449673.8464
CHLD 1 601.128906 1567449673.8466
CHLD 2 601.128906 1567449673.8466
CHLD 3 601.128906 1567449673.8467
CHLD 4 607.492188 1567449673.8468
CHLD 5 610.574219 1567449673.8468
CHLD 6 605.882812 1567449673.8469
CHLD 7 601.246094 1567449673.8470
CHLD 8 607.187500 1567449673.8470
CHLD 9 601.246094 1567449673.8471
CHLD 10 601.250000 1567449673.8471
CHLD 11 601.250000 1567449673.8472
CHLD 12 0.007812 1567449673.8473
CHLD 13 10.382812 1567449673.8473
CHLD 14 8.937500 1567449673.8474
MEM 708.296875 1567449673.9579
CHLD 0 601.121094 1567449674.0049
CHLD 1 601.128906 1567449674.0050
CHLD 2 601.128906 1567449674.0051
CHLD 3 601.128906 1567449674.0051
CHLD 4 610.554688 1567449674.0052
CHLD 5 614.445312 1567449674.0052
CHLD 6 608.191406 1567449674.0053
CHLD 7 601.246094 1567449674.0054
CHLD 8 611.449219 1567449674.0054
CHLD 9 601.246094 1567449674.0055
CHLD 10 601.250000 1567449674.0055
CHLD 11 601.250000 1567449674.0056
CHLD 12 8.320312 1567449674.0057
CHLD 13 8.500000 1567449674.0057
CHLD 14 11.082031 1567449674.0058
CHLD 15 11.050781 1567449674.0059
MEM 708.296875 1567449674.1164
CHLD 0 601.121094 1567449674.1295
CHLD 1 601.128906 1567449674.1296
CHLD 2 601.128906 1567449674.1297
CHLD 3 601.128906 1567449674.1297
CHLD 4 614.468750 1567449674.1298
CHLD 5 618.035156 1567449674.1298
CHLD 6 613.734375 1567449674.1299
CHLD 7 601.246094 1567449674.1300
CHLD 8 617.253906 1567449674.1300
CHLD 9 601.246094 1567449674.1301
CHLD 10 601.250000 1567449674.1301
CHLD 11 601.250000 1567449674.1302
