CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 1.882812 1567448429.9809
MEM 16.140625 1567448430.0906
MEM 30.687500 1567448430.2070
MEM 40.816406 1567448430.3163
MEM 58.593750 1567448430.4256
MEM 71.464844 1567448430.5348
MEM 79.289062 1567448430.6443
MEM 122.980469 1567448430.7595
MEM 160.050781 1567448430.8729
MEM 162.355469 1567448430.9881
MEM 167.308594 1567448431.1039
MEM 176.781250 1567448431.2195
MEM 181.906250 1567448431.3347
MEM 189.285156 1567448431.4500
MEM 201.789062 1567448431.5652
MEM 206.292969 1567448431.6805
MEM 212.546875 1567448431.7951
MEM 221.671875 1567448431.9103
MEM 231.683594 1567448432.0255
MEM 245.609375 1567448432.1409
MEM 252.828125 1567448432.2561
MEM 261.527344 1567448432.3711
MEM 267.585938 1567448432.4865
MEM 284.085938 1567448432.6010
MEM 300.843750 1567448432.7156
MEM 335.261719 1567448432.8302
MEM 362.937500 1567448432.9465
MEM 443.890625 1567448433.0597
MEM 612.242188 1567448433.1751
MEM 677.019531 1567448433.2908
MEM 632.156250 1567448433.4037
MEM 698.562500 1567448433.5131
MEM 708.281250 1567448433.6305
CHLD 0 601.089844 1567448433.6781
CHLD 1 601.097656 1567448433.6782
CHLD 2 601.097656 1567448433.6782
CHLD 3 601.097656 1567448433.6783
CHLD 4 607.570312 1567448433.6784
CHLD 5 606.492188 1567448433.6784
CHLD 6 605.339844 1567448433.6785
MEM 708.304688 1567448433.7789
CHLD 0 601.089844 1567448433.8029
CHLD 1 601.097656 1567448433.8030
CHLD 2 601.097656 1567448433.8031
CHLD 3 601.097656 1567448433.8031
CHLD 4 614.277344 1567448433.8032
CHLD 5 611.679688 1567448433.8032
CHLD 6 606.101562 1567448433.8033
CHLD 7 606.050781 1567448433.8033
CHLD 8 601.265625 1567448433.8034
CHLD 9 601.203125 1567448433.8034
CHLD 10 601.210938 1567448433.8035
CHLD 11 0.007812 1567448433.8035
CHLD 12 9.421875 1567448433.8036
CHLD 13 8.562500 1567448433.8037
MEM 708.312500 1567448433.9041
CHLD 0 601.089844 1567448433.9532
CHLD 1 601.097656 1567448433.9532
CHLD 2 601.097656 1567448433.9533
CHLD 3 601.097656 1567448433.9533
CHLD 4 617.750000 1567448433.9534
CHLD 5 616.164062 1567448433.9535
CHLD 6 612.148438 1567448433.9535
CHLD 7 611.566406 1567448433.9536
CHLD 8 601.265625 1567448433.9536
CHLD 9 601.203125 1567448433.9537
CHLD 10 601.210938 1567448433.9538
CHLD 11 601.214844 1567448433.9538
CHLD 12 7.652344 1567448433.9539
CHLD 13 8.519531 1567448433.9539
CHLD 14 10.863281 1567448433.9540
CHLD 15 10.933594 1567448433.9541
MEM 708.312500 1567448434.0545
CHLD 0 601.089844 1567448434.0771
CHLD 1 601.097656 1567448434.0771
CHLD 2 601.097656 1567448434.0772
CHLD 3 601.097656 1567448434.0773
CHLD 4 618.000000 1567448434.0773
CHLD 5 618.187500 1567448434.0774
CHLD 6 615.765625 1567448434.0774
CHLD 7 615.351562 1567448434.0775
CHLD 8 601.265625 1567448434.0775
CHLD 9 601.203125 1567448434.0776
CHLD 10 601.210938 1567448434.0776
CHLD 11 601.214844 1567448434.0777
CHLD 12 9.628906 1567448434.0778
CHLD 13 10.890625 1567448434.0778
CHLD 14 10.863281 1567448434.0779
CHLD 15 10.933594 1567448434.0779
MEM 708.312500 1567448434.1783
CHLD 0 601.089844 1567448434.2029
CHLD 1 601.097656 1567448434.2029
CHLD 2 601.097656 1567448434.2030
CHLD 3 601.097656 1567448434.2031
CHLD 4 618.605469 1567448434.2031
CHLD 5 618.437500 1567448434.2032
CHLD 6 618.000000 1567448434.2032
CHLD 7 618.148438 1567448434.2033
CHLD 8 601.265625 1567448434.2033
CHLD 9 601.203125 1567448434.2034
CHLD 10 601.210938 1567448434.2034
CHLD 11 601.214844 1567448434.2035
CHLD 12 10.914062 1567448434.2035
CHLD 13 10.890625 1567448434.2036
CHLD 14 10.863281 1567448434.2036
CHLD 15 10.933594 1567448434.2037
MEM 708.312500 1567448434.3041
CHLD 0 601.089844 1567448434.3352
CHLD 1 601.097656 1567448434.3353
CHLD 2 601.097656 1567448434.3354
CHLD 3 601.097656 1567448434.3354
CHLD 4 621.683594 1567448434.3355
CHLD 5 618.867188 1567448434.3355
CHLD 6 618.433594 1567448434.3356
CHLD 7 618.535156 1567448434.3356
CHLD 8 601.265625 1567448434.3357
CHLD 9 601.203125 1567448434.3357
CHLD 10 601.210938 1567448434.3358
CHLD 11 601.214844 1567448434.3358
CHLD 12 10.914062 1567448434.3359
CHLD 13 10.890625 1567448434.3359
CHLD 14 10.863281 1567448434.3360
CHLD 15 10.933594 1567448434.3360
MEM 708.312500 1567448434.4364
CHLD 0 601.089844 1567448434.4667
CHLD 1 601.097656 1567448434.4668
CHLD 2 601.097656 1567448434.4668
CHLD 3 601.097656 1567448434.4669
CHLD 4 623.527344 1567448434.4669
CHLD 5 622.234375 1567448434.4670
CHLD 6 619.269531 1567448434.4670
CHLD 7 619.296875 1567448434.4671
CHLD 8 601.265625 1567448434.4672
CHLD 9 601.203125 1567448434.4672
CHLD 10 601.210938 1567448434.4673
CHLD 11 601.214844 1567448434.4673
CHLD 12 10.914062 1567448434.4674
CHLD 13 10.890625 1567448434.4674
CHLD 14 10.863281 1567448434.4675
CHLD 15 10.933594 1567448434.4675
MEM 708.312500 1567448434.5679
CHLD 0 601.089844 1567448434.5887
CHLD 1 601.097656 1567448434.5887
CHLD 2 601.097656 1567448434.5888
CHLD 3 601.097656 1567448434.5888
CHLD 4 630.203125 1567448434.5889
CHLD 5 623.968750 1567448434.5889
CHLD 6 622.679688 1567448434.5890
CHLD 7 622.234375 1567448434.5890
CHLD 8 601.265625 1567448434.5891
CHLD 9 601.203125 1567448434.5891
CHLD 10 601.210938 1567448434.5892
CHLD 11 601.214844 1567448434.5892
CHLD 12 10.914062 1567448434.5893
CHLD 13 10.890625 1567448434.5894
CHLD 14 10.863281 1567448434.5894
CHLD 15 10.933594 1567448434.5895
MEM 708.312500 1567448434.6899
CHLD 0 601.089844 1567448434.7124
CHLD 1 601.097656 1567448434.7125
CHLD 2 601.097656 1567448434.7126
CHLD 3 601.097656 1567448434.7126
CHLD 4 634.582031 1567448434.7127
CHLD 5 631.660156 1567448434.7127
CHLD 6 623.656250 1567448434.7128
CHLD 7 624.191406 1567448434.7128
CHLD 8 601.265625 1567448434.7129
CHLD 9 601.203125 1567448434.7129
CHLD 10 601.210938 1567448434.7130
CHLD 11 601.214844 1567448434.7130
CHLD 12 10.914062 1567448434.7131
CHLD 13 10.890625 1567448434.7131
CHLD 14 10.863281 1567448434.7132
CHLD 15 10.933594 1567448434.7132
MEM 708.312500 1567448434.8136
CHLD 0 601.089844 1567448434.8291
CHLD 1 601.097656 1567448434.8291
CHLD 2 601.097656 1567448434.8292
CHLD 3 601.097656 1567448434.8293
CHLD 4 634.777344 1567448434.8293
CHLD 5 634.902344 1567448434.8294
CHLD 6 630.203125 1567448434.8294
CHLD 7 632.839844 1567448434.8295
CHLD 8 601.265625 1567448434.8295
CHLD 9 601.203125 1567448434.8296
CHLD 10 601.210938 1567448434.8296
CHLD 11 601.214844 1567448434.8297
CHLD 12 10.914062 1567448434.8297
CHLD 13 10.890625 1567448434.8298
CHLD 14 10.863281 1567448434.8298
CHLD 15 10.933594 1567448434.8299
MEM 708.312500 1567448434.9303
CHLD 0 601.089844 1567448434.9560
CHLD 1 601.097656 1567448434.9561
CHLD 2 601.097656 1567448434.9561
CHLD 3 601.097656 1567448434.9562
CHLD 4 635.007812 1567448434.9562
