CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 1.972656 1567446104.5844
MEM 18.046875 1567446104.6946
MEM 35.367188 1567446104.8093
MEM 43.535156 1567446104.9176
MEM 64.687500 1567446105.0262
MEM 73.417969 1567446105.1379
MEM 81.359375 1567446105.2521
MEM 123.035156 1567446105.3661
MEM 161.273438 1567446105.4782
MEM 162.398438 1567446105.5865
MEM 169.347656 1567446105.6948
MEM 177.707031 1567446105.8031
MEM 182.007812 1567446105.9115
MEM 189.078125 1567446106.0197
MEM 201.484375 1567446106.1285
MEM 207.539062 1567446106.2377
MEM 213.195312 1567446106.3466
MEM 225.179688 1567446106.4550
MEM 232.363281 1567446106.5633
MEM 247.062500 1567446106.6716
MEM 253.761719 1567446106.7802
MEM 261.558594 1567446106.8885
MEM 268.652344 1567446106.9968
MEM 285.410156 1567446107.1052
MEM 301.910156 1567446107.2135
MEM 351.281250 1567446107.3219
MEM 363.003906 1567446107.4366
MEM 410.957031 1567446107.5452
MEM 575.183594 1567446107.6554
MEM 677.082031 1567446107.7640
MEM 632.218750 1567446107.8743
MEM 707.914062 1567446107.9861
MEM 708.343750 1567446108.0995
CHLD 0 601.132812 1567446108.1296
CHLD 1 601.140625 1567446108.1297
CHLD 2 601.125000 1567446108.1298
CHLD 3 601.125000 1567446108.1299
CHLD 4 605.484375 1567446108.1299
CHLD 5 605.648438 1567446108.1300
CHLD 6 605.109375 1567446108.1301
CHLD 7 601.898438 1567446108.1301
CHLD 8 604.386719 1567446108.1302
CHLD 9 0.007812 1567446108.1303
CHLD 10 0.007812 1567446108.1303
MEM 708.347656 1567446108.2308
CHLD 0 601.132812 1567446108.2452
CHLD 1 601.140625 1567446108.2452
CHLD 2 601.125000 1567446108.2453
CHLD 3 601.125000 1567446108.2453
CHLD 4 608.625000 1567446108.2454
CHLD 5 609.324219 1567446108.2454
CHLD 6 606.503906 1567446108.2455
CHLD 7 605.117188 1567446108.2455
CHLD 8 605.398438 1567446108.2456
CHLD 9 605.214844 1567446108.2456
CHLD 10 605.121094 1567446108.2457
CHLD 11 604.664062 1567446108.2457
CHLD 12 0.007812 1567446108.2458
CHLD 13 6.832031 1567446108.2458
CHLD 14 8.468750 1567446108.2459
CHLD 15 8.175781 1567446108.2459
MEM 708.347656 1567446108.3464
CHLD 0 601.132812 1567446108.3867
CHLD 1 601.140625 1567446108.3868
CHLD 2 601.125000 1567446108.3868
CHLD 3 601.125000 1567446108.3869
CHLD 4 611.359375 1567446108.3870
CHLD 5 614.078125 1567446108.3870
CHLD 6 612.066406 1567446108.3871
CHLD 7 606.523438 1567446108.3871
CHLD 8 608.917969 1567446108.3872
CHLD 9 606.539062 1567446108.3873
CHLD 10 605.660156 1567446108.3873
CHLD 11 605.507812 1567446108.3874
CHLD 12 0.007812 1567446108.3874
CHLD 13 6.949219 1567446108.3875
CHLD 14 7.308594 1567446108.3876
CHLD 15 8.554688 1567446108.3876
CHLD 16 7.367188 1567446108.3877
CHLD 17 9.089844 1567446108.3878
CHLD 18 10.832031 1567446108.3878
CHLD 19 9.394531 1567446108.3879
MEM 708.347656 1567446108.4883
CHLD 0 601.132812 1567446108.5125
CHLD 1 601.140625 1567446108.5126
CHLD 2 601.125000 1567446108.5126
CHLD 3 601.125000 1567446108.5127
CHLD 4 614.199219 1567446108.5127
CHLD 5 617.089844 1567446108.5128
CHLD 6 614.285156 1567446108.5129
CHLD 7 609.671875 1567446108.5129
CHLD 8 612.429688 1567446108.5130
CHLD 9 610.183594 1567446108.5130
CHLD 10 609.289062 1567446108.5131
CHLD 11 607.761719 1567446108.5132
CHLD 12 7.968750 1567446108.5132
CHLD 13 9.136719 1567446108.5133
CHLD 14 9.046875 1567446108.5133
CHLD 15 10.218750 1567446108.5134
CHLD 16 8.832031 1567446108.5135
CHLD 17 10.925781 1567446108.5135
CHLD 18 10.832031 1567446108.5136
CHLD 19 10.835938 1567446108.5136
MEM 708.347656 1567446108.6140
CHLD 0 601.132812 1567446108.6544
CHLD 1 601.140625 1567446108.6545
CHLD 2 601.125000 1567446108.6546
CHLD 3 601.125000 1567446108.6546
CHLD 4 617.945312 1567446108.6547
CHLD 5 618.218750 1567446108.6547
CHLD 6 617.968750 1567446108.6548
CHLD 7 612.707031 1567446108.6549
CHLD 8 617.968750 1567446108.6549
CHLD 9 612.707031 1567446108.6550
CHLD 10 614.304688 1567446108.6550
CHLD 11 614.082031 1567446108.6551
CHLD 12 10.972656 1567446108.6552
CHLD 13 10.972656 1567446108.6552
CHLD 14 10.949219 1567446108.6553
CHLD 15 10.984375 1567446108.6553
CHLD 16 10.941406 1567446108.6554
CHLD 17 10.925781 1567446108.6554
CHLD 18 10.832031 1567446108.6555
CHLD 19 10.835938 1567446108.6556
MEM 708.347656 1567446108.7560
CHLD 0 601.132812 1567446108.7798
CHLD 1 601.140625 1567446108.7799
CHLD 2 601.125000 1567446108.7800
CHLD 3 601.125000 1567446108.7800
CHLD 4 618.308594 1567446108.7801
CHLD 5 618.468750 1567446108.7801
CHLD 6 618.593750 1567446108.7802
CHLD 7 617.968750 1567446108.7802
CHLD 8 618.390625 1567446108.7803
CHLD 9 617.968750 1567446108.7804
CHLD 10 618.046875 1567446108.7804
CHLD 11 617.968750 1567446108.7805
CHLD 12 10.972656 1567446108.7805
CHLD 13 10.972656 1567446108.7806
CHLD 14 10.949219 1567446108.7806
CHLD 15 10.984375 1567446108.7807
CHLD 16 10.941406 1567446108.7807
CHLD 17 10.925781 1567446108.7808
CHLD 18 10.832031 1567446108.7809
CHLD 19 10.835938 1567446108.7809
MEM 708.347656 1567446108.8813
CHLD 0 601.132812 1567446108.9051
CHLD 1 601.140625 1567446108.9052
CHLD 2 601.125000 1567446108.9052
CHLD 3 601.125000 1567446108.9053
CHLD 4 618.593750 1567446108.9053
CHLD 5 618.828125 1567446108.9054
CHLD 6 621.292969 1567446108.9054
CHLD 7 618.308594 1567446108.9055
CHLD 8 618.593750 1567446108.9056
CHLD 9 618.390625 1567446108.9056
CHLD 10 618.308594 1567446108.9057
CHLD 11 618.468750 1567446108.9057
CHLD 12 10.972656 1567446108.9058
CHLD 13 10.972656 1567446108.9058
CHLD 14 10.949219 1567446108.9059
CHLD 15 10.984375 1567446108.9060
CHLD 16 10.941406 1567446108.9060
CHLD 17 10.925781 1567446108.9061
CHLD 18 10.832031 1567446108.9061
CHLD 19 10.835938 1567446108.9062
MEM 708.347656 1567446109.0065
CHLD 0 601.132812 1567446109.0384
CHLD 1 601.140625 1567446109.0385
CHLD 2 601.125000 1567446109.0385
CHLD 3 601.125000 1567446109.0386
CHLD 4 620.480469 1567446109.0387
CHLD 5 621.156250 1567446109.0387
CHLD 6 624.847656 1567446109.0388
CHLD 7 618.695312 1567446109.0389
CHLD 8 619.582031 1567446109.0389
CHLD 9 618.687500 1567446109.0390
CHLD 10 618.597656 1567446109.0390
CHLD 11 618.824219 1567446109.0391
CHLD 12 10.972656 1567446109.0391
CHLD 13 10.972656 1567446109.0392
CHLD 14 10.949219 1567446109.0392
CHLD 15 10.984375 1567446109.0393
CHLD 16 10.941406 1567446109.0393
CHLD 17 10.925781 1567446109.0394
CHLD 18 10.832031 1567446109.0394
CHLD 19 10.835938 1567446109.0395
MEM 708.347656 1567446109.1399
CHLD 0 601.132812 1567446109.1721
CHLD 1 601.140625 1567446109.1722
CHLD 2 601.125000 1567446109.1722
CHLD 3 601.125000 1567446109.1723
CHLD 4 622.734375 1567446109.1723
CHLD 5 623.062500 1567446109.1724
CHLD 6 633.832031 1567446109.1725
CHLD 7 619.867188 1567446109.1725
CHLD 8 622.894531 1567446109.1726
CHLD 9 620.476562 1567446109.1726
CHLD 10 619.730469 1567446109.1727
CHLD 11 622.000000 1567446109.1727
CHLD 12 10.972656 1567446109.1728
CHLD 13 10.972656 1567446109.1729
CHLD 14 10.949219 1567446109.1729
CHLD 15 10.984375 1567446109.1730
CHLD 16 10.941406 1567446109.1730
CHLD 17 10.925781 1567446109.1731
CHLD 18 10.832031 1567446109.1731
CHLD 19 10.835938 1567446109.1732
MEM 708.347656 1567446109.2736
CHLD 0 601.132812 1567446109.3058
CHLD 1 601.140625 1567446109.3059
CHLD 2 601.125000 1567446109.3059
CHLD 3 601.125000 1567446109.3060
CHLD 4 623.597656 1567446109.3061
CHLD 5 630.226562 1567446109.3061
CHLD 6 634.898438 1567446109.3062
CHLD 7 622.441406 1567446109.3062
CHLD 8 625.105469 1567446109.3063
CHLD 9 622.441406 1567446109.3064
CHLD 10 622.898438 1567446109.3064
CHLD 11 630.234375 1567446109.3065
CHLD 12 10.972656 1567446109.3066
CHLD 13 10.972656 1567446109.3066
CHLD 14 10.949219 1567446109.3067
CHLD 15 10.984375 1567446109.3067
CHLD 16 10.941406 1567446109.3068
CHLD 17 10.925781 1567446109.3069
CHLD 18 10.832031 1567446109.3069
CHLD 19 10.835938 1567446109.3070
MEM 708.347656 1567446109.4074
CHLD 0 601.132812 1567446109.4495
CHLD 1 601.140625 1567446109.4496
CHLD 2 601.125000 1567446109.4496
CHLD 3 601.125000 1567446109.4497
CHLD 4 630.226562 1567446109.4497
CHLD 5 634.089844 1567446109.4498
CHLD 6 635.132812 1567446109.4499
CHLD 7 623.742188 1567446109.4499
CHLD 8 634.871094 1567446109.4500
CHLD 9 624.851562 1567446109.4500
CHLD 10 624.062500 1567446109.4501
CHLD 11 634.019531 1567446109.4502
CHLD 12 10.972656 1567446109.4502
CHLD 13 10.972656 1567446109.4535
CHLD 14 10.949219 1567446109.4579
CHLD 15 10.984375 1567446109.4580
CHLD 16 10.941406 1567446109.4580
CHLD 17 10.925781 1567446109.4581
CHLD 18 10.832031 1567446109.4581
CHLD 19 10.835938 1567446109.4582
MEM 708.347656 1567446109.5586
CHLD 0 601.132812 1567446109.6160
CHLD 1 601.140625 1567446109.6161
CHLD 2 601.125000 1567446109.6162
CHLD 3 601.125000 1567446109.6162
CHLD 4 634.531250 1567446109.6163
CHLD 5 634.871094 1567446109.6163
CHLD 6 637.449219 1567446109.6164
CHLD 7 630.226562 1567446109.6165
CHLD 8 635.367188 1567446109.6165
CHLD 9 634.625000 1567446109.6166
CHLD 10 633.859375 1567446109.6166
CHLD 11 634.691406 1567446109.6167
CHLD 12 10.972656 1567446109.6168
CHLD 13 10.972656 1567446109.6168
CHLD 14 10.949219 1567446109.6169
CHLD 15 10.984375 1567446109.6169
CHLD 16 10.941406 1567446109.6170
CHLD 17 10.925781 1567446109.6170
CHLD 18 10.832031 1567446109.6171
CHLD 19 10.835938 1567446109.6172
MEM 708.347656 1567446109.7176
CHLD 0 601.132812 1567446109.7519
CHLD 1 601.140625 1567446109.7520
CHLD 2 601.125000 1567446109.7544
CHLD 3 601.125000 1567446109.7545
CHLD 4 634.718750 1567446109.7546
CHLD 5 635.121094 1567446109.7547
CHLD 6 637.699219 1567446109.7547
CHLD 7 633.859375 1567446109.7548
CHLD 8 635.367188 1567446109.7548
CHLD 9 634.898438 1567446109.7549
CHLD 10 634.781250 1567446109.7550
CHLD 11 637.308594 1567446109.7550
CHLD 12 10.972656 1567446109.7551
CHLD 13 10.972656 1567446109.7552
CHLD 14 10.949219 1567446109.7552
CHLD 15 10.984375 1567446109.7553
CHLD 16 10.941406 1567446109.7553
CHLD 17 10.925781 1567446109.7554
CHLD 18 10.832031 1567446109.7555
CHLD 19 10.835938 1567446109.7555
MEM 708.347656 1567446109.8560
CHLD 0 601.132812 1567446109.9006
CHLD 1 601.140625 1567446109.9006
CHLD 2 601.125000 1567446109.9007
CHLD 3 601.125000 1567446109.9008
CHLD 4 634.976562 1567446109.9008
CHLD 5 635.371094 1567446109.9009
CHLD 6 637.699219 1567446109.9010
CHLD 7 634.878906 1567446109.9010
CHLD 8 635.875000 1567446109.9011
CHLD 9 634.898438 1567446109.9012
CHLD 10 634.871094 1567446109.9012
CHLD 11 637.593750 1567446109.9013
CHLD 12 10.972656 1567446109.9013
CHLD 13 10.972656 1567446109.9014
CHLD 14 10.949219 1567446109.9015
CHLD 15 10.984375 1567446109.9015
CHLD 16 10.941406 1567446109.9016
CHLD 17 10.925781 1567446109.9017
CHLD 18 10.832031 1567446109.9017
CHLD 19 10.835938 1567446109.9018
