CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 1.910156 1567448355.9768
MEM 15.054688 1567448356.0923
MEM 27.328125 1567448356.2145
MEM 37.152344 1567448356.3238
MEM 44.792969 1567448356.4330
MEM 66.679688 1567448356.5421
MEM 76.386719 1567448356.6514
MEM 84.304688 1567448356.7605
MEM 134.328125 1567448356.8699
MEM 162.296875 1567448356.9793
MEM 162.550781 1567448357.0886
MEM 172.773438 1567448357.1977
MEM 179.441406 1567448357.3069
MEM 185.558594 1567448357.4161
MEM 194.546875 1567448357.5255
MEM 203.984375 1567448357.6348
MEM 212.496094 1567448357.7440
MEM 218.832031 1567448357.8551
MEM 229.824219 1567448357.9651
MEM 238.429688 1567448358.0748
MEM 252.078125 1567448358.1862
MEM 260.007812 1567448358.2960
MEM 263.480469 1567448358.4119
MEM 270.332031 1567448358.5214
MEM 286.574219 1567448358.6309
MEM 303.589844 1567448358.7405
MEM 373.878906 1567448358.8499
MEM 362.882812 1567448358.9594
MEM 467.812500 1567448359.0688
MEM 628.171875 1567448359.1782
MEM 676.964844 1567448359.2888
MEM 640.566406 1567448359.3994
MEM 708.167969 1567448359.5087
CHLD 0 601.085938 1567448359.5179
MEM 708.242188 1567448359.6183
CHLD 0 601.085938 1567448359.6489
CHLD 1 601.093750 1567448359.6489
CHLD 2 601.093750 1567448359.6490
CHLD 3 601.093750 1567448359.6491
CHLD 4 607.886719 1567448359.6491
CHLD 5 607.062500 1567448359.6492
CHLD 6 606.125000 1567448359.6492
CHLD 7 605.511719 1567448359.6493
CHLD 8 601.253906 1567448359.6493
CHLD 9 0.007812 1567448359.6494
CHLD 10 0.007812 1567448359.6495
CHLD 11 6.820312 1567448359.6495
MEM 708.277344 1567448359.7499
CHLD 0 601.085938 1567448359.7782
CHLD 1 601.093750 1567448359.7783
CHLD 2 601.093750 1567448359.7784
CHLD 3 601.093750 1567448359.7784
CHLD 4 611.617188 1567448359.7785
CHLD 5 611.234375 1567448359.7785
CHLD 6 609.542969 1567448359.7786
CHLD 7 606.292969 1567448359.7786
CHLD 8 601.253906 1567448359.7787
CHLD 9 601.195312 1567448359.7787
CHLD 10 601.199219 1567448359.7788
CHLD 11 601.199219 1567448359.7788
CHLD 12 0.007812 1567448359.7789
CHLD 13 8.765625 1567448359.7790
CHLD 14 8.757812 1567448359.7790
CHLD 15 8.988281 1567448359.7791
MEM 708.277344 1567448359.8794
CHLD 0 601.085938 1567448359.9041
CHLD 1 601.093750 1567448359.9041
CHLD 2 601.093750 1567448359.9042
CHLD 3 601.093750 1567448359.9043
CHLD 4 616.664062 1567448359.9043
CHLD 5 614.855469 1567448359.9044
CHLD 6 614.570312 1567448359.9044
CHLD 7 609.511719 1567448359.9045
