CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 2.000000 1567439783.5667
MEM 19.304688 1567439783.6906
MEM 35.550781 1567439783.8067
MEM 44.023438 1567439783.9207
MEM 65.375000 1567439784.0335
MEM 74.917969 1567439784.1463
MEM 82.644531 1567439784.2594
MEM 127.066406 1567439784.3726
MEM 164.199219 1567439784.4865
MEM 165.250000 1567439784.5944
MEM 172.453125 1567439784.7022
MEM 180.847656 1567439784.8101
MEM 186.652344 1567439784.9214
MEM 194.671875 1567439785.0293
MEM 206.269531 1567439785.1374
MEM 215.003906 1567439785.2453
MEM 218.492188 1567439785.3533
MEM 230.437500 1567439785.4611
MEM 236.601562 1567439785.5690
MEM 254.808594 1567439785.6769
MEM 259.363281 1567439785.7849
MEM 265.972656 1567439785.8928
MEM 272.417969 1567439786.0062
MEM 287.113281 1567439786.1201
MEM 303.613281 1567439786.2326
MEM 369.703125 1567439786.3452
MEM 360.574219 1567439786.4585
MEM 428.636719 1567439786.5706
MEM 590.542969 1567439786.6840
MEM 681.359375 1567439786.7973
MEM 636.496094 1567439786.9106
MEM 712.519531 1567439787.0230
MEM 832.617188 1567439787.1349
CHLD 0 601.089844 1567439787.1434
CHLD 1 601.097656 1567439787.1434
CHLD 2 601.097656 1567439787.1434
CHLD 3 601.097656 1567439787.1435
MEM 1036.804688 1567439787.2439
CHLD 0 601.089844 1567439787.2520
CHLD 1 601.097656 1567439787.2520
CHLD 2 601.097656 1567439787.2521
CHLD 3 601.097656 1567439787.2521
MEM 1233.726562 1567439787.3525
CHLD 0 601.089844 1567439787.3606
CHLD 1 601.097656 1567439787.3607
CHLD 2 601.097656 1567439787.3607
CHLD 3 601.097656 1567439787.3607
MEM 1429.664062 1567439787.4611
CHLD 0 601.089844 1567439787.4692
CHLD 1 601.097656 1567439787.4693
CHLD 2 601.097656 1567439787.4693
CHLD 3 601.097656 1567439787.4694
MEM 1136.769531 1567439787.5698
CHLD 0 639.410156 1567439787.5837
CHLD 1 601.097656 1567439787.5838
CHLD 2 601.097656 1567439787.5839
CHLD 3 601.097656 1567439787.5839
MEM 1136.769531 1567439787.6843
CHLD 0 779.917969 1567439787.6929
CHLD 1 601.097656 1567439787.6930
CHLD 2 601.097656 1567439787.6930
CHLD 3 601.097656 1567439787.6930
MEM 1136.769531 1567439787.7934
CHLD 0 938.988281 1567439787.8020
CHLD 1 601.097656 1567439787.8020
CHLD 2 601.097656 1567439787.8021
CHLD 3 601.097656 1567439787.8021
MEM 748.105469 1567439787.9026
CHLD 0 1114.300781 1567439787.9172
CHLD 1 601.097656 1567439787.9173
CHLD 2 601.097656 1567439787.9173
CHLD 3 601.097656 1567439787.9174
MEM 956.675781 1567439788.0181
CHLD 0 1318.230469 1567439788.0331
CHLD 1 601.097656 1567439788.0332
CHLD 2 601.097656 1567439788.0332
CHLD 3 601.097656 1567439788.0333
MEM 1159.574219 1567439788.1338
CHLD 0 1064.347656 1567439788.1480
CHLD 1 601.097656 1567439788.1481
CHLD 2 601.097656 1567439788.1482
CHLD 3 601.097656 1567439788.1482
MEM 1356.800781 1567439788.2487
CHLD 0 1265.441406 1567439788.2672
CHLD 1 601.097656 1567439788.2673
CHLD 2 601.097656 1567439788.2673
CHLD 3 601.097656 1567439788.2674
MEM 1457.789062 1567439788.3679
CHLD 0 1290.910156 1567439788.3800
CHLD 1 601.097656 1567439788.3801
CHLD 2 601.097656 1567439788.3801
CHLD 3 601.097656 1567439788.3802
MEM 1136.781250 1567439788.4806
CHLD 0 1027.738281 1567439788.4943
CHLD 1 726.839844 1567439788.4944
CHLD 2 601.097656 1567439788.4945
CHLD 3 601.097656 1567439788.4945
CHLD 4 8.402344 1567439788.4946
MEM 1136.781250 1567439788.5950
CHLD 0 1036.820312 1567439788.6082
CHLD 1 868.378906 1567439788.6082
CHLD 2 601.097656 1567439788.6083
CHLD 3 601.097656 1567439788.6084
CHLD 4 10.750000 1567439788.6084
MEM 1136.781250 1567439788.7092
CHLD 0 1037.445312 1567439788.7225
CHLD 1 1022.292969 1567439788.7226
CHLD 2 601.097656 1567439788.7227
CHLD 3 601.097656 1567439788.7227
CHLD 4 10.750000 1567439788.7228
MEM 819.546875 1567439788.8232
CHLD 0 1040.898438 1567439788.8408
CHLD 1 1170.019531 1567439788.8409
CHLD 2 601.097656 1567439788.8409
CHLD 3 601.097656 1567439788.8410
CHLD 4 10.750000 1567439788.8410
MEM 960.828125 1567439788.9415
CHLD 0 1048.828125 1567439788.9578
CHLD 1 1317.488281 1567439788.9579
CHLD 2 601.097656 1567439788.9579
CHLD 3 601.097656 1567439788.9580
CHLD 4 10.750000 1567439788.9581
MEM 1125.828125 1567439789.0589
CHLD 0 1054.058594 1567439789.0727
CHLD 1 1026.972656 1567439789.0728
CHLD 2 601.097656 1567439789.0728
CHLD 3 601.097656 1567439789.0729
CHLD 4 10.750000 1567439789.0729
MEM 1312.742188 1567439789.1734
CHLD 0 1054.511719 1567439789.1904
CHLD 1 1186.558594 1567439789.1904
CHLD 2 601.097656 1567439789.1905
CHLD 3 601.097656 1567439789.1906
CHLD 4 10.750000 1567439789.1906
MEM 1451.476562 1567439789.2913
CHLD 0 1055.136719 1567439789.3043
CHLD 1 1324.488281 1567439789.3043
CHLD 2 601.097656 1567439789.3044
CHLD 3 601.097656 1567439789.3045
CHLD 4 10.750000 1567439789.3045
MEM 1154.734375 1567439789.4050
CHLD 0 1060.246094 1567439789.4188
CHLD 1 1139.386719 1567439789.4189
CHLD 2 615.984375 1567439789.4190
CHLD 3 601.097656 1567439789.4190
CHLD 4 10.750000 1567439789.4191
MEM 1136.789062 1567439789.5195
CHLD 0 1060.988281 1567439789.5602
CHLD 1 1030.984375 1567439789.5603
CHLD 2 709.828125 1567439789.5604
CHLD 3 601.097656 1567439789.5604
CHLD 4 9.675781 1567439789.5605
CHLD 5 10.750000 1567439789.5605
MEM 1136.789062 1567439789.6609
CHLD 0 1061.457031 1567439789.6740
CHLD 1 1037.273438 1567439789.6741
CHLD 2 833.062500 1567439789.6742
CHLD 3 601.097656 1567439789.6742
CHLD 4 10.843750 1567439789.6743
CHLD 5 10.750000 1567439789.6744
MEM 1136.789062 1567439789.7748
CHLD 0 1061.976562 1567439789.7885
CHLD 1 1040.527344 1567439789.7886
CHLD 2 956.296875 1567439789.7887
CHLD 3 601.097656 1567439789.7887
CHLD 4 10.843750 1567439789.7888
CHLD 5 10.750000 1567439789.7889
MEM 716.429688 1567439789.8893
CHLD 0 1062.812500 1567439789.9489
CHLD 1 1052.796875 1567439789.9490
CHLD 2 1076.953125 1567439789.9490
CHLD 3 601.097656 1567439789.9491
CHLD 4 10.843750 1567439789.9491
CHLD 5 10.750000 1567439789.9492
MEM 917.523438 1567439790.0496
CHLD 0 1070.941406 1567439790.0639
CHLD 1 1054.253906 1567439790.0640
CHLD 2 1190.906250 1567439790.0640
CHLD 3 601.097656 1567439790.0641
CHLD 4 10.843750 1567439790.0641
CHLD 5 10.750000 1567439790.0642
MEM 1033.281250 1567439790.1647
CHLD 0 1075.890625 1567439790.1909
CHLD 1 1054.882812 1567439790.1909
CHLD 2 1349.718750 1567439790.1910
CHLD 3 601.097656 1567439790.1911
CHLD 4 10.843750 1567439790.1911
CHLD 5 10.750000 1567439790.1912
MEM 1189.773438 1567439790.2916
CHLD 0 1076.378906 1567439790.3042
CHLD 1 1057.781250 1567439790.3043
CHLD 2 1028.777344 1567439790.3043
CHLD 3 601.097656 1567439790.3044
CHLD 4 10.843750 1567439790.3044
CHLD 5 10.750000 1567439790.3045
MEM 1302.179688 1567439790.4049
CHLD 0 1076.378906 1567439790.4242
CHLD 1 1060.292969 1567439790.4242
CHLD 2 1180.371094 1567439790.4243
CHLD 3 601.097656 1567439790.4244
CHLD 4 10.843750 1567439790.4244
CHLD 5 10.750000 1567439790.4245
MEM 1434.984375 1567439790.5249
CHLD 0 1076.644531 1567439790.5554
CHLD 1 1060.867188 1567439790.5554
CHLD 2 1342.277344 1567439790.5555
CHLD 3 601.097656 1567439790.5556
CHLD 4 10.843750 1567439790.5556
CHLD 5 10.750000 1567439790.5557
MEM 1136.800781 1567439790.6563
