CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 2.031250 1567449191.3144
MEM 18.089844 1567449191.4221
MEM 33.140625 1567449191.5361
MEM 41.285156 1567449191.6435
MEM 61.664062 1567449191.7510
MEM 71.203125 1567449191.8584
MEM 78.476562 1567449191.9717
MEM 82.605469 1567449192.0819
MEM 126.472656 1567449192.1907
MEM 163.378906 1567449192.2981
MEM 164.035156 1567449192.4055
MEM 172.625000 1567449192.5135
MEM 180.761719 1567449192.6209
MEM 186.515625 1567449192.7284
MEM 194.859375 1567449192.8360
MEM 205.515625 1567449192.9463
MEM 214.175781 1567449193.0536
MEM 218.789062 1567449193.1611
MEM 230.792969 1567449193.2686
MEM 238.816406 1567449193.3759
MEM 254.179688 1567449193.4835
MEM 259.218750 1567449193.5911
MEM 265.710938 1567449193.6984
MEM 278.230469 1567449193.8059
MEM 294.988281 1567449193.9150
MEM 311.746094 1567449194.0223
MEM 320.160156 1567449194.1301
MEM 365.140625 1567449194.2430
MEM 483.734375 1567449194.3570
MEM 644.093750 1567449194.4645
MEM 679.226562 1567449194.5722
MEM 642.769531 1567449194.6813
MEM 710.460938 1567449194.7889
CHLD 0 601.019531 1567449194.7963
CHLD 1 601.019531 1567449194.7963
MEM 710.539062 1567449194.8968
CHLD 0 601.019531 1567449194.9232
CHLD 1 601.019531 1567449194.9233
CHLD 2 601.019531 1567449194.9233
CHLD 3 601.019531 1567449194.9234
CHLD 4 607.851562 1567449194.9235
CHLD 5 606.250000 1567449194.9235
CHLD 6 605.742188 1567449194.9236
CHLD 7 605.265625 1567449194.9237
CHLD 8 0.007812 1567449194.9237
CHLD 9 0.007812 1567449194.9238
MEM 710.558594 1567449195.0242
CHLD 0 601.019531 1567449195.0373
CHLD 1 601.019531 1567449195.0374
CHLD 2 601.019531 1567449195.0374
CHLD 3 601.019531 1567449195.0375
CHLD 4 613.621094 1567449195.0375
CHLD 5 609.601562 1567449195.0376
CHLD 6 607.121094 1567449195.0376
CHLD 7 606.140625 1567449195.0461
CHLD 8 601.136719 1567449195.0463
CHLD 9 601.136719 1567449195.0464
CHLD 10 0.007812 1567449195.0464
CHLD 11 1.937500 1567449195.0465
CHLD 12 8.507812 1567449195.0465
CHLD 13 10.937500 1567449195.0466
MEM 710.570312 1567449195.1470
CHLD 0 601.019531 1567449195.1684
CHLD 1 601.019531 1567449195.1684
CHLD 2 601.019531 1567449195.1685
CHLD 3 601.019531 1567449195.1686
CHLD 4 617.667969 1567449195.1686
CHLD 5 613.890625 1567449195.1687
CHLD 6 610.363281 1567449195.1687
CHLD 7 609.734375 1567449195.1688
CHLD 8 601.136719 1567449195.1689
CHLD 9 601.136719 1567449195.1689
CHLD 10 601.144531 1567449195.1690
CHLD 11 601.144531 1567449195.1690
CHLD 12 8.632812 1567449195.1691
CHLD 13 9.027344 1567449195.1692
CHLD 14 10.171875 1567449195.1692
CHLD 15 10.937500 1567449195.1693
MEM 710.570312 1567449195.2697
CHLD 0 601.019531 1567449195.2984
CHLD 1 601.019531 1567449195.2984
CHLD 2 601.019531 1567449195.2985
CHLD 3 601.019531 1567449195.2985
CHLD 4 618.007812 1567449195.2986
CHLD 5 617.792969 1567449195.2986
CHLD 6 614.941406 1567449195.2987
CHLD 7 614.207031 1567449195.2987
CHLD 8 601.136719 1567449195.2988
CHLD 9 601.136719 1567449195.2988
CHLD 10 601.144531 1567449195.2989
CHLD 11 601.144531 1567449195.2990
CHLD 12 11.000000 1567449195.2990
CHLD 13 10.867188 1567449195.2991
CHLD 14 10.871094 1567449195.2991
CHLD 15 10.937500 1567449195.2992
MEM 710.570312 1567449195.3996
CHLD 0 601.019531 1567449195.4290
CHLD 1 601.019531 1567449195.4291
CHLD 2 601.019531 1567449195.4292
CHLD 3 601.019531 1567449195.4292
CHLD 4 618.417969 1567449195.4293
CHLD 5 618.226562 1567449195.4293
CHLD 6 618.042969 1567449195.4294
CHLD 7 617.863281 1567449195.4295
CHLD 8 601.136719 1567449195.4295
CHLD 9 601.136719 1567449195.4296
CHLD 10 601.144531 1567449195.4296
CHLD 11 601.144531 1567449195.4297
CHLD 12 11.000000 1567449195.4297
CHLD 13 10.867188 1567449195.4298
CHLD 14 10.871094 1567449195.4298
CHLD 15 10.937500 1567449195.4299
MEM 710.570312 1567449195.5303
CHLD 0 601.019531 1567449195.5501
CHLD 1 601.019531 1567449195.5501
CHLD 2 601.019531 1567449195.5502
CHLD 3 601.019531 1567449195.5502
CHLD 4 620.257812 1567449195.5503
CHLD 5 618.585938 1567449195.5503
CHLD 6 618.394531 1567449195.5504
CHLD 7 618.230469 1567449195.5504
CHLD 8 601.136719 1567449195.5505
CHLD 9 601.136719 1567449195.5505
CHLD 10 601.144531 1567449195.5506
CHLD 11 601.144531 1567449195.5507
CHLD 12 11.000000 1567449195.5507
CHLD 13 10.867188 1567449195.5508
CHLD 14 10.871094 1567449195.5508
CHLD 15 10.937500 1567449195.5509
MEM 710.570312 1567449195.6513
CHLD 0 601.019531 1567449195.6718
CHLD 1 601.019531 1567449195.6719
CHLD 2 601.019531 1567449195.6719
CHLD 3 601.019531 1567449195.6720
CHLD 4 622.757812 1567449195.6721
CHLD 5 621.382812 1567449195.6721
CHLD 6 619.050781 1567449195.6722
CHLD 7 618.593750 1567449195.6722
CHLD 8 601.136719 1567449195.6723
CHLD 9 601.136719 1567449195.6724
CHLD 10 601.144531 1567449195.6724
CHLD 11 601.144531 1567449195.6725
CHLD 12 11.000000 1567449195.6725
CHLD 13 10.867188 1567449195.6726
CHLD 14 10.871094 1567449195.6726
CHLD 15 10.937500 1567449195.6727
MEM 710.570312 1567449195.7731
CHLD 0 601.019531 1567449195.7945
CHLD 1 601.019531 1567449195.7945
CHLD 2 601.019531 1567449195.7946
CHLD 3 601.019531 1567449195.7947
CHLD 4 624.378906 1567449195.7947
CHLD 5 623.250000 1567449195.7948
CHLD 6 622.007812 1567449195.7948
CHLD 7 621.113281 1567449195.7949
CHLD 8 601.136719 1567449195.7949
CHLD 9 601.136719 1567449195.7950
CHLD 10 601.144531 1567449195.7950
CHLD 11 601.144531 1567449195.7951
CHLD 12 11.000000 1567449195.7951
CHLD 13 10.867188 1567449195.7952
CHLD 14 10.871094 1567449195.7952
CHLD 15 10.937500 1567449195.7953
MEM 710.570312 1567449195.8957
CHLD 0 601.019531 1567449195.9083
CHLD 1 601.019531 1567449195.9083
CHLD 2 601.019531 1567449195.9084
CHLD 3 601.019531 1567449195.9084
CHLD 4 630.457031 1567449195.9085
CHLD 5 629.773438 1567449195.9085
CHLD 6 623.636719 1567449195.9086
CHLD 7 622.933594 1567449195.9086
CHLD 8 601.136719 1567449195.9087
CHLD 9 601.136719 1567449195.9087
CHLD 10 601.144531 1567449195.9088
CHLD 11 601.144531 1567449195.9088
CHLD 12 11.000000 1567449195.9089
CHLD 13 10.867188 1567449195.9089
CHLD 14 10.871094 1567449195.9090
CHLD 15 10.937500 1567449195.9090
MEM 710.570312 1567449196.0094
CHLD 0 601.019531 1567449196.0341
CHLD 1 601.019531 1567449196.0342
