CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 1.949219 1567447373.5729
MEM 18.285156 1567447373.6823
MEM 32.992188 1567447373.8007
MEM 41.171875 1567447373.9095
MEM 58.773438 1567447374.0183
MEM 72.152344 1567447374.1332
MEM 79.457031 1567447374.2419
MEM 123.566406 1567447374.3513
MEM 160.417969 1567447374.4600
MEM 162.980469 1567447374.5687
MEM 167.617188 1567447374.6773
MEM 176.687500 1567447374.7862
MEM 182.148438 1567447374.8949
MEM 189.726562 1567447375.0036
MEM 202.574219 1567447375.1123
MEM 208.539062 1567447375.2211
MEM 214.257812 1567447375.3356
MEM 225.667969 1567447375.4502
MEM 232.515625 1567447375.5649
MEM 246.820312 1567447375.6795
MEM 253.769531 1567447375.7888
MEM 262.214844 1567447375.8976
MEM 267.953125 1567447376.0064
MEM 284.195312 1567447376.1152
MEM 300.437500 1567447376.2238
MEM 362.207031 1567447376.3325
MEM 363.609375 1567447376.4415
MEM 422.906250 1567447376.5503
MEM 571.148438 1567447376.6595
MEM 719.132812 1567447376.7684
MEM 632.832031 1567447376.8800
MEM 702.320312 1567447376.9892
MEM 708.992188 1567447377.0986
CHLD 0 601.234375 1567447377.1189
CHLD 1 601.246094 1567447377.1190
CHLD 2 601.246094 1567447377.1191
CHLD 3 601.246094 1567447377.1191
CHLD 4 606.214844 1567447377.1192
CHLD 5 605.800781 1567447377.1193
CHLD 6 605.250000 1567447377.1193
CHLD 7 605.285156 1567447377.1194
CHLD 8 0.007812 1567447377.1194
MEM 709.003906 1567447377.2198
CHLD 0 601.234375 1567447377.2448
CHLD 1 601.246094 1567447377.2449
CHLD 2 601.246094 1567447377.2449
CHLD 3 601.246094 1567447377.2450
CHLD 4 612.410156 1567447377.2451
CHLD 5 611.320312 1567447377.2451
CHLD 6 607.386719 1567447377.2452
CHLD 7 607.660156 1567447377.2452
CHLD 8 6.394531 1567447377.2453
CHLD 9 7.945312 1567447377.2454
CHLD 10 8.714844 1567447377.2454
CHLD 11 9.464844 1567447377.2455
MEM 709.003906 1567447377.3459
CHLD 0 601.234375 1567447377.3617
CHLD 1 601.246094 1567447377.3618
CHLD 2 601.246094 1567447377.3619
CHLD 3 601.246094 1567447377.3619
CHLD 4 618.222656 1567447377.3620
CHLD 5 618.082031 1567447377.3621
CHLD 6 612.023438 1567447377.3621
CHLD 7 617.855469 1567447377.3622
CHLD 8 9.371094 1567447377.3622
CHLD 9 10.945312 1567447377.3790
CHLD 10 11.082031 1567447377.3791
CHLD 11 11.046875 1567447377.3792
MEM 709.003906 1567447377.4806
CHLD 0 601.234375 1567447377.4970
CHLD 1 601.246094 1567447377.4970
CHLD 2 601.246094 1567447377.4971
CHLD 3 601.246094 1567447377.4972
CHLD 4 619.812500 1567447377.4972
CHLD 5 618.839844 1567447377.4973
CHLD 6 618.171875 1567447377.4973
CHLD 7 618.839844 1567447377.4974
CHLD 8 10.875000 1567447377.4974
CHLD 9 10.945312 1567447377.4975
CHLD 10 11.082031 1567447377.4976
CHLD 11 11.046875 1567447377.4976
MEM 709.003906 1567447377.5980
CHLD 0 601.234375 1567447377.6384
CHLD 1 601.246094 1567447377.6385
CHLD 2 601.246094 1567447377.6385
CHLD 3 601.246094 1567447377.6386
CHLD 4 625.589844 1567447377.6387
CHLD 5 622.101562 1567447377.6387
CHLD 6 618.839844 1567447377.6388
CHLD 7 623.250000 1567447377.6389
CHLD 8 10.875000 1567447377.6389
CHLD 9 10.945312 1567447377.6390
CHLD 10 11.082031 1567447377.6391
CHLD 11 11.046875 1567447377.6391
MEM 709.003906 1567447377.7395
CHLD 0 601.234375 1567447377.7654
CHLD 1 601.246094 1567447377.7655
CHLD 2 601.246094 1567447377.7655
CHLD 3 601.246094 1567447377.7656
CHLD 4 635.328125 1567447377.7656
CHLD 5 623.976562 1567447377.7657
CHLD 6 623.250000 1567447377.7658
CHLD 7 624.839844 1567447377.7658
CHLD 8 10.875000 1567447377.7659
CHLD 9 10.945312 1567447377.7659
CHLD 10 11.082031 1567447377.7660
CHLD 11 11.046875 1567447377.7661
MEM 709.003906 1567447377.8665
CHLD 0 601.234375 1567447377.8871
CHLD 1 601.246094 1567447377.8871
CHLD 2 601.246094 1567447377.8872
CHLD 3 601.246094 1567447377.8872
CHLD 4 635.710938 1567447377.8873
CHLD 5 633.765625 1567447377.8874
CHLD 6 633.769531 1567447377.8874
CHLD 7 633.347656 1567447377.8875
CHLD 8 10.875000 1567447377.8875
CHLD 9 10.945312 1567447377.8876
CHLD 10 11.082031 1567447377.8877
CHLD 11 11.046875 1567447377.8877
MEM 709.003906 1567447377.9882
CHLD 0 601.234375 1567447378.0166
CHLD 1 601.246094 1567447378.0166
CHLD 2 601.246094 1567447378.0167
CHLD 3 601.246094 1567447378.0168
CHLD 4 638.316406 1567447378.0168
CHLD 5 635.804688 1567447378.0169
CHLD 6 635.703125 1567447378.0170
CHLD 7 635.515625 1567447378.0170
CHLD 8 10.875000 1567447378.0171
CHLD 9 10.945312 1567447378.0171
CHLD 10 11.082031 1567447378.0172
CHLD 11 11.046875 1567447378.0173
MEM 709.003906 1567447378.1177
CHLD 0 601.234375 1567447378.1456
CHLD 1 601.246094 1567447378.1457
CHLD 2 601.246094 1567447378.1458
CHLD 3 601.246094 1567447378.1458
CHLD 4 639.753906 1567447378.1459
CHLD 5 638.406250 1567447378.1460
CHLD 6 638.308594 1567447378.1460
CHLD 7 635.761719 1567447378.1461
CHLD 8 10.875000 1567447378.1461
CHLD 9 10.945312 1567447378.1462
CHLD 10 11.082031 1567447378.1462
CHLD 11 11.046875 1567447378.1463
MEM 709.003906 1567447378.2489
CHLD 0 601.234375 1567447378.2690
CHLD 1 601.246094 1567447378.2690
CHLD 2 601.246094 1567447378.2691
CHLD 3 601.246094 1567447378.2691
CHLD 4 642.117188 1567447378.2692
CHLD 5 640.710938 1567447378.2692
CHLD 6 640.214844 1567447378.2693
CHLD 7 637.125000 1567447378.2693
CHLD 8 10.875000 1567447378.2694
CHLD 9 10.945312 1567447378.2694
CHLD 10 11.082031 1567447378.2695
CHLD 11 11.046875 1567447378.2695
MEM 709.003906 1567447378.3700
CHLD 0 601.234375 1567447378.3962
CHLD 1 601.246094 1567447378.3962
CHLD 2 601.246094 1567447378.3963
CHLD 3 601.246094 1567447378.3964
CHLD 4 642.777344 1567447378.3964
CHLD 5 642.117188 1567447378.3965
CHLD 6 641.968750 1567447378.3966
CHLD 7 640.558594 1567447378.3966
CHLD 8 10.875000 1567447378.3967
CHLD 9 10.945312 1567447378.3967
CHLD 10 11.082031 1567447378.3968
CHLD 11 11.046875 1567447378.3968
MEM 709.003906 1567447378.4973
CHLD 0 601.234375 1567447378.5198
CHLD 1 601.246094 1567447378.5199
CHLD 2 601.246094 1567447378.5199
CHLD 3 601.246094 1567447378.5200
CHLD 4 654.964844 1567447378.5201
CHLD 5 650.324219 1567447378.5201
CHLD 6 653.660156 1567447378.5202
CHLD 7 641.792969 1567447378.5202
CHLD 8 10.875000 1567447378.5203
CHLD 9 10.945312 1567447378.5203
CHLD 10 11.082031 1567447378.5204
CHLD 11 11.046875 1567447378.5204
MEM 709.003906 1567447378.6209
CHLD 0 601.234375 1567447378.6368
CHLD 1 601.246094 1567447378.6369
CHLD 2 601.246094 1567447378.6370
