CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 1.937500 1567448856.3709
MEM 18.058594 1567448856.4791
MEM 34.382812 1567448856.5956
MEM 42.355469 1567448856.7046
MEM 64.062500 1567448856.8125
MEM 73.382812 1567448856.9217
MEM 81.777344 1567448857.0295
MEM 123.320312 1567448857.1374
MEM 163.472656 1567448857.2489
MEM 164.585938 1567448857.3617
MEM 171.207031 1567448857.4744
MEM 179.925781 1567448857.5880
MEM 185.109375 1567448857.7011
MEM 192.941406 1567448857.8139
MEM 205.539062 1567448857.9268
MEM 213.726562 1567448858.0394
MEM 217.078125 1567448858.1524
MEM 228.675781 1567448858.2652
MEM 234.992188 1567448858.3781
MEM 249.039062 1567448858.4909
MEM 255.753906 1567448858.6036
MEM 264.339844 1567448858.7164
MEM 268.042969 1567448858.8295
MEM 284.800781 1567448858.9417
MEM 300.785156 1567448859.0539
MEM 353.894531 1567448859.1663
MEM 321.031250 1567448859.2795
MEM 386.644531 1567448859.3908
MEM 538.496094 1567448859.5035
MEM 684.417969 1567448859.6162
MEM 680.105469 1567448859.7248
MEM 665.281250 1567448859.8335
MEM 711.390625 1567448859.9415
CHLD 0 601.214844 1567448859.9504
CHLD 1 601.222656 1567448859.9505
CHLD 2 601.222656 1567448859.9506
CHLD 3 601.222656 1567448859.9507
MEM 711.484375 1567448860.0512
CHLD 0 601.214844 1567448860.0819
CHLD 1 601.222656 1567448860.0820
CHLD 2 601.222656 1567448860.0820
CHLD 3 601.222656 1567448860.0821
CHLD 4 608.902344 1567448860.0822
CHLD 5 607.000000 1567448860.0822
CHLD 6 607.332031 1567448860.0904
CHLD 7 605.566406 1567448860.0905
CHLD 8 601.328125 1567448860.0905
CHLD 9 0.007812 1567448860.0906
CHLD 10 6.578125 1567448860.0906
CHLD 11 9.113281 1567448860.0907
MEM 711.492188 1567448860.1911
CHLD 0 601.214844 1567448860.2140
CHLD 1 601.222656 1567448860.2141
CHLD 2 601.222656 1567448860.2141
CHLD 3 601.222656 1567448860.2142
CHLD 4 612.117188 1567448860.2142
CHLD 5 611.566406 1567448860.2143
CHLD 6 611.488281 1567448860.2144
CHLD 7 607.046875 1567448860.2145
CHLD 8 601.328125 1567448860.2145
CHLD 9 601.332031 1567448860.2146
CHLD 10 601.332031 1567448860.2146
CHLD 11 601.332031 1567448860.2147
CHLD 12 7.335938 1567448860.2148
CHLD 13 8.328125 1567448860.2148
CHLD 14 10.183594 1567448860.2149
CHLD 15 10.906250 1567448860.2149
MEM 711.785156 1567448860.3154
CHLD 0 0.000000 1567448860.3371
CHLD 1 0.000000 1567448860.3371
CHLD 2 0.000000 1567448860.3372
CHLD 3 0.000000 1567448860.3372
CHLD 4 614.285156 1567448860.3373
CHLD 5 616.878906 1567448860.3373
CHLD 6 613.929688 1567448860.3374
CHLD 7 609.585938 1567448860.3374
CHLD 8 601.328125 1567448860.3375
CHLD 9 601.332031 1567448860.3375
CHLD 10 601.332031 1567448860.3376
CHLD 11 601.332031 1567448860.3376
CHLD 12 8.800781 1567448860.3377
CHLD 13 9.613281 1567448860.3377
CHLD 14 10.949219 1567448860.3378
CHLD 15 10.906250 1567448860.3378
MEM 711.851562 1567448860.4382
MEM 711.906250 1567448860.5495
MEM 711.968750 1567448860.6625
MEM 711.718750 1567448860.7705
