CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 4.152344 1567447251.7135
MEM 17.578125 1567447251.8266
MEM 35.312500 1567447251.9461
MEM 43.480469 1567447252.0548
MEM 65.054688 1567447252.1641
MEM 74.625000 1567447252.2743
MEM 82.367188 1567447252.3829
MEM 126.734375 1567447252.4921
MEM 163.414062 1567447252.6008
MEM 164.132812 1567447252.7094
MEM 171.539062 1567447252.8182
MEM 179.820312 1567447252.9268
MEM 185.062500 1567447253.0356
MEM 193.203125 1567447253.1445
MEM 205.121094 1567447253.2539
MEM 213.730469 1567447253.3630
MEM 217.167969 1567447253.4717
MEM 228.585938 1567447253.5804
MEM 235.035156 1567447253.6948
MEM 251.214844 1567447253.8090
MEM 254.304688 1567447253.9247
MEM 261.519531 1567447254.0358
MEM 266.050781 1567447254.1446
MEM 280.914062 1567447254.2533
MEM 297.414062 1567447254.3621
MEM 341.757812 1567447254.4708
MEM 320.222656 1567447254.5799
MEM 381.707031 1567447254.6886
MEM 530.464844 1567447254.7974
MEM 678.707031 1567447254.9063
MEM 679.292969 1567447255.0154
MEM 666.031250 1567447255.1252
MEM 710.656250 1567447255.2393
CHLD 0 601.210938 1567447255.2550
CHLD 1 601.218750 1567447255.2551
CHLD 2 601.218750 1567447255.2552
CHLD 3 601.218750 1567447255.2552
CHLD 4 605.644531 1567447255.2553
CHLD 5 605.355469 1567447255.2553
MEM 710.667969 1567447255.3557
CHLD 0 601.210938 1567447255.3750
CHLD 1 601.218750 1567447255.3751
CHLD 2 601.218750 1567447255.3752
CHLD 3 601.218750 1567447255.3752
CHLD 4 609.554688 1567447255.3753
CHLD 5 609.429688 1567447255.3753
CHLD 6 606.058594 1567447255.3754
CHLD 7 609.019531 1567447255.3754
CHLD 8 7.664062 1567447255.3755
CHLD 9 6.769531 1567447255.3756
CHLD 10 8.328125 1567447255.3756
CHLD 11 7.890625 1567447255.3757
MEM 710.667969 1567447255.4761
CHLD 0 601.210938 1567447255.5068
CHLD 1 601.218750 1567447255.5069
CHLD 2 601.218750 1567447255.5070
CHLD 3 601.218750 1567447255.5070
CHLD 4 615.335938 1567447255.5071
CHLD 5 617.414062 1567447255.5071
CHLD 6 610.425781 1567447255.5072
CHLD 7 615.570312 1567447255.5073
CHLD 8 10.648438 1567447255.5073
CHLD 9 10.886719 1567447255.5074
CHLD 10 10.898438 1567447255.5074
CHLD 11 10.890625 1567447255.5075
MEM 710.667969 1567447255.6131
CHLD 0 601.210938 1567447255.6556
CHLD 1 601.218750 1567447255.6557
CHLD 2 601.218750 1567447255.6558
CHLD 3 601.218750 1567447255.6558
CHLD 4 618.789062 1567447255.6559
CHLD 5 619.148438 1567447255.6559
CHLD 6 618.289062 1567447255.6560
CHLD 7 619.039062 1567447255.6561
CHLD 8 10.925781 1567447255.6561
CHLD 9 10.886719 1567447255.6562
CHLD 10 10.898438 1567447255.6562
CHLD 11 10.890625 1567447255.6563
MEM 710.667969 1567447255.7567
CHLD 0 601.210938 1567447255.7723
CHLD 1 601.218750 1567447255.7724
CHLD 2 601.218750 1567447255.7856
CHLD 3 601.218750 1567447255.7856
CHLD 4 620.886719 1567447255.7857
CHLD 5 624.179688 1567447255.7858
CHLD 6 618.949219 1567447255.7858
CHLD 7 623.488281 1567447255.7859
CHLD 8 10.925781 1567447255.7860
CHLD 9 10.886719 1567447255.7860
CHLD 10 10.898438 1567447255.7861
CHLD 11 10.890625 1567447255.7861
MEM 710.667969 1567447255.8865
CHLD 0 601.210938 1567447255.9144
CHLD 1 601.218750 1567447255.9145
CHLD 2 601.218750 1567447255.9146
CHLD 3 601.218750 1567447255.9146
CHLD 4 624.464844 1567447255.9147
CHLD 5 635.578125 1567447255.9147
CHLD 6 623.300781 1567447255.9148
CHLD 7 634.636719 1567447255.9149
CHLD 8 10.925781 1567447255.9149
CHLD 9 10.886719 1567447255.9150
CHLD 10 10.898438 1567447255.9150
CHLD 11 10.890625 1567447255.9151
MEM 710.667969 1567447256.0155
CHLD 0 601.210938 1567447256.0385
CHLD 1 601.218750 1567447256.0386
CHLD 2 601.218750 1567447256.0386
CHLD 3 601.218750 1567447256.0387
CHLD 4 635.421875 1567447256.0387
CHLD 5 635.933594 1567447256.0388
CHLD 6 631.871094 1567447256.0389
CHLD 7 636.058594 1567447256.0389
CHLD 8 10.925781 1567447256.0390
CHLD 9 10.886719 1567447256.0390
CHLD 10 10.898438 1567447256.0391
CHLD 11 10.890625 1567447256.0392
MEM 710.667969 1567447256.1396
CHLD 0 601.210938 1567447256.1667
CHLD 1 601.218750 1567447256.1668
CHLD 2 601.218750 1567447256.1668
CHLD 3 601.218750 1567447256.1669
CHLD 4 635.925781 1567447256.1669
CHLD 5 636.308594 1567447256.1670
CHLD 6 635.691406 1567447256.1670
CHLD 7 638.671875 1567447256.1671
CHLD 8 10.925781 1567447256.1672
CHLD 9 10.886719 1567447256.1672
CHLD 10 10.898438 1567447256.1673
CHLD 11 10.890625 1567447256.1673
MEM 710.667969 1567447256.2678
CHLD 0 601.210938 1567447256.2928
CHLD 1 601.218750 1567447256.2929
CHLD 2 601.218750 1567447256.2929
CHLD 3 601.218750 1567447256.2930
CHLD 4 638.679688 1567447256.2930
CHLD 5 636.761719 1567447256.2931
CHLD 6 635.941406 1567447256.2932
CHLD 7 638.671875 1567447256.2932
CHLD 8 10.925781 1567447256.2933
CHLD 9 10.886719 1567447256.2933
CHLD 10 10.898438 1567447256.2934
CHLD 11 10.890625 1567447256.2935
MEM 710.667969 1567447256.3939
CHLD 0 601.210938 1567447256.4167
CHLD 1 601.218750 1567447256.4168
CHLD 2 601.218750 1567447256.4169
CHLD 3 601.218750 1567447256.4169
CHLD 4 639.773438 1567447256.4170
CHLD 5 641.679688 1567447256.4170
CHLD 6 636.191406 1567447256.4171
CHLD 7 641.820312 1567447256.4172
CHLD 8 10.925781 1567447256.4172
CHLD 9 10.886719 1567447256.4173
CHLD 10 10.898438 1567447256.4173
CHLD 11 10.890625 1567447256.4174
MEM 710.667969 1567447256.5179
CHLD 0 601.210938 1567447256.5445
CHLD 1 601.218750 1567447256.5446
CHLD 2 601.218750 1567447256.5446
CHLD 3 601.218750 1567447256.5447
CHLD 4 642.199219 1567447256.5447
CHLD 5 642.761719 1567447256.5448
CHLD 6 638.601562 1567447256.5448
CHLD 7 642.429688 1567447256.5449
CHLD 8 10.925781 1567447256.5449
CHLD 9 10.886719 1567447256.5450
CHLD 10 10.898438 1567447256.5450
CHLD 11 10.890625 1567447256.5451
MEM 710.667969 1567447256.6455
CHLD 0 601.210938 1567447256.6695
CHLD 1 601.218750 1567447256.6696
CHLD 2 601.218750 1567447256.6697
CHLD 3 601.218750 1567447256.6697
CHLD 4 642.949219 1567447256.6698
CHLD 5 643.371094 1567447256.6699
CHLD 6 642.046875 1567447256.6699
CHLD 7 643.070312 1567447256.6700
CHLD 8 10.925781 1567447256.6700
CHLD 9 10.886719 1567447256.6701
CHLD 10 10.898438 1567447256.6702
CHLD 11 10.890625 1567447256.6702
MEM 710.667969 1567447256.7706
CHLD 0 601.210938 1567447256.7948
CHLD 1 601.218750 1567447256.7949
CHLD 2 601.218750 1567447256.7950
CHLD 3 601.218750 1567447256.7950
CHLD 4 643.492188 1567447256.7951
CHLD 5 644.070312 1567447256.7952
CHLD 6 642.683594 1567447256.7952
CHLD 7 643.578125 1567447256.7953
CHLD 8 10.925781 1567447256.7954
CHLD 9 10.886719 1567447256.7954
CHLD 10 10.898438 1567447256.7955
CHLD 11 10.890625 1567447256.7955
MEM 710.667969 1567447256.8959
CHLD 0 601.210938 1567447256.9239
CHLD 1 601.218750 1567447256.9240
CHLD 2 601.218750 1567447256.9240
CHLD 3 601.218750 1567447256.9241
CHLD 4 651.683594 1567447256.9242
CHLD 5 645.257812 1567447256.9242
CHLD 6 643.367188 1567447256.9243
CHLD 7 644.539062 1567447256.9243
CHLD 8 10.925781 1567447256.9244
CHLD 9 10.886719 1567447256.9245
CHLD 10 10.898438 1567447256.9245
CHLD 11 10.890625 1567447256.9246
MEM 710.667969 1567447257.0250
CHLD 0 601.210938 1567447257.0412
CHLD 1 601.218750 1567447257.0413
CHLD 2 601.218750 1567447257.0413
CHLD 3 601.218750 1567447257.0414
CHLD 4 656.253906 1567447257.0415
CHLD 5 654.816406 1567447257.0415
CHLD 6 651.199219 1567447257.0416
CHLD 7 645.230469 1567447257.0416
CHLD 8 10.925781 1567447257.0417
CHLD 9 10.886719 1567447257.0418
CHLD 10 10.898438 1567447257.0418
CHLD 11 10.890625 1567447257.0419
MEM 710.667969 1567447257.1423
CHLD 0 601.210938 1567447257.1664
CHLD 1 601.218750 1567447257.1664
CHLD 2 601.218750 1567447257.1665
CHLD 3 601.218750 1567447257.1665
CHLD 4 656.605469 1567447257.1666
CHLD 5 658.019531 1567447257.1667
CHLD 6 656.359375 1567447257.1667
CHLD 7 646.234375 1567447257.1668
CHLD 8 10.925781 1567447257.1668
CHLD 9 10.886719 1567447257.1669
CHLD 10 10.898438 1567447257.1669
CHLD 11 10.890625 1567447257.1670
MEM 710.667969 1567447257.2674
CHLD 0 601.210938 1567447257.2924
CHLD 1 601.218750 1567447257.2924
CHLD 2 601.218750 1567447257.2925
CHLD 3 601.218750 1567447257.2926
CHLD 4 656.839844 1567447257.2926
CHLD 5 658.246094 1567447257.2927
CHLD 6 656.710938 1567447257.2928
CHLD 7 656.777344 1567447257.2928
CHLD 8 10.925781 1567447257.2929
CHLD 9 10.886719 1567447257.2929
CHLD 10 10.898438 1567447257.2932
CHLD 11 10.890625 1567447257.2933
MEM 710.667969 1567447257.3938
CHLD 0 601.210938 1567447257.4289
CHLD 1 601.218750 1567447257.4290
CHLD 2 601.218750 1567447257.4291
CHLD 3 601.218750 1567447257.4291
CHLD 4 665.601562 1567447257.4292
CHLD 5 658.246094 1567447257.4292
CHLD 6 656.937500 1567447257.4293
CHLD 7 662.386719 1567447257.4293
CHLD 8 10.925781 1567447257.4294
CHLD 9 10.886719 1567447257.4295
CHLD 10 10.898438 1567447257.4295
CHLD 11 10.890625 1567447257.4296
MEM 710.667969 1567447257.5300
CHLD 0 601.210938 1567447257.5702
CHLD 1 601.218750 1567447257.5703
CHLD 2 601.218750 1567447257.5704
CHLD 3 601.218750 1567447257.5704
CHLD 4 666.933594 1567447257.5705
CHLD 5 667.621094 1567447257.5706
CHLD 6 666.562500 1567447257.5706
CHLD 7 665.429688 1567447257.5707
CHLD 8 10.925781 1567447257.5707
CHLD 9 10.886719 1567447257.5708
CHLD 10 10.898438 1567447257.5708
CHLD 11 10.890625 1567447257.5709
MEM 710.667969 1567447257.6714
CHLD 0 601.210938 1567447257.7359
CHLD 1 601.218750 1567447257.7360
CHLD 2 601.218750 1567447257.7361
CHLD 3 601.218750 1567447257.7361
CHLD 4 667.183594 1567447257.7362
CHLD 5 668.136719 1567447257.7363
CHLD 6 668.109375 1567447257.7363
CHLD 7 665.429688 1567447257.7364
CHLD 8 10.925781 1567447257.7364
CHLD 9 10.886719 1567447257.7365
CHLD 10 10.898438 1567447257.7365
CHLD 11 10.890625 1567447257.7366
MEM 710.667969 1567447257.8372
CHLD 0 601.210938 1567447257.8772
CHLD 1 601.218750 1567447257.8775
CHLD 2 601.218750 1567447257.8776
CHLD 3 601.218750 1567447257.8777
CHLD 4 667.699219 1567447257.8777
CHLD 5 669.167969 1567447257.8778
CHLD 6 669.136719 1567447257.8778
CHLD 7 665.429688 1567447257.8779
CHLD 8 10.925781 1567447257.8780
CHLD 9 10.886719 1567447257.8780
CHLD 10 10.898438 1567447257.8781
CHLD 11 10.890625 1567447257.8781
MEM 710.667969 1567447257.9786
CHLD 0 601.210938 1567447258.0234
CHLD 1 601.218750 1567447258.0235
CHLD 2 601.218750 1567447258.0235
CHLD 3 601.218750 1567447258.0236
CHLD 4 667.699219 1567447258.0236
CHLD 5 669.683594 1567447258.0237
CHLD 6 669.394531 1567447258.0237
CHLD 7 695.132812 1567447258.0238
CHLD 8 10.925781 1567447258.0239
CHLD 9 10.886719 1567447258.0239
CHLD 10 10.898438 1567447258.0240
CHLD 11 10.890625 1567447258.0240
MEM 710.667969 1567447258.1245
CHLD 0 601.210938 1567447258.1793
CHLD 1 601.218750 1567447258.1794
CHLD 2 601.218750 1567447258.1794
CHLD 3 601.218750 1567447258.1795
CHLD 4 667.957031 1567447258.1796
CHLD 5 670.199219 1567447258.1796
CHLD 6 669.394531 1567447258.1797
CHLD 7 735.089844 1567447258.1797
CHLD 8 10.925781 1567447258.1798
CHLD 9 10.886719 1567447258.1798
CHLD 10 10.898438 1567447258.1799
CHLD 11 10.890625 1567447258.1799
MEM 710.667969 1567447258.2818
CHLD 0 601.210938 1567447258.3099
CHLD 1 601.218750 1567447258.3100
CHLD 2 601.218750 1567447258.3109
CHLD 3 601.218750 1567447258.3110
CHLD 4 668.214844 1567447258.3111
CHLD 5 670.199219 1567447258.3111
CHLD 6 669.394531 1567447258.3112
CHLD 7 738.183594 1567447258.3121
CHLD 8 10.925781 1567447258.3122
CHLD 9 10.886719 1567447258.3122
CHLD 10 10.898438 1567447258.3123
CHLD 11 10.890625 1567447258.3123
MEM 710.667969 1567447258.4129
CHLD 0 601.210938 1567447258.4312
CHLD 1 601.218750 1567447258.4313
CHLD 2 601.218750 1567447258.4314
CHLD 3 601.218750 1567447258.4314
CHLD 4 668.214844 1567447258.4315
CHLD 5 670.199219 1567447258.4315
CHLD 6 669.652344 1567447258.4316
CHLD 7 747.203125 1567447258.4317
CHLD 8 10.925781 1567447258.4317
CHLD 9 10.886719 1567447258.4318
CHLD 10 10.898438 1567447258.4743
CHLD 11 10.890625 1567447258.4744
MEM 710.667969 1567447258.5751
CHLD 0 601.210938 1567447258.6377
CHLD 1 601.218750 1567447258.6378
CHLD 2 601.218750 1567447258.6378
CHLD 3 601.218750 1567447258.6379
CHLD 4 668.472656 1567447258.6380
CHLD 5 670.457031 1567447258.6381
CHLD 6 669.652344 1567447258.6381
