CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 1.921875 1567448071.1907
MEM 15.277344 1567448071.3045
MEM 32.500000 1567448071.4409
MEM 41.234375 1567448071.5520
MEM 59.230469 1567448071.6611
MEM 72.207031 1567448071.7748
MEM 79.929688 1567448071.8831
MEM 123.539062 1567448071.9915
MEM 160.804688 1567448072.0999
MEM 163.027344 1567448072.2094
MEM 169.398438 1567448072.3212
MEM 178.296875 1567448072.4312
MEM 183.433594 1567448072.5398
MEM 191.726562 1567448072.6481
MEM 204.066406 1567448072.7571
MEM 212.343750 1567448072.8654
MEM 215.953125 1567448072.9736
MEM 227.695312 1567448073.0830
MEM 234.324219 1567448073.1915
MEM 251.125000 1567448073.3014
MEM 254.347656 1567448073.4111
MEM 260.332031 1567448073.5196
MEM 264.460938 1567448073.6388
MEM 279.011719 1567448073.7521
MEM 295.253906 1567448073.8652
MEM 340.113281 1567448073.9784
MEM 318.617188 1567448074.0925
MEM 382.164062 1567448074.2043
MEM 548.968750 1567448074.3179
MEM 702.882812 1567448074.4316
MEM 632.824219 1567448074.5452
MEM 685.296875 1567448074.6580
MEM 708.992188 1567448074.7717
CHLD 0 601.160156 1567448074.7852
CHLD 1 601.167969 1567448074.7853
CHLD 2 601.167969 1567448074.7853
CHLD 3 601.171875 1567448074.7854
CHLD 4 605.703125 1567448074.7854
CHLD 5 605.726562 1567448074.7855
CHLD 6 601.546875 1567448074.7856
MEM 709.011719 1567448074.8860
CHLD 0 601.160156 1567448074.9103
CHLD 1 601.167969 1567448074.9104
CHLD 2 601.167969 1567448074.9104
CHLD 3 601.171875 1567448074.9105
CHLD 4 610.105469 1567448074.9105
CHLD 5 608.730469 1567448074.9106
CHLD 6 606.011719 1567448074.9106
CHLD 7 605.906250 1567448074.9107
CHLD 8 0.000000 1567448074.9107
CHLD 9 0.000000 1567448074.9108
CHLD 10 0.007812 1567448074.9108
CHLD 11 7.902344 1567448074.9109
CHLD 12 8.738281 1567448074.9110
MEM 709.023438 1567448075.0113
CHLD 0 601.160156 1567448075.0375
CHLD 1 601.167969 1567448075.0376
CHLD 2 601.167969 1567448075.0376
CHLD 3 601.171875 1567448075.0377
CHLD 4 616.324219 1567448075.0378
CHLD 5 612.472656 1567448075.0378
CHLD 6 608.800781 1567448075.0379
