CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 1.957031 1567449631.0665
MEM 17.910156 1567449631.1757
MEM 35.003906 1567449631.2888
MEM 43.042969 1567449631.3963
MEM 64.667969 1567449631.5038
MEM 73.871094 1567449631.6128
MEM 80.500000 1567449631.7254
MEM 97.863281 1567449631.8388
MEM 159.746094 1567449631.9464
MEM 163.578125 1567449632.0551
MEM 167.718750 1567449632.1625
MEM 176.179688 1567449632.2699
MEM 182.496094 1567449632.3779
MEM 189.816406 1567449632.4895
MEM 201.265625 1567449632.5970
MEM 208.179688 1567449632.7043
MEM 213.773438 1567449632.8156
MEM 223.910156 1567449632.9230
MEM 233.300781 1567449633.0304
MEM 247.554688 1567449633.1378
MEM 254.187500 1567449633.2505
MEM 262.867188 1567449633.3628
MEM 267.449219 1567449633.4755
MEM 283.691406 1567449633.5875
MEM 300.449219 1567449633.6994
MEM 343.648438 1567449633.8111
MEM 319.433594 1567449633.9192
MEM 376.011719 1567449634.0319
MEM 518.324219 1567449634.1397
MEM 680.230469 1567449634.2474
MEM 678.492188 1567449634.3551
MEM 669.355469 1567449634.4636
MEM 709.816406 1567449634.5711
CHLD 0 601.207031 1567449634.5789
CHLD 1 601.214844 1567449634.5790
CHLD 2 601.214844 1567449634.5790
CHLD 3 601.214844 1567449634.5791
CHLD 4 605.218750 1567449634.5792
MEM 709.835938 1567449634.6796
CHLD 0 601.207031 1567449634.7151
CHLD 1 601.214844 1567449634.7152
CHLD 2 601.214844 1567449634.7152
CHLD 3 601.214844 1567449634.7153
CHLD 4 609.746094 1567449634.7153
CHLD 5 606.968750 1567449634.7154
CHLD 6 606.320312 1567449634.7155
CHLD 7 605.679688 1567449634.7155
CHLD 8 601.335938 1567449634.7156
CHLD 9 601.335938 1567449634.7157
CHLD 10 601.339844 1567449634.7157
CHLD 11 5.929688 1567449634.7158
CHLD 12 6.828125 1567449634.7158
CHLD 13 7.566406 1567449634.7159
MEM 709.835938 1567449634.8163
CHLD 0 601.207031 1567449634.8386
CHLD 1 601.214844 1567449634.8387
CHLD 2 601.214844 1567449634.8388
CHLD 3 601.214844 1567449634.8388
CHLD 4 615.648438 1567449634.8389
CHLD 5 609.683594 1567449634.8389
CHLD 6 609.441406 1567449634.8390
CHLD 7 607.878906 1567449634.8391
