CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 1.929688 1567445083.9219
MEM 17.878906 1567445084.0304
MEM 35.121094 1567445084.1475
MEM 43.289062 1567445084.2562
MEM 64.492188 1567445084.3644
MEM 73.863281 1567445084.4779
MEM 81.578125 1567445084.5915
MEM 125.917969 1567445084.7052
MEM 161.128906 1567445084.8172
MEM 162.136719 1567445084.9304
MEM 169.988281 1567445085.0438
MEM 178.128906 1567445085.1575
MEM 183.468750 1567445085.2711
MEM 187.960938 1567445085.3847
MEM 194.031250 1567445085.4933
MEM 203.699219 1567445085.6016
MEM 212.050781 1567445085.7098
MEM 217.785156 1567445085.8182
MEM 228.578125 1567445085.9266
MEM 236.425781 1567445086.0347
MEM 251.511719 1567445086.1434
MEM 258.113281 1567445086.2518
MEM 262.875000 1567445086.3606
MEM 277.250000 1567445086.4689
MEM 294.265625 1567445086.5794
MEM 328.039062 1567445086.6875
MEM 317.332031 1567445086.7962
MEM 370.777344 1567445086.9046
MEM 533.972656 1567445087.0133
MEM 698.714844 1567445087.1219
MEM 631.488281 1567445087.2303
MEM 686.812500 1567445087.3386
MEM 707.644531 1567445087.4471
CHLD 0 601.105469 1567445087.4619
CHLD 1 601.105469 1567445087.4620
CHLD 2 601.105469 1567445087.4620
CHLD 3 601.105469 1567445087.4621
CHLD 4 605.242188 1567445087.4622
CHLD 5 605.132812 1567445087.4622
MEM 707.660156 1567445087.5666
CHLD 0 601.105469 1567445087.5950
CHLD 1 601.105469 1567445087.5951
CHLD 2 601.105469 1567445087.5951
CHLD 3 601.105469 1567445087.5952
CHLD 4 609.660156 1567445087.5953
CHLD 5 611.718750 1567445087.5953
CHLD 6 605.312500 1567445087.5954
CHLD 7 605.246094 1567445087.5955
CHLD 8 605.132812 1567445087.5955
CHLD 9 602.000000 1567445087.5956
CHLD 10 7.703125 1567445087.5957
CHLD 11 7.402344 1567445087.5957
MEM 707.671875 1567445087.6961
CHLD 0 601.105469 1567445087.7309
CHLD 1 601.105469 1567445087.7309
CHLD 2 601.105469 1567445087.7310
CHLD 3 601.105469 1567445087.7311
CHLD 4 611.718750 1567445087.7311
CHLD 5 617.433594 1567445087.7312
CHLD 6 605.777344 1567445087.7312
CHLD 7 605.777344 1567445087.7313
CHLD 8 605.312500 1567445087.7314
CHLD 9 605.171875 1567445087.7315
CHLD 10 605.058594 1567445087.7315
CHLD 11 602.000000 1567445087.7316
CHLD 12 4.085938 1567445087.7317
CHLD 13 6.042969 1567445087.7317
CHLD 14 6.945312 1567445087.7318
CHLD 15 8.765625 1567445087.7318
CHLD 16 10.914062 1567445087.7319
MEM 718.937500 1567445087.8323
CHLD 0 601.105469 1567445087.8723
CHLD 1 601.105469 1567445087.8723
CHLD 2 601.105469 1567445087.8724
CHLD 3 601.105469 1567445087.8724
CHLD 4 613.667969 1567445087.8725
CHLD 5 617.828125 1567445087.8725
CHLD 6 608.851562 1567445087.8726
CHLD 7 609.246094 1567445087.8726
CHLD 8 606.558594 1567445087.8849
CHLD 9 605.554688 1567445087.8850
CHLD 10 605.312500 1567445087.8851
CHLD 11 605.171875 1567445087.8852
CHLD 12 0.007812 1567445087.8852
CHLD 13 4.046875 1567445087.8853
CHLD 14 7.886719 1567445087.8853
CHLD 15 9.121094 1567445087.8854
CHLD 16 9.136719 1567445087.8854
CHLD 17 10.167969 1567445087.8855
CHLD 18 10.914062 1567445087.8855
MEM 722.617188 1567445087.9862
CHLD 0 601.105469 1567445088.0277
CHLD 1 601.105469 1567445088.0278
CHLD 2 601.105469 1567445088.0278
CHLD 3 601.105469 1567445088.0279
CHLD 4 617.730469 1567445088.0280
CHLD 5 618.011719 1567445088.0280
CHLD 6 611.523438 1567445088.0281
CHLD 7 617.414062 1567445088.0281
CHLD 8 609.277344 1567445088.0282
CHLD 9 609.167969 1567445088.0282
CHLD 10 607.679688 1567445088.0283
CHLD 11 605.718750 1567445088.0284
CHLD 12 0.007812 1567445088.0284
CHLD 13 8.121094 1567445088.0285
CHLD 14 9.285156 1567445088.0286
CHLD 15 9.371094 1567445088.0286
CHLD 16 10.957031 1567445088.0287
CHLD 17 10.906250 1567445088.0287
CHLD 18 10.871094 1567445088.0288
CHLD 19 10.914062 1567445088.0289
MEM 722.679688 1567445088.1293
CHLD 0 601.105469 1567445088.1750
CHLD 1 601.105469 1567445088.1751
CHLD 2 601.105469 1567445088.1751
CHLD 3 601.105469 1567445088.1752
CHLD 4 618.011719 1567445088.1753
CHLD 5 618.261719 1567445088.1753
CHLD 6 617.730469 1567445088.1754
CHLD 7 618.011719 1567445088.1754
CHLD 8 612.351562 1567445088.1755
CHLD 9 612.351562 1567445088.1756
CHLD 10 612.132812 1567445088.1756
CHLD 11 610.906250 1567445088.1757
CHLD 12 8.308594 1567445088.1757
CHLD 13 10.589844 1567445088.1758
CHLD 14 10.878906 1567445088.1759
CHLD 15 10.886719 1567445088.1759
CHLD 16 10.957031 1567445088.1760
CHLD 17 10.906250 1567445088.1761
CHLD 18 10.871094 1567445088.1761
CHLD 19 10.914062 1567445088.1762
MEM 724.726562 1567445088.2766
CHLD 0 601.105469 1567445088.3005
CHLD 1 601.105469 1567445088.3005
CHLD 2 601.105469 1567445088.3006
CHLD 3 601.105469 1567445088.3006
CHLD 4 618.175781 1567445088.3007
CHLD 5 618.691406 1567445088.3008
CHLD 6 618.011719 1567445088.3008
CHLD 7 618.359375 1567445088.3009
CHLD 8 617.761719 1567445088.3009
CHLD 9 615.097656 1567445088.3010
CHLD 10 616.250000 1567445088.3011
CHLD 11 616.417969 1567445088.3011
CHLD 12 10.171875 1567445088.3012
CHLD 13 10.867188 1567445088.3012
CHLD 14 10.878906 1567445088.3013
CHLD 15 10.886719 1567445088.3013
CHLD 16 10.957031 1567445088.3014
CHLD 17 10.906250 1567445088.3015
CHLD 18 10.871094 1567445088.3015
CHLD 19 10.914062 1567445088.3016
MEM 724.878906 1567445088.4020
CHLD 0 601.105469 1567445088.4335
CHLD 1 601.105469 1567445088.4336
CHLD 2 601.105469 1567445088.4337
CHLD 3 601.105469 1567445088.4337
CHLD 4 618.449219 1567445088.4338
CHLD 5 621.390625 1567445088.4338
CHLD 6 618.359375 1567445088.4339
CHLD 7 618.691406 1567445088.4339
CHLD 8 618.109375 1567445088.4340
CHLD 9 618.011719 1567445088.4340
CHLD 10 618.011719 1567445088.4341
CHLD 11 617.890625 1567445088.4342
CHLD 12 10.875000 1567445088.4342
CHLD 13 10.867188 1567445088.4343
CHLD 14 10.878906 1567445088.4344
CHLD 15 10.886719 1567445088.4344
CHLD 16 10.957031 1567445088.4345
CHLD 17 10.906250 1567445088.4345
CHLD 18 10.871094 1567445088.4346
CHLD 19 10.914062 1567445088.4346
MEM 724.988281 1567445088.5350
CHLD 0 601.105469 1567445088.5671
CHLD 1 601.105469 1567445088.5671
CHLD 2 601.105469 1567445088.5672
CHLD 3 601.105469 1567445088.5672
CHLD 4 619.667969 1567445088.5673
CHLD 5 623.570312 1567445088.5674
CHLD 6 618.976562 1567445088.5674
CHLD 7 621.488281 1567445088.5675
CHLD 8 618.449219 1567445088.5675
CHLD 9 618.261719 1567445088.5676
CHLD 10 618.175781 1567445088.5676
CHLD 11 618.261719 1567445088.5677
CHLD 12 10.875000 1567445088.5678
CHLD 13 10.867188 1567445088.5678
CHLD 14 10.878906 1567445088.5679
CHLD 15 10.886719 1567445088.5679
CHLD 16 10.957031 1567445088.5680
CHLD 17 10.906250 1567445088.5680
CHLD 18 10.871094 1567445088.5681
CHLD 19 10.914062 1567445088.5682
MEM 724.988281 1567445088.6686
CHLD 0 601.105469 1567445088.6928
CHLD 1 601.105469 1567445088.6928
CHLD 2 601.105469 1567445088.6929
CHLD 3 601.105469 1567445088.6930
CHLD 4 622.343750 1567445088.6930
CHLD 5 630.253906 1567445088.6931
CHLD 6 620.945312 1567445088.6931
CHLD 7 623.445312 1567445088.6932
CHLD 8 618.976562 1567445088.6932
CHLD 9 618.511719 1567445088.6933
CHLD 10 618.359375 1567445088.6934
CHLD 11 618.511719 1567445088.6934
CHLD 12 10.875000 1567445088.6935
CHLD 13 10.867188 1567445088.6935
CHLD 14 10.878906 1567445088.6936
CHLD 15 10.886719 1567445088.6937
CHLD 16 10.957031 1567445088.6937
CHLD 17 10.906250 1567445088.6938
CHLD 18 10.871094 1567445088.6938
CHLD 19 10.914062 1567445088.6939
MEM 725.433594 1567445088.7943
CHLD 0 601.105469 1567445088.8254
CHLD 1 601.105469 1567445088.8255
CHLD 2 601.105469 1567445088.8256
CHLD 3 601.105469 1567445088.8256
CHLD 4 623.789062 1567445088.8257
CHLD 5 634.117188 1567445088.8258
CHLD 6 622.765625 1567445088.8258
CHLD 7 630.253906 1567445088.8259
CHLD 8 621.722656 1567445088.8259
CHLD 9 619.945312 1567445088.8260
CHLD 10 619.519531 1567445088.8260
CHLD 11 621.093750 1567445088.8261
CHLD 12 10.875000 1567445088.8262
CHLD 13 10.867188 1567445088.8262
CHLD 14 10.878906 1567445088.8304
CHLD 15 10.886719 1567445088.8305
CHLD 16 10.957031 1567445088.8306
CHLD 17 10.906250 1567445088.8306
CHLD 18 10.871094 1567445088.8307
CHLD 19 10.914062 1567445088.8308
MEM 725.433594 1567445088.9312
CHLD 0 601.105469 1567445088.9652
CHLD 1 601.105469 1567445088.9653
CHLD 2 601.105469 1567445088.9653
CHLD 3 601.105469 1567445088.9654
CHLD 4 633.886719 1567445088.9655
CHLD 5 634.914062 1567445088.9655
CHLD 6 623.570312 1567445088.9657
CHLD 7 634.050781 1567445088.9657
CHLD 8 623.445312 1567445088.9658
CHLD 9 622.343750 1567445088.9659
CHLD 10 622.523438 1567445088.9659
CHLD 11 623.046875 1567445088.9660
CHLD 12 10.875000 1567445088.9660
CHLD 13 10.867188 1567445088.9661
CHLD 14 10.878906 1567445088.9662
CHLD 15 10.886719 1567445088.9662
CHLD 16 10.957031 1567445088.9663
CHLD 17 10.906250 1567445088.9663
CHLD 18 10.871094 1567445088.9664
CHLD 19 10.914062 1567445088.9665
MEM 725.433594 1567445089.0669
CHLD 0 601.105469 1567445089.0951
CHLD 1 601.105469 1567445089.0952
CHLD 2 601.105469 1567445089.0952
CHLD 3 601.105469 1567445089.0953
CHLD 4 635.164062 1567445089.0953
CHLD 5 635.109375 1567445089.0954
CHLD 6 625.625000 1567445089.0954
CHLD 7 634.808594 1567445089.0955
CHLD 8 625.031250 1567445089.0956
CHLD 9 623.343750 1567445089.0956
CHLD 10 623.343750 1567445089.0957
CHLD 11 630.253906 1567445089.0957
CHLD 12 10.875000 1567445089.1178
CHLD 13 10.867188 1567445089.1179
CHLD 14 10.878906 1567445089.1180
CHLD 15 10.886719 1567445089.1180
CHLD 16 10.957031 1567445089.1181
CHLD 17 10.906250 1567445089.1182
CHLD 18 10.871094 1567445089.1182
CHLD 19 10.914062 1567445089.1183
MEM 725.507812 1567445089.2187
CHLD 0 0.000000 1567445089.2508
CHLD 1 0.000000 1567445089.2509
CHLD 2 0.000000 1567445089.2509
CHLD 3 0.000000 1567445089.2510
CHLD 4 635.328125 1567445089.2511
CHLD 5 637.632812 1567445089.2511
CHLD 6 634.539062 1567445089.2512
CHLD 7 635.117188 1567445089.2512
CHLD 8 634.812500 1567445089.2513
CHLD 9 624.812500 1567445089.2514
CHLD 10 630.253906 1567445089.2514
CHLD 11 634.914062 1567445089.2515
CHLD 12 10.875000 1567445089.2515
CHLD 13 10.867188 1567445089.2516
CHLD 14 10.878906 1567445089.2517
CHLD 15 10.886719 1567445089.2517
CHLD 16 10.957031 1567445089.2518
CHLD 17 10.906250 1567445089.2518
CHLD 18 10.871094 1567445089.2519
CHLD 19 10.914062 1567445089.2520
MEM 725.511719 1567445089.3524
CHLD 0 637.429688 1567445089.3838
CHLD 1 637.863281 1567445089.3838
CHLD 2 634.914062 1567445089.3839
CHLD 3 635.164062 1567445089.3839
CHLD 4 635.117188 1567445089.3840
CHLD 5 634.734375 1567445089.3840
CHLD 6 634.117188 1567445089.3841
CHLD 7 635.164062 1567445089.3842
CHLD 8 10.875000 1567445089.3842
CHLD 9 10.867188 1567445089.3843
CHLD 10 10.878906 1567445089.3843
CHLD 11 10.886719 1567445089.3844
CHLD 12 10.957031 1567445089.3844
CHLD 13 10.906250 1567445089.3845
CHLD 14 10.871094 1567445089.3845
CHLD 15 10.914062 1567445089.3846
MEM 725.511719 1567445089.4850
CHLD 0 637.867188 1567445089.5097
CHLD 1 640.335938 1567445089.5098
CHLD 2 635.222656 1567445089.5098
CHLD 3 635.722656 1567445089.5099
CHLD 4 635.472656 1567445089.5100
CHLD 5 635.136719 1567445089.5100
CHLD 6 634.953125 1567445089.5101
CHLD 7 637.464844 1567445089.5102
CHLD 8 10.875000 1567445089.5102
CHLD 9 10.867188 1567445089.5211
CHLD 10 10.878906 1567445089.5212
CHLD 11 10.886719 1567445089.5213
CHLD 12 10.957031 1567445089.5213
CHLD 13 10.906250 1567445089.5214
CHLD 14 10.871094 1567445089.5215
CHLD 15 10.914062 1567445089.5215
