CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 1.953125 1567449799.7226
MEM 17.816406 1567449799.8310
MEM 34.402344 1567449799.9440
MEM 42.238281 1567449800.0521
MEM 63.476562 1567449800.1596
MEM 72.546875 1567449800.2672
MEM 79.285156 1567449800.3751
MEM 96.355469 1567449800.4827
MEM 152.460938 1567449800.5902
MEM 164.605469 1567449800.6985
MEM 167.757812 1567449800.8058
MEM 177.277344 1567449800.9134
MEM 183.335938 1567449801.0246
MEM 190.156250 1567449801.1320
MEM 202.066406 1567449801.2394
MEM 208.265625 1567449801.3470
MEM 215.007812 1567449801.4600
MEM 222.894531 1567449801.5733
MEM 233.625000 1567449801.6808
MEM 246.480469 1567449801.7883
MEM 255.085938 1567449801.8958
MEM 263.511719 1567449802.0035
MEM 267.109375 1567449802.1110
MEM 283.277344 1567449802.2184
MEM 300.035156 1567449802.3263
MEM 332.917969 1567449802.4339
MEM 321.074219 1567449802.5415
MEM 393.132812 1567449802.6491
MEM 554.781250 1567449802.7566
MEM 718.492188 1567449802.8655
MEM 635.285156 1567449802.9732
MEM 705.300781 1567449803.0806
MEM 711.546875 1567449803.1901
CHLD 0 601.187500 1567449803.2095
CHLD 1 601.195312 1567449803.2096
CHLD 2 601.195312 1567449803.2096
CHLD 3 601.195312 1567449803.2097
CHLD 4 605.703125 1567449803.2098
CHLD 5 605.519531 1567449803.2098
CHLD 6 605.582031 1567449803.2099
MEM 711.562500 1567449803.3103
CHLD 0 601.187500 1567449803.3242
CHLD 1 601.195312 1567449803.3243
CHLD 2 601.195312 1567449803.3243
CHLD 3 601.195312 1567449803.3244
CHLD 4 609.128906 1567449803.3245
CHLD 5 608.976562 1567449803.3245
CHLD 6 607.398438 1567449803.3246
CHLD 7 605.812500 1567449803.3246
CHLD 8 601.312500 1567449803.3247
CHLD 9 601.312500 1567449803.3247
CHLD 10 601.316406 1567449803.3248
CHLD 11 598.816406 1567449803.3248
CHLD 12 1.937500 1567449803.3249
CHLD 13 7.828125 1567449803.3250
CHLD 14 6.761719 1567449803.3250
MEM 711.562500 1567449803.4254
CHLD 0 601.187500 1567449803.4474
CHLD 1 601.195312 1567449803.4474
CHLD 2 601.195312 1567449803.4475
CHLD 3 601.195312 1567449803.4475
CHLD 4 611.886719 1567449803.4476
CHLD 5 612.210938 1567449803.4476
CHLD 6 611.238281 1567449803.4477
CHLD 7 609.070312 1567449803.4477
CHLD 8 601.312500 1567449803.4478
CHLD 9 601.312500 1567449803.4478
CHLD 10 601.316406 1567449803.4479
CHLD 11 601.316406 1567449803.4480
CHLD 12 7.937500 1567449803.4480
CHLD 13 9.132812 1567449803.4481
CHLD 14 10.257812 1567449803.4481
CHLD 15 9.000000 1567449803.4482
MEM 711.562500 1567449803.5485
CHLD 0 601.187500 1567449803.5616
CHLD 1 601.195312 1567449803.5616
CHLD 2 601.195312 1567449803.5617
CHLD 3 601.195312 1567449803.5617
CHLD 4 614.859375 1567449803.5618
CHLD 5 616.582031 1567449803.5618
CHLD 6 614.648438 1567449803.5619
CHLD 7 612.519531 1567449803.5619
CHLD 8 601.312500 1567449803.5620
CHLD 9 601.312500 1567449803.5620
CHLD 10 601.316406 1567449803.5621
CHLD 11 601.316406 1567449803.5621
CHLD 12 10.667969 1567449803.5622
CHLD 13 10.925781 1567449803.5622
CHLD 14 10.832031 1567449803.5679
CHLD 15 10.921875 1567449803.5679
MEM 711.562500 1567449803.6683
CHLD 0 601.187500 1567449803.6815
CHLD 1 601.195312 1567449803.6816
CHLD 2 601.195312 1567449803.6817
CHLD 3 601.195312 1567449803.6817
CHLD 4 618.437500 1567449803.6818
CHLD 5 618.222656 1567449803.6818
CHLD 6 618.214844 1567449803.6819
CHLD 7 615.730469 1567449803.6820
CHLD 8 601.312500 1567449803.6820
CHLD 9 601.312500 1567449803.6821
CHLD 10 601.316406 1567449803.6821
CHLD 11 601.316406 1567449803.6822
CHLD 12 10.945312 1567449803.6822
CHLD 13 10.925781 1567449803.7024
CHLD 14 10.832031 1567449803.7025
CHLD 15 10.921875 1567449803.7025
MEM 711.562500 1567449803.8065
CHLD 0 601.187500 1567449803.8725
CHLD 1 601.195312 1567449803.8725
CHLD 2 601.195312 1567449803.8726
CHLD 3 601.195312 1567449803.8726
CHLD 4 618.683594 1567449803.8727
CHLD 5 618.527344 1567449803.8727
CHLD 6 618.714844 1567449803.8728
CHLD 7 618.386719 1567449803.8728
CHLD 8 601.312500 1567449803.8729
CHLD 9 601.312500 1567449803.8729
CHLD 10 601.316406 1567449803.8730
CHLD 11 601.316406 1567449803.8730
CHLD 12 10.945312 1567449803.8731
CHLD 13 10.925781 1567449803.8731
CHLD 14 10.832031 1567449803.8732
CHLD 15 10.921875 1567449803.8732
MEM 711.562500 1567449803.9736
CHLD 0 601.187500 1567449804.0026
CHLD 1 601.195312 1567449804.0027
CHLD 2 601.195312 1567449804.0028
CHLD 3 601.195312 1567449804.0028
CHLD 4 619.085938 1567449804.0029
CHLD 5 618.777344 1567449804.0029
CHLD 6 619.609375 1567449804.0030
CHLD 7 618.718750 1567449804.0030
CHLD 8 601.312500 1567449804.0031
CHLD 9 601.312500 1567449804.0031
CHLD 10 601.316406 1567449804.0032
CHLD 11 601.316406 1567449804.0032
CHLD 12 10.945312 1567449804.0033
CHLD 13 10.925781 1567449804.0033
CHLD 14 10.832031 1567449804.0034
CHLD 15 10.921875 1567449804.0034
MEM 711.562500 1567449804.1038
CHLD 0 601.187500 1567449804.1250
CHLD 1 601.195312 1567449804.1251
CHLD 2 601.195312 1567449804.1251
CHLD 3 601.195312 1567449804.1252
CHLD 4 622.113281 1567449804.1252
CHLD 5 621.500000 1567449804.1253
CHLD 6 622.621094 1567449804.1254
CHLD 7 619.785156 1567449804.1254
CHLD 8 601.312500 1567449804.1255
CHLD 9 601.312500 1567449804.1255
CHLD 10 601.316406 1567449804.1256
CHLD 11 601.316406 1567449804.1256
CHLD 12 10.945312 1567449804.1257
CHLD 13 10.925781 1567449804.1258
CHLD 14 10.832031 1567449804.1258
CHLD 15 10.921875 1567449804.1259
MEM 711.562500 1567449804.2262
CHLD 0 601.187500 1567449804.2409
CHLD 1 601.195312 1567449804.2409
