CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 1.906250 1567448130.6001
MEM 17.886719 1567448130.7144
MEM 34.921875 1567448130.8389
MEM 42.421875 1567448130.9485
MEM 63.921875 1567448131.0573
MEM 73.312500 1567448131.1659
MEM 81.464844 1567448131.2800
MEM 122.917969 1567448131.3966
MEM 147.816406 1567448131.5054
MEM 162.285156 1567448131.6140
MEM 164.886719 1567448131.7226
MEM 174.589844 1567448131.8310
MEM 180.464844 1567448131.9395
MEM 187.382812 1567448132.0480
MEM 199.863281 1567448132.1568
MEM 206.476562 1567448132.2672
MEM 212.480469 1567448132.3770
MEM 221.238281 1567448132.4863
MEM 230.433594 1567448132.5949
MEM 237.511719 1567448132.7038
MEM 252.070312 1567448132.8152
MEM 258.945312 1567448132.9243
MEM 263.472656 1567448133.0328
MEM 277.812500 1567448133.1418
MEM 294.828125 1567448133.2504
MEM 338.656250 1567448133.3589
MEM 317.937500 1567448133.4686
MEM 375.250000 1567448133.5773
MEM 524.523438 1567448133.6923
MEM 656.781250 1567448133.8011
MEM 676.957031 1567448133.9116
MEM 651.320312 1567448134.0218
MEM 708.250000 1567448134.1342
CHLD 0 601.066406 1567448134.1438
CHLD 1 601.074219 1567448134.1438
CHLD 2 601.074219 1567448134.1438
CHLD 3 601.078125 1567448134.1439
CHLD 4 605.136719 1567448134.1439
MEM 708.269531 1567448134.2444
CHLD 0 601.066406 1567448134.2753
CHLD 1 601.074219 1567448134.2754
CHLD 2 601.074219 1567448134.2754
CHLD 3 601.078125 1567448134.2755
CHLD 4 609.078125 1567448134.2755
CHLD 5 609.003906 1567448134.2756
CHLD 6 606.343750 1567448134.2756
CHLD 7 605.789062 1567448134.2757
CHLD 8 601.183594 1567448134.2758
CHLD 9 601.183594 1567448134.2758
CHLD 10 4.109375 1567448134.2759
CHLD 11 7.648438 1567448134.2759
CHLD 12 8.382812 1567448134.2760
MEM 708.281250 1567448134.3764
CHLD 0 601.066406 1567448134.4157
CHLD 1 601.074219 1567448134.4157
CHLD 2 601.074219 1567448134.4158
CHLD 3 601.078125 1567448134.4158
CHLD 4 611.667969 1567448134.4159
CHLD 5 612.148438 1567448134.4160
CHLD 6 609.542969 1567448134.4160
CHLD 7 607.187500 1567448134.4161
CHLD 8 601.183594 1567448134.4161
CHLD 9 601.183594 1567448134.4162
CHLD 10 601.187500 1567448134.4163
CHLD 11 601.187500 1567448134.4163
CHLD 12 6.718750 1567448134.4164
CHLD 13 8.769531 1567448134.4164
CHLD 14 9.074219 1567448134.4165
CHLD 15 10.753906 1567448134.4165
MEM 708.281250 1567448134.5169
CHLD 0 601.066406 1567448134.5368
CHLD 1 601.074219 1567448134.5368
CHLD 2 601.074219 1567448134.5369
CHLD 3 601.078125 1567448134.5370
CHLD 4 617.019531 1567448134.5370
CHLD 5 615.628906 1567448134.5371
CHLD 6 614.074219 1567448134.5371
CHLD 7 611.699219 1567448134.5583
CHLD 8 601.183594 1567448134.5584
CHLD 9 601.183594 1567448134.5585
CHLD 10 601.187500 1567448134.5586
CHLD 11 601.187500 1567448134.5586
CHLD 12 10.304688 1567448134.5587
CHLD 13 10.882812 1567448134.5588
CHLD 14 10.910156 1567448134.5588
CHLD 15 10.953125 1567448134.5589
MEM 708.281250 1567448134.6593
CHLD 0 601.066406 1567448134.6826
CHLD 1 601.074219 1567448134.6827
CHLD 2 601.074219 1567448134.6828
CHLD 3 601.078125 1567448134.6828
CHLD 4 618.066406 1567448134.6829
CHLD 5 617.871094 1567448134.6829
CHLD 6 618.421875 1567448134.6830
CHLD 7 615.609375 1567448134.6831
CHLD 8 601.183594 1567448134.6831
CHLD 9 601.183594 1567448134.6832
CHLD 10 601.187500 1567448134.6832
CHLD 11 601.187500 1567448134.6833
CHLD 12 10.941406 1567448134.6834
CHLD 13 10.882812 1567448134.6834
CHLD 14 10.910156 1567448134.6835
CHLD 15 10.953125 1567448134.6835
MEM 708.281250 1567448134.7839
CHLD 0 601.066406 1567448134.8018
CHLD 1 601.074219 1567448134.8018
CHLD 2 601.074219 1567448134.8019
CHLD 3 601.078125 1567448134.8019
CHLD 4 618.367188 1567448134.8020
CHLD 5 618.492188 1567448134.8020
CHLD 6 618.742188 1567448134.8021
CHLD 7 618.121094 1567448134.8022
CHLD 8 601.183594 1567448134.8022
CHLD 9 601.183594 1567448134.8103
CHLD 10 601.187500 1567448134.8104
CHLD 11 601.187500 1567448134.8105
CHLD 12 10.941406 1567448134.8106
CHLD 13 10.882812 1567448134.8106
CHLD 14 10.910156 1567448134.8107
CHLD 15 10.953125 1567448134.8108
MEM 708.281250 1567448134.9112
CHLD 0 601.066406 1567448134.9424
CHLD 1 601.074219 1567448134.9425
CHLD 2 601.074219 1567448134.9425
CHLD 3 601.078125 1567448134.9426
CHLD 4 619.644531 1567448134.9426
CHLD 5 621.148438 1567448134.9427
CHLD 6 621.480469 1567448134.9427
CHLD 7 618.492188 1567448134.9428
CHLD 8 601.183594 1567448134.9428
CHLD 9 601.183594 1567448134.9429
CHLD 10 601.187500 1567448134.9430
CHLD 11 601.187500 1567448134.9430
CHLD 12 10.941406 1567448134.9431
CHLD 13 10.882812 1567448134.9431
CHLD 14 10.910156 1567448134.9432
CHLD 15 10.953125 1567448134.9432
MEM 708.281250 1567448135.0436
CHLD 0 601.066406 1567448135.0606
CHLD 1 601.074219 1567448135.0606
CHLD 2 601.074219 1567448135.0607
CHLD 3 601.078125 1567448135.0607
CHLD 4 622.207031 1567448135.0608
CHLD 5 622.882812 1567448135.0609
CHLD 6 623.179688 1567448135.0609
CHLD 7 618.921875 1567448135.0610
CHLD 8 601.183594 1567448135.0610
CHLD 9 601.183594 1567448135.0611
CHLD 10 601.187500 1567448135.0612
CHLD 11 601.187500 1567448135.0612
CHLD 12 10.941406 1567448135.0613
CHLD 13 10.882812 1567448135.0613
CHLD 14 10.910156 1567448135.0614
CHLD 15 10.953125 1567448135.0615
MEM 708.281250 1567448135.1619
CHLD 0 601.066406 1567448135.1922
CHLD 1 601.074219 1567448135.1922
CHLD 2 601.074219 1567448135.1923
CHLD 3 601.078125 1567448135.1923
CHLD 4 623.945312 1567448135.1924
CHLD 5 625.121094 1567448135.1924
CHLD 6 629.824219 1567448135.1925
CHLD 7 621.984375 1567448135.1925
CHLD 8 601.183594 1567448135.1926
CHLD 9 601.183594 1567448135.1926
CHLD 10 601.187500 1567448135.1927
CHLD 11 601.187500 1567448135.1927
CHLD 12 10.941406 1567448135.1928
CHLD 13 10.882812 1567448135.1928
CHLD 14 10.910156 1567448135.1929
CHLD 15 10.953125 1567448135.1930
MEM 708.281250 1567448135.2934
CHLD 0 601.066406 1567448135.3164
CHLD 1 601.074219 1567448135.3164
CHLD 2 601.074219 1567448135.3165
CHLD 3 601.078125 1567448135.3166
CHLD 4 630.382812 1567448135.3166
CHLD 5 633.648438 1567448135.3167
CHLD 6 634.062500 1567448135.3167
CHLD 7 623.804688 1567448135.3168
CHLD 8 601.183594 1567448135.3169
CHLD 9 601.183594 1567448135.3169
CHLD 10 601.187500 1567448135.3170
CHLD 11 601.187500 1567448135.3170
CHLD 12 10.941406 1567448135.3171
CHLD 13 10.882812 1567448135.3172
CHLD 14 10.910156 1567448135.3172
CHLD 15 10.953125 1567448135.3173
MEM 708.281250 1567448135.4177
CHLD 0 601.066406 1567448135.4405
CHLD 1 601.074219 1567448135.4406
CHLD 2 601.074219 1567448135.4407
CHLD 3 601.078125 1567448135.4407
CHLD 4 634.578125 1567448135.4408
CHLD 5 634.699219 1567448135.4408
CHLD 6 634.867188 1567448135.4409
CHLD 7 630.507812 1567448135.4409
CHLD 8 601.183594 1567448135.4410
CHLD 9 601.183594 1567448135.4410
CHLD 10 601.187500 1567448135.4411
CHLD 11 601.187500 1567448135.4411
CHLD 12 10.941406 1567448135.4412
CHLD 13 10.882812 1567448135.4412
CHLD 14 10.910156 1567448135.4413
CHLD 15 10.953125 1567448135.4413
MEM 708.281250 1567448135.5417
CHLD 0 601.066406 1567448135.5792
CHLD 1 601.074219 1567448135.5793
CHLD 2 601.074219 1567448135.5793
CHLD 3 601.078125 1567448135.5794
CHLD 4 635.164062 1567448135.5794
CHLD 5 634.914062 1567448135.5795
