CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 1.929688 1567445410.6278
MEM 18.253906 1567445410.7366
MEM 32.945312 1567445410.8515
MEM 41.171875 1567445410.9596
MEM 57.273438 1567445411.0676
MEM 70.921875 1567445411.1762
MEM 78.437500 1567445411.2903
MEM 82.753906 1567445411.3986
MEM 126.199219 1567445411.5070
MEM 161.613281 1567445411.6155
MEM 162.582031 1567445411.7278
MEM 171.015625 1567445411.8359
MEM 179.226562 1567445411.9440
MEM 184.507812 1567445412.0567
MEM 192.843750 1567445412.1665
MEM 203.449219 1567445412.2745
MEM 212.488281 1567445412.3825
MEM 215.957031 1567445412.4905
MEM 228.261719 1567445412.5985
MEM 235.785156 1567445412.7065
MEM 252.074219 1567445412.8152
MEM 256.675781 1567445412.9236
MEM 263.226562 1567445413.0316
MEM 276.062500 1567445413.1426
MEM 292.304688 1567445413.2507
MEM 309.062500 1567445413.3589
MEM 317.945312 1567445413.4674
MEM 362.882812 1567445413.5822
MEM 485.343750 1567445413.6957
MEM 647.765625 1567445413.8056
MEM 676.960938 1567445413.9140
MEM 647.976562 1567445414.0235
MEM 708.187500 1567445414.1318
CHLD 0 601.121094 1567445414.1423
CHLD 1 601.113281 1567445414.1424
CHLD 2 601.113281 1567445414.1424
MEM 708.210938 1567445414.2546
CHLD 0 601.121094 1567445414.3117
CHLD 1 601.113281 1567445414.3118
CHLD 2 601.113281 1567445414.3119
CHLD 3 601.113281 1567445414.3119
CHLD 4 608.847656 1567445414.3120
CHLD 5 608.906250 1567445414.3120
CHLD 6 605.425781 1567445414.3121
CHLD 7 605.117188 1567445414.3122
CHLD 8 604.777344 1567445414.3122
CHLD 9 605.117188 1567445414.3123
CHLD 10 605.000000 1567445414.3123
CHLD 11 9.625000 1567445414.3124
CHLD 12 0.007812 1567445414.3124
CHLD 13 8.156250 1567445414.3125
MEM 708.222656 1567445414.4129
CHLD 0 601.121094 1567445414.4406
CHLD 1 601.113281 1567445414.4406
CHLD 2 601.113281 1567445414.4407
CHLD 3 601.113281 1567445414.4407
CHLD 4 611.371094 1567445414.4408
CHLD 5 611.718750 1567445414.4409
CHLD 6 608.910156 1567445414.4409
CHLD 7 607.234375 1567445414.4410
CHLD 8 605.425781 1567445414.4410
CHLD 9 605.648438 1567445414.4411
CHLD 10 605.476562 1567445414.4412
CHLD 11 605.210938 1567445414.4412
CHLD 12 0.007812 1567445414.4413
CHLD 13 6.957031 1567445414.4413
CHLD 14 5.957031 1567445414.4414
CHLD 15 7.097656 1567445414.4415
CHLD 16 10.914062 1567445414.4415
CHLD 17 10.156250 1567445414.4416
CHLD 18 9.914062 1567445414.4416
MEM 708.222656 1567445414.5420
CHLD 0 601.121094 1567445414.5741
CHLD 1 601.113281 1567445414.5741
