CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 1.851562 1567439967.9721
MEM 17.382812 1567439968.0804
MEM 33.472656 1567439968.2133
MEM 41.089844 1567439968.3211
MEM 62.757812 1567439968.4349
MEM 72.523438 1567439968.5474
MEM 80.054688 1567439968.6604
MEM 123.582031 1567439968.7733
MEM 162.730469 1567439968.8846
MEM 165.296875 1567439968.9972
MEM 170.332031 1567439969.1105
MEM 179.226562 1567439969.2235
MEM 184.691406 1567439969.3365
MEM 192.593750 1567439969.4496
MEM 204.718750 1567439969.5627
MEM 210.449219 1567439969.6758
MEM 216.261719 1567439969.7913
MEM 226.886719 1567439969.8990
MEM 235.609375 1567439970.0068
MEM 249.847656 1567439970.1160
MEM 257.035156 1567439970.2239
MEM 265.757812 1567439970.3317
MEM 271.656250 1567439970.4394
MEM 288.156250 1567439970.5473
MEM 305.429688 1567439970.6610
MEM 341.898438 1567439970.7750
MEM 367.281250 1567439970.8832
MEM 436.890625 1567439970.9913
MEM 576.367188 1567439971.0992
MEM 681.367188 1567439971.2132
MEM 636.503906 1567439971.3224
MEM 712.199219 1567439971.4304
MEM 789.125000 1567439971.5393
CHLD 0 601.140625 1567439971.5475
CHLD 1 601.148438 1567439971.5475
CHLD 2 601.148438 1567439971.5476
CHLD 3 601.152344 1567439971.5476
MEM 992.796875 1567439971.6480
CHLD 0 601.140625 1567439971.6559
CHLD 1 601.148438 1567439971.6560
CHLD 2 601.148438 1567439971.6560
CHLD 3 601.152344 1567439971.6560
MEM 1181.738281 1567439971.7564
CHLD 0 601.140625 1567439971.7645
CHLD 1 601.148438 1567439971.7646
CHLD 2 601.148438 1567439971.7646
CHLD 3 601.152344 1567439971.7646
MEM 1376.386719 1567439971.8650
CHLD 0 601.140625 1567439971.8730
CHLD 1 601.148438 1567439971.8730
CHLD 2 601.148438 1567439971.8731
CHLD 3 601.152344 1567439971.8731
MEM 1419.949219 1567439971.9736
CHLD 0 601.140625 1567439971.9858
CHLD 1 601.148438 1567439971.9859
CHLD 2 601.148438 1567439971.9859
CHLD 3 601.152344 1567439971.9859
MEM 1136.824219 1567439972.0865
CHLD 0 746.988281 1567439972.1006
CHLD 1 601.148438 1567439972.1007
CHLD 2 601.148438 1567439972.1007
CHLD 3 601.152344 1567439972.1008
MEM 1136.824219 1567439972.2012
