CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 1.925781 1567445845.7860
MEM 17.972656 1567445845.8948
MEM 33.035156 1567445846.0090
MEM 41.218750 1567445846.1171
MEM 57.394531 1567445846.2313
MEM 68.359375 1567445846.3395
MEM 78.976562 1567445846.4535
MEM 86.062500 1567445846.5618
MEM 149.007812 1567445846.6761
MEM 163.023438 1567445846.7844
MEM 166.148438 1567445846.8983
MEM 175.140625 1567445847.0116
MEM 179.988281 1567445847.1196
MEM 186.578125 1567445847.2281
MEM 195.324219 1567445847.3370
MEM 204.757812 1567445847.4450
MEM 213.085938 1567445847.5531
MEM 218.246094 1567445847.6615
MEM 229.855469 1567445847.7695
MEM 237.550781 1567445847.8776
MEM 252.820312 1567445847.9856
MEM 258.593750 1567445848.0938
MEM 264.253906 1567445848.2020
MEM 277.019531 1567445848.3141
MEM 293.519531 1567445848.4223
MEM 311.824219 1567445848.5367
MEM 318.675781 1567445848.6514
MEM 366.496094 1567445848.7604
MEM 528.144531 1567445848.8687
MEM 690.566406 1567445848.9769
MEM 677.746094 1567445849.0852
MEM 669.863281 1567445849.1942
MEM 708.980469 1567445849.3030
CHLD 0 601.156250 1567445849.3163
CHLD 1 601.164062 1567445849.3163
CHLD 2 601.164062 1567445849.3164
CHLD 3 601.164062 1567445849.3164
CHLD 4 605.210938 1567445849.3165
CHLD 5 604.375000 1567445849.3165
MEM 708.996094 1567445849.4169
CHLD 0 601.156250 1567445849.4400
CHLD 1 601.164062 1567445849.4401
CHLD 2 601.164062 1567445849.4402
CHLD 3 601.164062 1567445849.4402
CHLD 4 608.949219 1567445849.4403
CHLD 5 606.687500 1567445849.4404
CHLD 6 605.496094 1567445849.4404
CHLD 7 605.292969 1567445849.4405
CHLD 8 605.066406 1567445849.4406
CHLD 9 604.750000 1567445849.4406
CHLD 10 604.675781 1567445849.4407
CHLD 11 0.007812 1567445849.4407
CHLD 12 7.351562 1567445849.4408
CHLD 13 7.351562 1567445849.4409
MEM 709.000000 1567445849.5413
CHLD 0 601.156250 1567445849.5690
CHLD 1 601.164062 1567445849.5691
CHLD 2 601.164062 1567445849.5691
CHLD 3 601.164062 1567445849.5692
CHLD 4 612.453125 1567445849.5692
CHLD 5 610.273438 1567445849.5693
CHLD 6 608.914062 1567445849.5694
CHLD 7 607.074219 1567445849.5694
CHLD 8 606.589844 1567445849.5695
CHLD 9 605.500000 1567445849.5696
CHLD 10 605.371094 1567445849.5696
CHLD 11 605.210938 1567445849.5697
CHLD 12 0.007812 1567445849.5697
CHLD 13 1.843750 1567445849.5698
CHLD 14 8.308594 1567445849.5699
CHLD 15 8.496094 1567445849.5699
CHLD 16 8.753906 1567445849.5700
CHLD 17 8.722656 1567445849.5700
MEM 709.000000 1567445849.6705
CHLD 0 601.156250 1567445849.7016
CHLD 1 601.164062 1567445849.7017
CHLD 2 601.164062 1567445849.7018
CHLD 3 601.164062 1567445849.7018
CHLD 4 615.234375 1567445849.7019
CHLD 5 613.933594 1567445849.7019
CHLD 6 611.398438 1567445849.7020
CHLD 7 609.761719 1567445849.7020
CHLD 8 609.343750 1567445849.7021
CHLD 9 608.542969 1567445849.7021
CHLD 10 607.300781 1567445849.7022
CHLD 11 606.656250 1567445849.7022
CHLD 12 5.765625 1567445849.7170
CHLD 13 7.382812 1567445849.7171
CHLD 14 8.382812 1567445849.7172
CHLD 15 8.691406 1567445849.7172
CHLD 16 10.175781 1567445849.7173
CHLD 17 10.585938 1567445849.7174
CHLD 18 10.855469 1567445849.7174
CHLD 19 10.835938 1567445849.7175
MEM 709.000000 1567445849.8179
CHLD 0 601.156250 1567445849.8563
CHLD 1 601.164062 1567445849.8564
CHLD 2 601.164062 1567445849.8565
CHLD 3 601.164062 1567445849.8565
CHLD 4 617.882812 1567445849.8566
CHLD 5 617.808594 1567445849.8567
CHLD 6 615.234375 1567445849.8567
CHLD 7 615.238281 1567445849.8568
CHLD 8 613.933594 1567445849.8568
CHLD 9 612.269531 1567445849.8569
CHLD 10 611.257812 1567445849.8569
CHLD 11 612.355469 1567445849.8570
CHLD 12 10.191406 1567445849.8570
CHLD 13 9.917969 1567445849.8571
CHLD 14 10.949219 1567445849.8571
CHLD 15 10.863281 1567445849.8572
CHLD 16 10.878906 1567445849.8572
CHLD 17 10.859375 1567445849.8573
CHLD 18 10.855469 1567445849.8573
CHLD 19 10.835938 1567445849.8574
MEM 709.000000 1567445849.9578
CHLD 0 601.156250 1567445849.9894
CHLD 1 601.164062 1567445849.9894
CHLD 2 601.164062 1567445849.9895
CHLD 3 601.164062 1567445849.9895
CHLD 4 618.250000 1567445849.9896
CHLD 5 618.164062 1567445849.9897
CHLD 6 617.953125 1567445849.9897
CHLD 7 617.957031 1567445849.9898
CHLD 8 617.890625 1567445849.9898
CHLD 9 617.796875 1567445849.9899
CHLD 10 616.980469 1567445849.9900
CHLD 11 617.957031 1567445849.9900
CHLD 12 10.890625 1567445849.9901
CHLD 13 10.960938 1567445849.9901
CHLD 14 10.949219 1567445849.9902
CHLD 15 10.863281 1567445849.9902
CHLD 16 10.878906 1567445849.9903
CHLD 17 10.859375 1567445849.9904
CHLD 18 10.855469 1567445849.9904
CHLD 19 10.835938 1567445849.9905
MEM 709.000000 1567445850.0909
CHLD 0 601.156250 1567445850.1251
CHLD 1 601.164062 1567445850.1251
CHLD 2 601.164062 1567445850.1252
CHLD 3 601.164062 1567445850.1252
CHLD 4 618.664062 1567445850.1253
CHLD 5 618.558594 1567445850.1253
CHLD 6 618.308594 1567445850.1254
CHLD 7 618.402344 1567445850.1254
CHLD 8 618.308594 1567445850.1255
CHLD 9 618.058594 1567445850.1255
CHLD 10 618.164062 1567445850.1256
CHLD 11 618.394531 1567445850.1256
CHLD 12 10.890625 1567445850.1257
CHLD 13 10.960938 1567445850.1257
CHLD 14 10.949219 1567445850.1258
CHLD 15 10.863281 1567445850.1258
CHLD 16 10.878906 1567445850.1259
CHLD 17 10.859375 1567445850.1259
CHLD 18 10.855469 1567445850.1260
CHLD 19 10.835938 1567445850.1260
MEM 709.000000 1567445850.2265
CHLD 0 601.156250 1567445850.2537
CHLD 1 601.164062 1567445850.2537
CHLD 2 601.164062 1567445850.2538
CHLD 3 601.164062 1567445850.2538
CHLD 4 621.414062 1567445850.2539
CHLD 5 620.878906 1567445850.2539
CHLD 6 618.664062 1567445850.2540
CHLD 7 619.128906 1567445850.2540
CHLD 8 619.128906 1567445850.2541
CHLD 9 618.402344 1567445850.2541
CHLD 10 618.496094 1567445850.2542
CHLD 11 620.136719 1567445850.2543
CHLD 12 10.890625 1567445850.2544
CHLD 13 10.960938 1567445850.2544
CHLD 14 10.949219 1567445850.2545
CHLD 15 10.863281 1567445850.2545
CHLD 16 10.878906 1567445850.2546
CHLD 17 10.859375 1567445850.2547
CHLD 18 10.855469 1567445850.2547
CHLD 19 10.835938 1567445850.2548
MEM 709.000000 1567445850.3551
CHLD 0 601.156250 1567445850.3887
CHLD 1 601.164062 1567445850.3887
CHLD 2 601.164062 1567445850.3888
CHLD 3 601.164062 1567445850.3889
CHLD 4 623.339844 1567445850.3889
CHLD 5 623.078125 1567445850.3890
CHLD 6 620.675781 1567445850.3891
CHLD 7 622.699219 1567445850.3891
CHLD 8 622.402344 1567445850.3892
CHLD 9 618.808594 1567445850.3892
CHLD 10 620.675781 1567445850.3893
CHLD 11 622.859375 1567445850.3893
CHLD 12 10.890625 1567445850.3894
CHLD 13 10.960938 1567445850.3895
CHLD 14 10.949219 1567445850.3895
CHLD 15 10.863281 1567445850.3896
CHLD 16 10.878906 1567445850.3896
CHLD 17 10.859375 1567445850.3897
CHLD 18 10.855469 1567445850.3897
CHLD 19 10.835938 1567445850.3898
MEM 709.000000 1567445850.4902
CHLD 0 601.156250 1567445850.5221
CHLD 1 601.164062 1567445850.5221
CHLD 2 601.164062 1567445850.5222
CHLD 3 601.164062 1567445850.5222
CHLD 4 630.367188 1567445850.5223
CHLD 5 630.367188 1567445850.5224
CHLD 6 622.855469 1567445850.5224
CHLD 7 624.734375 1567445850.5225
CHLD 8 623.902344 1567445850.5226
CHLD 9 621.507812 1567445850.5226
CHLD 10 622.902344 1567445850.5227
CHLD 11 624.945312 1567445850.5227
CHLD 12 10.890625 1567445850.5228
CHLD 13 10.960938 1567445850.5229
CHLD 14 10.949219 1567445850.5229
CHLD 15 10.863281 1567445850.5230
CHLD 16 10.878906 1567445850.5230
CHLD 17 10.859375 1567445850.5231
CHLD 18 10.855469 1567445850.5232
CHLD 19 10.835938 1567445850.5232
MEM 709.000000 1567445850.6236
CHLD 0 601.156250 1567445850.6557
CHLD 1 601.164062 1567445850.6557
CHLD 2 601.164062 1567445850.6558
CHLD 3 601.164062 1567445850.6559
CHLD 4 634.246094 1567445850.6559
CHLD 5 633.937500 1567445850.6560
CHLD 6 623.781250 1567445850.6560
CHLD 7 632.671875 1567445850.6561
CHLD 8 630.371094 1567445850.6562
CHLD 9 623.152344 1567445850.6562
CHLD 10 630.371094 1567445850.6563
CHLD 11 633.339844 1567445850.6563
CHLD 12 10.890625 1567445850.6564
CHLD 13 10.960938 1567445850.6564
CHLD 14 10.949219 1567445850.6565
CHLD 15 10.863281 1567445850.6566
CHLD 16 10.878906 1567445850.6566
CHLD 17 10.859375 1567445850.6567
CHLD 18 10.855469 1567445850.6567
CHLD 19 10.835938 1567445850.6568
MEM 709.000000 1567445850.7584
CHLD 0 601.156250 1567445850.7830
CHLD 1 601.164062 1567445850.7831
CHLD 2 601.164062 1567445850.7832
CHLD 3 601.164062 1567445850.7833
CHLD 4 635.054688 1567445850.7834
CHLD 5 634.195312 1567445850.7834
CHLD 6 625.164062 1567445850.7835
CHLD 7 634.781250 1567445850.7836
CHLD 8 633.339844 1567445850.7836
CHLD 9 630.062500 1567445850.7837
CHLD 10 634.925781 1567445850.7838
CHLD 11 634.710938 1567445850.7838
CHLD 12 10.890625 1567445850.7839
CHLD 13 10.960938 1567445850.7839
CHLD 14 10.949219 1567445850.7840
CHLD 15 10.863281 1567445850.7841
CHLD 16 10.878906 1567445850.7841
CHLD 17 10.859375 1567445850.7842
CHLD 18 10.855469 1567445850.7843
CHLD 19 10.835938 1567445850.7843
MEM 709.000000 1567445850.8848
CHLD 0 601.156250 1567445850.9260
CHLD 1 601.164062 1567445850.9261
CHLD 2 601.164062 1567445850.9262
CHLD 3 601.164062 1567445850.9262
CHLD 4 635.296875 1567445850.9263
CHLD 5 635.109375 1567445850.9264
CHLD 6 632.937500 1567445850.9264
CHLD 7 635.609375 1567445850.9265
CHLD 8 634.292969 1567445850.9266
CHLD 9 631.433594 1567445850.9266
CHLD 10 635.546875 1567445850.9267
CHLD 11 635.082031 1567445850.9268
CHLD 12 10.890625 1567445850.9268
CHLD 13 10.960938 1567445850.9269
CHLD 14 10.949219 1567445850.9269
CHLD 15 10.863281 1567445850.9270
CHLD 16 10.878906 1567445850.9271
CHLD 17 10.859375 1567445850.9271
CHLD 18 10.855469 1567445850.9272
CHLD 19 10.835938 1567445850.9273
MEM 709.000000 1567445851.0277
CHLD 0 601.156250 1567445851.0510
CHLD 1 601.164062 1567445851.0511
CHLD 2 601.164062 1567445851.0511
CHLD 3 601.164062 1567445851.0512
CHLD 4 635.296875 1567445851.0513
CHLD 5 635.304688 1567445851.0513
CHLD 6 634.171875 1567445851.0514
CHLD 7 636.871094 1567445851.0514
CHLD 8 635.035156 1567445851.0515
CHLD 9 634.046875 1567445851.0515
CHLD 10 637.882812 1567445851.0516
CHLD 11 635.304688 1567445851.0516
CHLD 12 10.890625 1567445851.0517
CHLD 13 10.960938 1567445851.0517
CHLD 14 10.949219 1567445851.0518
CHLD 15 10.863281 1567445851.0518
CHLD 16 10.878906 1567445851.0519
CHLD 17 10.859375 1567445851.0520
CHLD 18 10.855469 1567445851.0520
CHLD 19 10.835938 1567445851.0521
MEM 709.000000 1567445851.1525
CHLD 0 601.156250 1567445851.1761
CHLD 1 601.164062 1567445851.1762
CHLD 2 601.164062 1567445851.1762
CHLD 3 601.164062 1567445851.1763
CHLD 4 635.539062 1567445851.1763
CHLD 5 635.554688 1567445851.1764
CHLD 6 635.226562 1567445851.1765
CHLD 7 637.957031 1567445851.1765
CHLD 8 635.304688 1567445851.1766
CHLD 9 635.039062 1567445851.1766
CHLD 10 637.996094 1567445851.1767
CHLD 11 635.917969 1567445851.1767
CHLD 12 10.890625 1567445851.1768
CHLD 13 10.960938 1567445851.1768
CHLD 14 10.949219 1567445851.1769
CHLD 15 10.863281 1567445851.1769
CHLD 16 10.878906 1567445851.1770
CHLD 17 10.859375 1567445851.1770
CHLD 18 10.855469 1567445851.1771
CHLD 19 10.835938 1567445851.1771
MEM 709.000000 1567445851.2776
CHLD 0 601.156250 1567445851.3017
CHLD 1 601.164062 1567445851.3017
CHLD 2 601.164062 1567445851.3018
CHLD 3 601.164062 1567445851.3019
CHLD 4 636.000000 1567445851.3019
CHLD 5 635.945312 1567445851.3020
CHLD 6 635.460938 1567445851.3021
CHLD 7 640.199219 1567445851.3021
CHLD 8 635.542969 1567445851.3022
CHLD 9 635.210938 1567445851.3023
CHLD 10 638.691406 1567445851.3264
CHLD 11 638.011719 1567445851.3265
CHLD 12 10.890625 1567445851.3266
CHLD 13 10.960938 1567445851.3266
CHLD 14 10.949219 1567445851.3267
CHLD 15 10.863281 1567445851.3268
CHLD 16 10.878906 1567445851.3268
CHLD 17 10.859375 1567445851.3269
CHLD 18 10.855469 1567445851.3269
