CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 1.960938 1567450883.6073
MEM 16.976562 1567450883.7151
MEM 32.718750 1567450883.8293
MEM 41.339844 1567450883.9378
MEM 59.089844 1567450884.0452
MEM 72.132812 1567450884.1525
MEM 79.140625 1567450884.2599
MEM 108.398438 1567450884.3673
MEM 161.441406 1567450884.4747
MEM 164.625000 1567450884.5820
MEM 167.777344 1567450884.6947
MEM 177.292969 1567450884.8043
MEM 183.359375 1567450884.9116
MEM 190.437500 1567450885.0191
MEM 203.082031 1567450885.1264
MEM 209.406250 1567450885.2338
MEM 215.078125 1567450885.3454
MEM 225.488281 1567450885.4527
MEM 234.332031 1567450885.5601
MEM 248.480469 1567450885.6676
MEM 255.093750 1567450885.7757
MEM 263.996094 1567450885.8831
MEM 268.074219 1567450885.9904
MEM 284.574219 1567450886.0978
MEM 299.785156 1567450886.2052
MEM 342.324219 1567450886.3166
MEM 321.062500 1567450886.4273
MEM 375.082031 1567450886.5348
MEM 522.808594 1567450886.6423
MEM 666.152344 1567450886.7499
MEM 680.140625 1567450886.8629
MEM 635.277344 1567450886.9713
MEM 710.949219 1567450887.0788
MEM 711.460938 1567450887.1865
CHLD 0 601.214844 1567450887.1992
CHLD 1 601.222656 1567450887.1993
CHLD 2 601.222656 1567450887.1994
CHLD 3 601.226562 1567450887.1994
CHLD 4 605.546875 1567450887.1995
CHLD 5 605.492188 1567450887.1995
CHLD 6 602.511719 1567450887.1996
MEM 711.476562 1567450887.3000
CHLD 0 601.214844 1567450887.3133
CHLD 1 601.222656 1567450887.3133
CHLD 2 601.222656 1567450887.3134
CHLD 3 601.226562 1567450887.3135
CHLD 4 610.859375 1567450887.3135
CHLD 5 608.554688 1567450887.3136
CHLD 6 606.000000 1567450887.3136
CHLD 7 605.742188 1567450887.3137
CHLD 8 601.343750 1567450887.3138
CHLD 9 601.343750 1567450887.3138
CHLD 10 598.851562 1567450887.3139
CHLD 11 6.054688 1567450887.3140
CHLD 12 7.453125 1567450887.3140
CHLD 13 8.152344 1567450887.3141
MEM 711.476562 1567450887.4145
CHLD 0 601.214844 1567450887.4398
CHLD 1 601.222656 1567450887.4399
CHLD 2 601.222656 1567450887.4399
CHLD 3 601.226562 1567450887.4400
CHLD 4 614.199219 1567450887.4400
CHLD 5 612.160156 1567450887.4401
CHLD 6 609.667969 1567450887.4402
CHLD 7 608.835938 1567450887.4402
CHLD 8 601.343750 1567450887.4403
CHLD 9 601.343750 1567450887.4403
CHLD 10 601.347656 1567450887.4404
CHLD 11 601.343750 1567450887.4404
CHLD 12 8.324219 1567450887.4405
CHLD 13 8.609375 1567450887.4405
CHLD 14 9.531250 1567450887.4406
CHLD 15 10.320312 1567450887.4407
MEM 711.480469 1567450887.5411
CHLD 0 601.214844 1567450887.5630
CHLD 1 601.222656 1567450887.5631
CHLD 2 601.222656 1567450887.5632
CHLD 3 601.226562 1567450887.5632
CHLD 4 617.769531 1567450887.5633
CHLD 5 617.093750 1567450887.5633
CHLD 6 612.945312 1567450887.5634
CHLD 7 613.878906 1567450887.5635
CHLD 8 601.343750 1567450887.5635
CHLD 9 601.343750 1567450887.5636
CHLD 10 601.347656 1567450887.5636
CHLD 11 601.343750 1567450887.5637
CHLD 12 601.347656 1567450887.5638
CHLD 13 601.343750 1567450887.5638
CHLD 14 10.894531 1567450887.5639
CHLD 15 10.980469 1567450887.5639
CHLD 16 10.968750 1567450887.5640
CHLD 17 10.894531 1567450887.5640
MEM 711.480469 1567450887.6659
CHLD 0 601.214844 1567450887.7046
CHLD 1 601.222656 1567450887.7047
CHLD 2 601.222656 1567450887.7048
CHLD 3 601.226562 1567450887.7049
CHLD 4 618.019531 1567450887.7051
CHLD 5 618.027344 1567450887.7052
CHLD 6 617.960938 1567450887.7052
CHLD 7 617.773438 1567450887.7053
CHLD 8 601.343750 1567450887.7053
CHLD 9 601.343750 1567450887.7054
CHLD 10 601.347656 1567450887.7054
CHLD 11 601.343750 1567450887.7055
CHLD 12 601.347656 1567450887.7055
CHLD 13 601.343750 1567450887.7056
CHLD 14 601.347656 1567450887.7056
CHLD 15 601.347656 1567450887.7057
CHLD 16 10.894531 1567450887.7058
CHLD 17 10.980469 1567450887.7058
CHLD 18 10.968750 1567450887.7059
CHLD 19 10.894531 1567450887.7059
MEM 711.480469 1567450887.8063
CHLD 0 601.214844 1567450887.8288
CHLD 1 601.222656 1567450887.8289
CHLD 2 601.222656 1567450887.8290
CHLD 3 601.226562 1567450887.8290
CHLD 4 618.269531 1567450887.8291
CHLD 5 618.335938 1567450887.8291
CHLD 6 618.210938 1567450887.8292
