CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 1.843750 1567445904.0181
MEM 18.054688 1567445904.1277
MEM 31.000000 1567445904.2425
MEM 40.750000 1567445904.3511
MEM 58.550781 1567445904.4593
MEM 71.281250 1567445904.5676
MEM 78.597656 1567445904.6763
MEM 111.523438 1567445904.7899
MEM 158.984375 1567445904.9019
MEM 162.183594 1567445905.0157
MEM 166.191406 1567445905.1299
MEM 174.136719 1567445905.2453
MEM 180.007812 1567445905.3536
MEM 186.984375 1567445905.4646
MEM 198.613281 1567445905.5734
MEM 205.636719 1567445905.6816
MEM 212.074219 1567445905.7900
MEM 219.597656 1567445905.8996
MEM 230.257812 1567445906.0079
MEM 239.816406 1567445906.1161
MEM 251.488281 1567445906.2277
MEM 259.757812 1567445906.3362
MEM 263.125000 1567445906.4445
MEM 278.742188 1567445906.5528
MEM 295.242188 1567445906.6610
MEM 353.765625 1567445906.7693
MEM 317.273438 1567445906.8781
MEM 391.601562 1567445906.9867
MEM 552.734375 1567445907.0952
MEM 715.156250 1567445907.2037
MEM 631.429688 1567445907.3191
MEM 688.558594 1567445907.4339
MEM 707.589844 1567445907.5449
CHLD 0 601.183594 1567445907.5598
CHLD 1 601.191406 1567445907.5598
CHLD 2 601.191406 1567445907.5599
CHLD 3 601.191406 1567445907.5600
CHLD 4 605.417969 1567445907.5600
CHLD 5 604.980469 1567445907.5601
CHLD 6 602.093750 1567445907.5601
MEM 707.609375 1567445907.6606
CHLD 0 601.183594 1567445907.6896
CHLD 1 601.191406 1567445907.6897
CHLD 2 601.191406 1567445907.6897
CHLD 3 601.191406 1567445907.6898
CHLD 4 609.289062 1567445907.6899
CHLD 5 605.781250 1567445907.6899
CHLD 6 605.531250 1567445907.6900
CHLD 7 605.417969 1567445907.6901
CHLD 8 605.359375 1567445907.6901
CHLD 9 605.082031 1567445907.6902
CHLD 10 605.054688 1567445907.6903
CHLD 11 604.292969 1567445907.6904
CHLD 12 0.007812 1567445907.6904
CHLD 13 7.316406 1567445907.6905
CHLD 14 7.835938 1567445907.6906
MEM 707.609375 1567445907.7910
CHLD 0 601.183594 1567445907.8268
CHLD 1 601.191406 1567445907.8269
CHLD 2 601.191406 1567445907.8269
CHLD 3 601.191406 1567445907.8270
CHLD 4 611.500000 1567445907.8271
