CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 1.968750 1567438075.5275
MEM 17.574219 1567438075.6363
MEM 35.132812 1567438075.7506
MEM 43.121094 1567438075.8586
MEM 64.917969 1567438075.9667
MEM 73.937500 1567438076.0758
MEM 81.835938 1567438076.1839
MEM 123.503906 1567438076.2922
MEM 163.156250 1567438076.4006
MEM 165.019531 1567438076.5087
MEM 172.226562 1567438076.6201
MEM 180.816406 1567438076.7333
MEM 185.386719 1567438076.8465
MEM 189.949219 1567438076.9545
MEM 196.894531 1567438077.0625
MEM 206.464844 1567438077.1766
MEM 215.398438 1567438077.2848
MEM 219.304688 1567438077.3933
MEM 231.097656 1567438077.5052
MEM 239.894531 1567438077.6178
MEM 256.109375 1567438077.7259
MEM 260.527344 1567438077.8342
MEM 267.371094 1567438077.9423
MEM 279.417969 1567438078.0504
MEM 294.628906 1567438078.1585
MEM 309.324219 1567438078.2665
MEM 339.066406 1567438078.3770
MEM 367.050781 1567438078.4853
MEM 476.105469 1567438078.5935
MEM 635.175781 1567438078.7018
MEM 681.132812 1567438078.8106
MEM 644.675781 1567438078.9194
MEM 712.359375 1567438079.0277
CHLD 0 601.132812 1567438079.0360
CHLD 1 601.140625 1567438079.0361
MEM 868.503906 1567438079.1365
CHLD 0 601.132812 1567438079.1449
CHLD 1 601.140625 1567438079.1450
CHLD 2 601.140625 1567438079.1450
CHLD 3 601.140625 1567438079.1451
MEM 1072.910156 1567438079.2454
CHLD 0 601.132812 1567438079.2537
CHLD 1 601.140625 1567438079.2537
CHLD 2 601.140625 1567438079.2538
CHLD 3 601.140625 1567438079.2538
MEM 1266.785156 1567438079.3542
CHLD 0 601.132812 1567438079.3629
CHLD 1 601.140625 1567438079.3629
CHLD 2 601.140625 1567438079.3630
CHLD 3 601.140625 1567438079.3630
MEM 1460.566406 1567438079.4634
CHLD 0 601.132812 1567438079.4717
CHLD 1 601.140625 1567438079.4717
CHLD 2 601.140625 1567438079.4717
CHLD 3 601.140625 1567438079.4718
MEM 1136.527344 1567438079.5723
CHLD 0 658.777344 1567438079.5855
CHLD 1 601.140625 1567438079.5856
CHLD 2 601.140625 1567438079.5856
CHLD 3 601.140625 1567438079.5857
MEM 1136.527344 1567438079.6861
CHLD 0 792.066406 1567438079.6977
CHLD 1 601.140625 1567438079.6978
CHLD 2 601.140625 1567438079.6978
CHLD 3 601.140625 1567438079.6979
MEM 1136.527344 1567438079.7984
CHLD 0 947.269531 1567438079.8111
CHLD 1 601.140625 1567438079.8112
CHLD 2 601.140625 1567438079.8113
CHLD 3 601.140625 1567438079.8113
MEM 756.636719 1567438079.9118
CHLD 0 1127.738281 1567438079.9268
CHLD 1 601.140625 1567438079.9268
CHLD 2 601.140625 1567438079.9269
CHLD 3 601.140625 1567438079.9270
MEM 955.667969 1567438080.0275
CHLD 0 1328.316406 1567438080.0426
CHLD 1 601.140625 1567438080.0427
CHLD 2 601.140625 1567438080.0428
CHLD 3 601.140625 1567438080.0428
MEM 1153.410156 1567438080.1437
CHLD 0 1065.777344 1567438080.1597
CHLD 1 601.140625 1567438080.1597
CHLD 2 601.140625 1567438080.1598
CHLD 3 601.140625 1567438080.1599
MEM 1347.027344 1567438080.2604
CHLD 0 1242.894531 1567438080.2751
CHLD 1 601.140625 1567438080.2751
CHLD 2 601.140625 1567438080.2752
CHLD 3 601.140625 1567438080.2753
MEM 1538.414062 1567438080.3757
CHLD 0 1437.082031 1567438080.3900
CHLD 1 601.140625 1567438080.3901
CHLD 2 601.140625 1567438080.3902
CHLD 3 601.140625 1567438080.3902
MEM 1138.386719 1567438080.4907
CHLD 0 1023.914062 1567438080.5026
CHLD 1 725.582031 1567438080.5026
