CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 1.964844 1567447849.8060
MEM 18.070312 1567447849.9197
MEM 34.402344 1567447850.0338
MEM 42.933594 1567447850.1477
MEM 64.265625 1567447850.2612
MEM 72.011719 1567447850.3747
MEM 79.324219 1567447850.4887
MEM 123.031250 1567447850.6024
MEM 160.875000 1567447850.7142
MEM 163.183594 1567447850.8271
MEM 168.253906 1567447850.9410
MEM 177.601562 1567447851.0547
MEM 182.785156 1567447851.1683
MEM 190.578125 1567447851.2821
MEM 203.433594 1567447851.3957
MEM 209.066406 1567447851.5096
MEM 214.792969 1567447851.6202
MEM 224.253906 1567447851.7335
MEM 233.214844 1567447851.8417
MEM 245.882812 1567447851.9498
MEM 253.449219 1567447852.0580
MEM 262.589844 1567447852.1662
MEM 266.183594 1567447852.2742
MEM 282.683594 1567447852.3823
MEM 299.441406 1567447852.4904
MEM 333.472656 1567447852.6048
MEM 372.527344 1567447852.7133
MEM 364.406250 1567447852.8217
MEM 499.500000 1567447852.9335
MEM 666.562500 1567447853.0471
MEM 678.488281 1567447853.1607
MEM 657.500000 1567447853.2764
MEM 709.785156 1567447853.3900
CHLD 0 601.113281 1567447853.4019
CHLD 1 601.113281 1567447853.4019
CHLD 2 601.113281 1567447853.4020
CHLD 3 601.113281 1567447853.4020
MEM 709.816406 1567447853.5024
CHLD 0 601.113281 1567447853.5111
CHLD 1 601.113281 1567447853.5112
CHLD 2 601.113281 1567447853.5112
CHLD 3 601.113281 1567447853.5113
CHLD 4 0.000000 1567447853.5113
MEM 709.816406 1567447853.6118
CHLD 0 601.113281 1567447853.6250
CHLD 1 601.113281 1567447853.6251
CHLD 2 601.113281 1567447853.6251
CHLD 3 601.113281 1567447853.6252
MEM 709.816406 1567447853.7257
CHLD 0 601.113281 1567447853.7384
CHLD 1 601.113281 1567447853.7384
CHLD 2 601.113281 1567447853.7385
CHLD 3 601.113281 1567447853.7385
MEM 709.816406 1567447853.8390
CHLD 0 601.113281 1567447853.8516
CHLD 1 601.113281 1567447853.8517
CHLD 2 601.113281 1567447853.8517
CHLD 3 601.113281 1567447853.8517
MEM 709.816406 1567447853.9522
CHLD 0 601.113281 1567447853.9643
CHLD 1 601.113281 1567447853.9643
CHLD 2 601.113281 1567447853.9644
CHLD 3 601.113281 1567447853.9644
MEM 709.816406 1567447854.0649
CHLD 0 601.113281 1567447854.0786
CHLD 1 601.113281 1567447854.0786
CHLD 2 601.113281 1567447854.0787
CHLD 3 601.113281 1567447854.0787
MEM 709.816406 1567447854.1792
CHLD 0 601.113281 1567447854.1932
CHLD 1 601.113281 1567447854.1932
CHLD 2 601.113281 1567447854.1933
CHLD 3 601.113281 1567447854.1933
MEM 709.816406 1567447854.2938
CHLD 0 601.113281 1567447854.3069
CHLD 1 601.113281 1567447854.3069
CHLD 2 601.113281 1567447854.3069
CHLD 3 601.113281 1567447854.3070
MEM 709.816406 1567447854.4075
CHLD 0 601.113281 1567447854.4196
CHLD 1 601.113281 1567447854.4197
CHLD 2 601.113281 1567447854.4197
CHLD 3 601.113281 1567447854.4197
MEM 709.816406 1567447854.5202
CHLD 0 601.113281 1567447854.5323
CHLD 1 601.113281 1567447854.5324
CHLD 2 601.113281 1567447854.5324
CHLD 3 601.113281 1567447854.5325
MEM 709.816406 1567447854.6329
CHLD 0 601.113281 1567447854.6465
CHLD 1 601.113281 1567447854.6466
CHLD 2 601.113281 1567447854.6467
CHLD 3 601.113281 1567447854.6467
MEM 709.816406 1567447854.7471
CHLD 0 601.113281 1567447854.7553
CHLD 1 601.113281 1567447854.7553
CHLD 2 601.113281 1567447854.7553
CHLD 3 601.113281 1567447854.7554
MEM 709.816406 1567447854.8558
CHLD 0 601.113281 1567447854.8706
CHLD 1 601.113281 1567447854.8707
CHLD 2 601.113281 1567447854.8708
CHLD 3 601.113281 1567447854.8708
MEM 709.816406 1567447854.9713
CHLD 0 601.113281 1567447854.9838
CHLD 1 601.113281 1567447854.9838
CHLD 2 601.113281 1567447854.9839
CHLD 3 601.113281 1567447854.9839
MEM 709.816406 1567447855.0844
CHLD 0 601.113281 1567447855.0979
CHLD 1 601.113281 1567447855.0980
CHLD 2 601.113281 1567447855.0980
CHLD 3 601.113281 1567447855.0981
MEM 709.816406 1567447855.1985
CHLD 0 601.113281 1567447855.2112
CHLD 1 601.113281 1567447855.2112
CHLD 2 601.113281 1567447855.2113
CHLD 3 601.113281 1567447855.2113
MEM 709.816406 1567447855.3118
CHLD 0 601.113281 1567447855.3242
CHLD 1 601.113281 1567447855.3242
CHLD 2 601.113281 1567447855.3243
CHLD 3 601.113281 1567447855.3243
MEM 709.816406 1567447855.4247
CHLD 0 601.113281 1567447855.4393
CHLD 1 601.113281 1567447855.4393
CHLD 2 601.113281 1567447855.4393
CHLD 3 601.113281 1567447855.4394
MEM 709.816406 1567447855.5399
CHLD 0 601.113281 1567447855.5522
CHLD 1 601.113281 1567447855.5522
CHLD 2 601.113281 1567447855.5522
CHLD 3 601.113281 1567447855.5523
MEM 709.816406 1567447855.6527
CHLD 0 601.113281 1567447855.6618
CHLD 1 601.113281 1567447855.6618
CHLD 2 601.113281 1567447855.6618
CHLD 3 601.113281 1567447855.6619
MEM 709.816406 1567447855.7624
CHLD 0 601.113281 1567447855.7752
CHLD 1 601.113281 1567447855.7753
CHLD 2 601.113281 1567447855.7753
CHLD 3 601.113281 1567447855.7753
MEM 709.816406 1567447855.8758
CHLD 0 601.113281 1567447855.8885
CHLD 1 601.113281 1567447855.8885
CHLD 2 601.113281 1567447855.8886
CHLD 3 601.113281 1567447855.8886
