CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 1.925781 1567445324.8971
MEM 17.847656 1567445325.0062
MEM 33.132812 1567445325.1208
MEM 41.351562 1567445325.2290
MEM 60.933594 1567445325.3393
MEM 70.914062 1567445325.4488
MEM 78.992188 1567445325.5569
MEM 119.449219 1567445325.6651
MEM 162.246094 1567445325.7732
MEM 164.976562 1567445325.8819
MEM 169.804688 1567445325.9899
MEM 179.296875 1567445326.0979
MEM 184.468750 1567445326.2061
MEM 192.824219 1567445326.3142
MEM 205.550781 1567445326.4224
MEM 210.652344 1567445326.5305
MEM 216.988281 1567445326.6400
MEM 227.992188 1567445326.7491
MEM 235.351562 1567445326.8605
MEM 249.554688 1567445326.9742
MEM 255.582031 1567445327.0878
MEM 264.894531 1567445327.2006
MEM 269.148438 1567445327.3143
MEM 283.328125 1567445327.4271
MEM 299.828125 1567445327.5402
MEM 336.765625 1567445327.6531
MEM 321.570312 1567445327.7675
MEM 393.894531 1567445327.8803
MEM 548.582031 1567445327.9937
MEM 702.496094 1567445328.1069
MEM 635.789062 1567445328.2202
MEM 688.019531 1567445328.3329
MEM 711.980469 1567445328.4462
CHLD 0 601.093750 1567445328.4559
CHLD 1 601.101562 1567445328.4560
CHLD 2 601.101562 1567445328.4561
CHLD 3 601.101562 1567445328.4561
CHLD 4 605.261719 1567445328.4562
MEM 711.980469 1567445328.5565
CHLD 0 601.093750 1567445328.5649
CHLD 1 601.101562 1567445328.5650
CHLD 2 601.101562 1567445328.5650
CHLD 3 601.101562 1567445328.5650
CHLD 4 618.058594 1567445328.5651
CHLD 5 10.882812 1567445328.5651
MEM 711.980469 1567445328.6655
CHLD 0 601.093750 1567445328.6744
CHLD 1 601.101562 1567445328.6745
CHLD 2 601.101562 1567445328.6745
CHLD 3 601.101562 1567445328.6746
CHLD 4 622.246094 1567445328.6746
CHLD 5 10.882812 1567445328.6746
MEM 711.980469 1567445328.7751
CHLD 0 601.093750 1567445328.7836
CHLD 1 601.101562 1567445328.7837
CHLD 2 601.101562 1567445328.7837
CHLD 3 601.101562 1567445328.7838
CHLD 4 634.656250 1567445328.7838
CHLD 5 10.882812 1567445328.7838
MEM 711.980469 1567445328.8842
CHLD 0 601.093750 1567445328.8926
CHLD 1 601.101562 1567445328.8927
CHLD 2 601.101562 1567445328.8927
CHLD 3 601.101562 1567445328.8928
CHLD 4 638.425781 1567445328.8928
CHLD 5 10.882812 1567445328.8928
MEM 711.980469 1567445328.9932
CHLD 0 601.093750 1567445329.0079
CHLD 1 601.101562 1567445329.0080
CHLD 2 601.101562 1567445329.0081
CHLD 3 601.101562 1567445329.0082
CHLD 4 641.796875 1567445329.0082
CHLD 5 10.882812 1567445329.0083
MEM 711.980469 1567445329.1087
CHLD 0 601.093750 1567445329.1207
CHLD 1 601.101562 1567445329.1208
CHLD 2 601.101562 1567445329.1208
CHLD 3 601.101562 1567445329.1209
CHLD 4 643.878906 1567445329.1210
CHLD 5 10.882812 1567445329.1210
MEM 711.980469 1567445329.2238
CHLD 0 601.093750 1567445329.2371
CHLD 1 601.101562 1567445329.2372
CHLD 2 601.101562 1567445329.2373
CHLD 3 601.101562 1567445329.2373
CHLD 4 656.554688 1567445329.2374
CHLD 5 10.882812 1567445329.2374
MEM 711.980469 1567445329.3386
CHLD 0 601.093750 1567445329.3637
CHLD 1 601.101562 1567445329.3638
CHLD 2 601.101562 1567445329.3638
CHLD 3 601.101562 1567445329.3639
CHLD 4 669.410156 1567445329.3639
CHLD 5 10.882812 1567445329.3640
MEM 711.980469 1567445329.4644
CHLD 0 601.093750 1567445329.4779
CHLD 1 601.101562 1567445329.4779
CHLD 2 601.101562 1567445329.4780
CHLD 3 601.101562 1567445329.4780
CHLD 4 673.250000 1567445329.4781
CHLD 5 10.882812 1567445329.4781
MEM 711.980469 1567445329.5785
CHLD 0 601.093750 1567445329.5904
CHLD 1 601.101562 1567445329.5904
CHLD 2 601.101562 1567445329.5905
CHLD 3 601.101562 1567445329.5905
CHLD 4 674.281250 1567445329.5906
CHLD 5 10.882812 1567445329.5906
MEM 711.980469 1567445329.6909
CHLD 0 601.093750 1567445329.7028
CHLD 1 601.101562 1567445329.7028
CHLD 2 601.101562 1567445329.7029
CHLD 3 601.101562 1567445329.7029
