CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 2.066406 1567439543.1359
MEM 17.816406 1567439543.2441
MEM 34.785156 1567439543.3578
MEM 42.355469 1567439543.4655
MEM 64.320312 1567439543.5734
MEM 74.078125 1567439543.6811
MEM 80.671875 1567439543.7889
MEM 123.613281 1567439543.8968
MEM 163.078125 1567439544.0046
MEM 165.445312 1567439544.1131
MEM 170.699219 1567439544.2208
MEM 180.484375 1567439544.3286
MEM 185.015625 1567439544.4363
MEM 193.402344 1567439544.5441
MEM 205.328125 1567439544.6519
MEM 209.691406 1567439544.7598
MEM 215.820312 1567439544.8721
MEM 217.769531 1567439544.9830
MEM 226.164062 1567439545.0910
MEM 235.570312 1567439545.1988
MEM 249.929688 1567439545.3066
MEM 257.148438 1567439545.4147
MEM 265.996094 1567439545.5224
MEM 271.531250 1567439545.6301
MEM 288.031250 1567439545.7379
MEM 304.531250 1567439545.8456
MEM 374.753906 1567439545.9537
MEM 365.886719 1567439546.0619
MEM 425.441406 1567439546.1698
MEM 571.878906 1567439546.2778
MEM 723.214844 1567439546.3858
MEM 636.644531 1567439546.4941
MEM 699.164062 1567439546.6019
MEM 769.160156 1567439546.7099
CHLD 0 601.042969 1567439546.7189
CHLD 1 601.027344 1567439546.7189
CHLD 2 601.027344 1567439546.7189
CHLD 3 601.027344 1567439546.7190
MEM 974.121094 1567439546.8195
CHLD 0 601.042969 1567439546.8340
CHLD 1 601.027344 1567439546.8340
CHLD 2 601.027344 1567439546.8340
CHLD 3 601.027344 1567439546.8341
MEM 1180.843750 1567439546.9345
CHLD 0 601.042969 1567439546.9425
CHLD 1 601.027344 1567439546.9425
CHLD 2 601.027344 1567439546.9425
CHLD 3 601.027344 1567439546.9426
MEM 1374.718750 1567439547.0429
CHLD 0 601.042969 1567439547.0509
CHLD 1 601.027344 1567439547.0510
CHLD 2 601.027344 1567439547.0510
CHLD 3 601.027344 1567439547.0511
MEM 1547.613281 1567439547.1515
CHLD 0 601.042969 1567439547.1663
CHLD 1 601.027344 1567439547.1663
CHLD 2 601.027344 1567439547.1664
CHLD 3 601.027344 1567439547.1664
MEM 1136.953125 1567439547.2668
CHLD 0 725.507812 1567439547.2750
CHLD 1 601.027344 1567439547.2751
CHLD 2 601.027344 1567439547.2751
CHLD 3 601.027344 1567439547.2751
MEM 1136.953125 1567439547.3755
CHLD 0 873.492188 1567439547.3857
CHLD 1 601.027344 1567439547.3858
CHLD 2 601.027344 1567439547.3858
CHLD 3 601.027344 1567439547.3859
MEM 1136.953125 1567439547.4864
CHLD 0 1029.726562 1567439547.4981
CHLD 1 601.027344 1567439547.4982
CHLD 2 601.027344 1567439547.4982
CHLD 3 601.027344 1567439547.4983
MEM 872.035156 1567439547.5988
CHLD 0 1238.812500 1567439547.6132
CHLD 1 601.027344 1567439547.6133
CHLD 2 601.027344 1567439547.6134
CHLD 3 601.027344 1567439547.6134
MEM 1076.996094 1567439547.7146
CHLD 0 1405.957031 1567439547.7287
CHLD 1 601.027344 1567439547.7288
CHLD 2 601.027344 1567439547.7289
CHLD 3 601.027344 1567439547.7289
MEM 1265.972656 1567439547.8294
CHLD 0 1187.507812 1567439547.8437
CHLD 1 601.050781 1567439547.8438
CHLD 2 601.027344 1567439547.8438
CHLD 3 601.027344 1567439547.8439
MEM 1461.703125 1567439547.9444
CHLD 0 1380.867188 1567439547.9584
CHLD 1 601.050781 1567439547.9585
CHLD 2 601.027344 1567439547.9586
CHLD 3 601.027344 1567439547.9586
MEM 1136.960938 1567439548.0590
CHLD 0 1024.906250 1567439548.0796
CHLD 1 664.183594 1567439548.0797
CHLD 2 601.027344 1567439548.0798
CHLD 3 601.027344 1567439548.0798
CHLD 4 0.007812 1567439548.0799
MEM 1136.960938 1567439548.1803
CHLD 0 1034.203125 1567439548.1886
CHLD 1 791.542969 1567439548.1886
CHLD 2 601.027344 1567439548.1887
CHLD 3 601.027344 1567439548.1887
CHLD 4 10.882812 1567439548.1887
MEM 1136.960938 1567439548.2892
CHLD 0 1037.632812 1567439548.3032
CHLD 1 953.449219 1567439548.3032
CHLD 2 601.027344 1567439548.3033
CHLD 3 601.027344 1567439548.3034
CHLD 4 10.882812 1567439548.3034
MEM 752.953125 1567439548.4039
CHLD 0 1042.257812 1567439548.4200
CHLD 1 1134.433594 1567439548.4201
CHLD 2 601.027344 1567439548.4202
CHLD 3 601.027344 1567439548.4203
CHLD 4 10.882812 1567439548.4203
MEM 923.109375 1567439548.5208
CHLD 0 1052.488281 1567439548.5357
CHLD 1 1336.042969 1567439548.5357
CHLD 2 601.027344 1567439548.5358
CHLD 3 601.027344 1567439548.5359
CHLD 4 10.882812 1567439548.5359
MEM 1102.031250 1567439548.6422
CHLD 0 1054.546875 1567439548.7103
CHLD 1 1168.171875 1567439548.7104
CHLD 2 601.050781 1567439548.7104
CHLD 3 601.027344 1567439548.7105
CHLD 4 10.882812 1567439548.7105
MEM 1333.031250 1567439548.8111
CHLD 0 1057.062500 1567439548.8473
CHLD 1 1378.289062 1567439548.8474
CHLD 2 601.050781 1567439548.8475
CHLD 3 601.027344 1567439548.8475
CHLD 4 10.882812 1567439548.8476
MEM 1517.656250 1567439548.9501
