CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 1.894531 1567445699.3724
MEM 17.867188 1567445699.4809
MEM 33.312500 1567445699.5977
MEM 41.191406 1567445699.7112
MEM 61.496094 1567445699.8266
MEM 70.941406 1567445699.9350
MEM 78.527344 1567445700.0433
MEM 123.015625 1567445700.1515
MEM 159.175781 1567445700.2600
MEM 162.187500 1567445700.3688
MEM 167.054688 1567445700.4770
MEM 175.585938 1567445700.5852
MEM 181.445312 1567445700.6934
MEM 189.023438 1567445700.8016
MEM 201.714844 1567445700.9104
MEM 207.625000 1567445701.0187
MEM 213.058594 1567445701.1285
MEM 224.812500 1567445701.2368
MEM 232.023438 1567445701.3452
MEM 246.945312 1567445701.4533
MEM 253.769531 1567445701.5618
MEM 261.191406 1567445701.6699
MEM 268.539062 1567445701.7781
MEM 283.492188 1567445701.8913
MEM 294.835938 1567445701.9996
MEM 338.664062 1567445702.1102
MEM 317.382812 1567445702.2188
MEM 379.652344 1567445702.3274
MEM 530.472656 1567445702.4360
MEM 676.910156 1567445702.5444
MEM 676.464844 1567445702.6571
MEM 667.843750 1567445702.7670
MEM 707.750000 1567445702.8753
CHLD 0 601.101562 1567445702.8891
CHLD 1 601.109375 1567445702.8891
CHLD 2 601.109375 1567445702.8892
CHLD 3 601.109375 1567445702.8893
CHLD 4 605.121094 1567445702.8893
MEM 707.765625 1567445702.9898
CHLD 0 601.101562 1567445703.0508
CHLD 1 601.109375 1567445703.0509
CHLD 2 601.109375 1567445703.0510
CHLD 3 601.109375 1567445703.0510
CHLD 4 609.371094 1567445703.0511
CHLD 5 608.867188 1567445703.0512
CHLD 6 608.828125 1567445703.0512
CHLD 7 605.585938 1567445703.0513
CHLD 8 605.250000 1567445703.0513
CHLD 9 605.152344 1567445703.0514
CHLD 10 604.792969 1567445703.0515
CHLD 11 6.722656 1567445703.0515
CHLD 12 6.585938 1567445703.0516
CHLD 13 8.507812 1567445703.0516
MEM 707.765625 1567445703.1521
CHLD 0 601.101562 1567445703.1742
CHLD 1 601.109375 1567445703.1764
CHLD 2 601.109375 1567445703.1765
CHLD 3 601.109375 1567445703.1766
CHLD 4 612.363281 1567445703.1766
CHLD 5 612.312500 1567445703.1767
CHLD 6 611.906250 1567445703.1767
CHLD 7 609.605469 1567445703.1768
CHLD 8 606.984375 1567445703.1769
CHLD 9 606.609375 1567445703.1769
CHLD 10 605.437500 1567445703.1770
CHLD 11 605.152344 1567445703.1770
CHLD 12 0.007812 1567445703.1771
CHLD 13 5.609375 1567445703.1772
CHLD 14 7.652344 1567445703.1772
CHLD 15 8.531250 1567445703.1773
CHLD 16 8.421875 1567445703.1774
CHLD 17 9.050781 1567445703.1774
CHLD 18 10.171875 1567445703.1775
MEM 707.765625 1567445703.2779
CHLD 0 601.101562 1567445703.2938
CHLD 1 601.109375 1567445703.2939
CHLD 2 601.109375 1567445703.2939
CHLD 3 601.109375 1567445703.2940
CHLD 4 614.621094 1567445703.2940
CHLD 5 615.328125 1567445703.2941
CHLD 6 614.433594 1567445703.2942
CHLD 7 612.355469 1567445703.2942
CHLD 8 610.453125 1567445703.3090
CHLD 9 609.343750 1567445703.3092
CHLD 10 608.269531 1567445703.3092
CHLD 11 606.550781 1567445703.3093
CHLD 12 7.089844 1567445703.3094
CHLD 13 7.921875 1567445703.3094
CHLD 14 8.796875 1567445703.3095
CHLD 15 9.238281 1567445703.3096
CHLD 16 10.195312 1567445703.3096
CHLD 17 10.785156 1567445703.3097
CHLD 18 10.886719 1567445703.3098
CHLD 19 10.875000 1567445703.3098
MEM 707.765625 1567445703.4102
CHLD 0 601.101562 1567445703.4504
CHLD 1 601.109375 1567445703.4505
CHLD 2 601.109375 1567445703.4506
CHLD 3 601.109375 1567445703.4506
CHLD 4 618.062500 1567445703.4507
CHLD 5 617.953125 1567445703.4507
CHLD 6 618.054688 1567445703.4508
CHLD 7 617.156250 1567445703.4509
CHLD 8 615.390625 1567445703.4509
CHLD 9 614.406250 1567445703.4510
CHLD 10 612.460938 1567445703.4510
CHLD 11 610.269531 1567445703.4511
CHLD 12 10.078125 1567445703.4512
CHLD 13 10.898438 1567445703.4512
CHLD 14 10.968750 1567445703.4513
CHLD 15 10.882812 1567445703.4513
CHLD 16 10.957031 1567445703.4514
CHLD 17 10.785156 1567445703.4515
CHLD 18 10.886719 1567445703.4515
CHLD 19 10.875000 1567445703.4516
MEM 707.765625 1567445703.5520
CHLD 0 601.101562 1567445703.5756
CHLD 1 601.109375 1567445703.5757
CHLD 2 601.109375 1567445703.5757
CHLD 3 601.109375 1567445703.5758
CHLD 4 618.414062 1567445703.5759
CHLD 5 618.304688 1567445703.5759
CHLD 6 618.339844 1567445703.5760
CHLD 7 618.238281 1567445703.5761
CHLD 8 618.238281 1567445703.5761
CHLD 9 618.066406 1567445703.5762
CHLD 10 617.972656 1567445703.5762
CHLD 11 617.167969 1567445703.5763
CHLD 12 10.832031 1567445703.5764
CHLD 13 10.917969 1567445703.5764
CHLD 14 10.968750 1567445703.5765
CHLD 15 10.882812 1567445703.5765
CHLD 16 10.957031 1567445703.5766
CHLD 17 10.785156 1567445703.5767
CHLD 18 10.886719 1567445703.5767
CHLD 19 10.875000 1567445703.5768
MEM 707.765625 1567445703.6772
CHLD 0 601.101562 1567445703.7129
CHLD 1 601.109375 1567445703.7129
CHLD 2 601.109375 1567445703.7130
CHLD 3 601.109375 1567445703.7131
CHLD 4 618.906250 1567445703.7131
