CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 1.960938 1567445248.2017
MEM 18.148438 1567445248.3166
MEM 35.070312 1567445248.4328
MEM 43.046875 1567445248.5467
MEM 64.414062 1567445248.6600
MEM 73.628906 1567445248.7729
MEM 82.093750 1567445248.8865
MEM 126.359375 1567445249.0001
MEM 162.703125 1567445249.1120
MEM 163.738281 1567445249.2255
MEM 171.226562 1567445249.3393
MEM 179.582031 1567445249.4529
MEM 184.863281 1567445249.5612
MEM 192.339844 1567445249.6694
MEM 204.902344 1567445249.7777
MEM 213.472656 1567445249.8858
MEM 216.988281 1567445249.9952
MEM 229.070312 1567445250.1034
MEM 235.394531 1567445250.2116
MEM 251.289062 1567445250.3256
MEM 254.167969 1567445250.4340
MEM 261.683594 1567445250.5423
MEM 265.968750 1567445250.6504
MEM 281.105469 1567445250.7587
MEM 297.605469 1567445250.8668
MEM 350.972656 1567445250.9751
MEM 320.160156 1567445251.0836
MEM 366.949219 1567445251.1918
MEM 520.605469 1567445251.3002
MEM 685.089844 1567445251.4086
MEM 679.226562 1567445251.5170
MEM 663.890625 1567445251.6266
MEM 710.464844 1567445251.7349
CHLD 0 601.066406 1567445251.7462
CHLD 1 601.074219 1567445251.7462
CHLD 2 601.074219 1567445251.7463
CHLD 3 601.074219 1567445251.7464
CHLD 4 604.917969 1567445251.7464
MEM 710.472656 1567445251.8470
CHLD 0 601.066406 1567445251.8643
CHLD 1 601.074219 1567445251.8644
CHLD 2 601.074219 1567445251.8645
CHLD 3 601.074219 1567445251.8645
CHLD 4 608.835938 1567445251.8646
CHLD 5 607.687500 1567445251.8646
CHLD 6 605.222656 1567445251.8647
CHLD 7 605.062500 1567445251.8648
CHLD 8 604.921875 1567445251.8648
CHLD 9 604.832031 1567445251.8649
CHLD 10 604.617188 1567445251.8649
CHLD 11 7.140625 1567445251.8650
CHLD 12 8.175781 1567445251.8651
MEM 710.484375 1567445251.9654
CHLD 0 601.066406 1567445251.9971
CHLD 1 601.074219 1567445251.9971
CHLD 2 601.074219 1567445251.9972
CHLD 3 601.074219 1567445251.9972
CHLD 4 612.148438 1567445251.9973
CHLD 5 611.230469 1567445251.9974
CHLD 6 607.683594 1567445251.9974
CHLD 7 607.273438 1567445251.9975
CHLD 8 605.449219 1567445251.9975
