CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 1.843750 1567444384.2803
MEM 16.878906 1567444384.3884
MEM 30.605469 1567444384.5123
MEM 40.292969 1567444384.6201
MEM 51.363281 1567444384.7278
MEM 69.902344 1567444384.8385
MEM 78.457031 1567444384.9463
MEM 97.890625 1567444385.0544
MEM 158.664062 1567444385.1622
MEM 162.101562 1567444385.2709
MEM 165.078125 1567444385.3789
MEM 174.785156 1567444385.4865
MEM 180.847656 1567444385.5942
MEM 187.914062 1567444385.7020
MEM 200.421875 1567444385.8098
MEM 206.523438 1567444385.9175
MEM 212.367188 1567444386.0299
MEM 221.097656 1567444386.1377
MEM 230.765625 1567444386.2513
MEM 244.132812 1567444386.3650
MEM 251.402344 1567444386.4731
MEM 260.160156 1567444386.5853
MEM 263.996094 1567444386.6982
MEM 280.753906 1567444386.8102
MEM 297.511719 1567444386.9224
MEM 353.269531 1567444387.0345
MEM 344.085938 1567444387.1480
MEM 411.375000 1567444387.2610
MEM 563.226562 1567444387.3736
MEM 714.820312 1567444387.4862
MEM 631.351562 1567444387.5984
MEM 695.679688 1567444387.7104
MEM 707.484375 1567444387.8183
CHLD 0 601.156250 1567444387.8280
CHLD 1 601.164062 1567444387.8280
CHLD 2 601.164062 1567444387.8281
CHLD 3 601.164062 1567444387.8281
CHLD 4 601.214844 1567444387.8281
CHLD 5 601.214844 1567444387.8282
MEM 871.105469 1567444387.9286
CHLD 0 601.156250 1567444387.9370
CHLD 1 601.164062 1567444387.9371
CHLD 2 601.164062 1567444387.9371
CHLD 3 601.164062 1567444387.9372
CHLD 4 601.214844 1567444387.9372
CHLD 5 601.214844 1567444387.9372
CHLD 6 601.214844 1567444387.9373
CHLD 7 601.214844 1567444387.9373
MEM 1073.972656 1567444388.0377
CHLD 0 601.156250 1567444388.0461
CHLD 1 601.164062 1567444388.0461
CHLD 2 601.164062 1567444388.0462
CHLD 3 601.164062 1567444388.0462
CHLD 4 601.214844 1567444388.0462
CHLD 5 601.214844 1567444388.0463
CHLD 6 601.214844 1567444388.0463
CHLD 7 601.214844 1567444388.0464
MEM 1271.199219 1567444388.1468
CHLD 0 601.156250 1567444388.1553
CHLD 1 601.164062 1567444388.1553
CHLD 2 601.164062 1567444388.1553
CHLD 3 601.164062 1567444388.1554
CHLD 4 601.214844 1567444388.1554
CHLD 5 601.214844 1567444388.1555
CHLD 6 601.214844 1567444388.1555
CHLD 7 601.214844 1567444388.1555
MEM 1465.265625 1567444388.2559
CHLD 0 601.156250 1567444388.2642
CHLD 1 601.164062 1567444388.2643
CHLD 2 601.164062 1567444388.2643
CHLD 3 601.164062 1567444388.2643
CHLD 4 601.214844 1567444388.2644
CHLD 5 601.214844 1567444388.2644
CHLD 6 601.214844 1567444388.2644
CHLD 7 601.214844 1567444388.2645
MEM 1131.683594 1567444388.3650
CHLD 0 601.156250 1567444388.3799
CHLD 1 601.164062 1567444388.3800
CHLD 2 601.164062 1567444388.3800
CHLD 3 601.164062 1567444388.3801
CHLD 4 666.566406 1567444388.3802
CHLD 5 601.214844 1567444388.3803
CHLD 6 601.214844 1567444388.3803
CHLD 7 601.214844 1567444388.3804
MEM 1131.683594 1567444388.4808
CHLD 0 601.156250 1567444388.4951
CHLD 1 601.164062 1567444388.4951
CHLD 2 601.164062 1567444388.4952
CHLD 3 601.164062 1567444388.4953
CHLD 4 827.699219 1567444388.4953
CHLD 5 601.214844 1567444388.4954
CHLD 6 601.214844 1567444388.4955
CHLD 7 601.214844 1567444388.4955
MEM 1131.683594 1567444388.5960
CHLD 0 601.156250 1567444388.6054
CHLD 1 601.164062 1567444388.6054
CHLD 2 601.164062 1567444388.6055
CHLD 3 601.164062 1567444388.6055
CHLD 4 985.996094 1567444388.6055
CHLD 5 601.214844 1567444388.6056
CHLD 6 601.214844 1567444388.6056
CHLD 7 601.214844 1567444388.6057
MEM 763.898438 1567444388.7061
CHLD 0 601.156250 1567444388.7147
CHLD 1 601.164062 1567444388.7147
CHLD 2 601.164062 1567444388.7148
CHLD 3 601.164062 1567444388.7148
CHLD 4 1137.589844 1567444388.7148
CHLD 5 601.214844 1567444388.7149
CHLD 6 601.214844 1567444388.7149
CHLD 7 601.214844 1567444388.7149
MEM 904.148438 1567444388.8154
CHLD 0 601.156250 1567444388.8302
CHLD 1 601.164062 1567444388.8302
CHLD 2 601.164062 1567444388.8303
CHLD 3 601.164062 1567444388.8304
CHLD 4 1294.339844 1567444388.8304
CHLD 5 601.214844 1567444388.8305
CHLD 6 601.214844 1567444388.8306
CHLD 7 601.214844 1567444388.8306
MEM 1105.500000 1567444388.9311
CHLD 0 601.156250 1567444388.9456
CHLD 1 601.164062 1567444388.9457
CHLD 2 601.164062 1567444388.9458
CHLD 3 601.164062 1567444388.9458
CHLD 4 1044.417969 1567444388.9459
CHLD 5 601.214844 1567444388.9460
CHLD 6 601.214844 1567444388.9460
CHLD 7 601.214844 1567444388.9461
MEM 1301.179688 1567444389.0467
CHLD 0 601.156250 1567444389.0612
CHLD 1 601.164062 1567444389.0613
CHLD 2 601.164062 1567444389.0614
CHLD 3 601.164062 1567444389.0614
CHLD 4 1241.644531 1567444389.0615
CHLD 5 601.214844 1567444389.0616
CHLD 6 601.214844 1567444389.0616
CHLD 7 601.214844 1567444389.0617
MEM 1494.332031 1567444389.1622
CHLD 0 601.156250 1567444389.1771
CHLD 1 601.164062 1567444389.1771
CHLD 2 601.164062 1567444389.1772
CHLD 3 601.164062 1567444389.1773
CHLD 4 1439.187500 1567444389.1773
CHLD 5 601.214844 1567444389.1774
CHLD 6 601.214844 1567444389.1775
CHLD 7 601.214844 1567444389.1775
MEM 1131.695312 1567444389.2779
CHLD 0 601.156250 1567444389.2915
CHLD 1 601.164062 1567444389.2916
CHLD 2 601.164062 1567444389.2917
CHLD 3 601.164062 1567444389.2917
CHLD 4 1027.917969 1567444389.2918
CHLD 5 687.449219 1567444389.2919
CHLD 6 601.214844 1567444389.2919
CHLD 7 601.214844 1567444389.2920
CHLD 8 8.468750 1567444389.2920
