CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 1.878906 1567438147.9131
MEM 16.074219 1567438148.0215
MEM 33.996094 1567438148.1404
MEM 41.574219 1567438148.2483
MEM 59.425781 1567438148.3563
MEM 72.527344 1567438148.4684
MEM 80.226562 1567438148.5763
MEM 123.746094 1567438148.6847
MEM 163.378906 1567438148.7928
MEM 165.699219 1567438148.9006
MEM 170.847656 1567438149.0086
MEM 180.031250 1567438149.1167
MEM 185.695312 1567438149.2246
MEM 193.632812 1567438149.3328
MEM 206.191406 1567438149.4467
MEM 211.429688 1567438149.5609
MEM 217.214844 1567438149.6690
MEM 229.476562 1567438149.7770
MEM 236.003906 1567438149.8849
MEM 251.433594 1567438149.9929
MEM 257.890625 1567438150.1009
MEM 265.667969 1567438150.2088
MEM 271.808594 1567438150.3168
MEM 287.535156 1567438150.4253
MEM 304.035156 1567438150.5332
MEM 376.835938 1567438150.6458
MEM 367.199219 1567438150.7588
MEM 433.714844 1567438150.8702
MEM 600.003906 1567438150.9835
MEM 681.273438 1567438151.0966
MEM 636.707031 1567438151.2105
MEM 712.324219 1567438151.3239
MEM 734.417969 1567438151.4348
CHLD 0 10.789062 1567438151.4580
CHLD 1 10.210938 1567438151.4581
CHLD 2 9.324219 1567438151.4581
CHLD 3 7.320312 1567438151.4582
CHLD 4 7.304688 1567438151.4582
MEM 882.660156 1567438151.5587
CHLD 0 10.789062 1567438151.5736
CHLD 1 14.894531 1567438151.5737
CHLD 2 16.925781 1567438151.5738
CHLD 3 11.550781 1567438151.5738
CHLD 4 8.773438 1567438151.5739
MEM 944.019531 1567438151.6743
CHLD 0 10.789062 1567438151.6954
CHLD 1 20.460938 1567438151.6954
CHLD 2 20.109375 1567438151.6955
CHLD 3 15.863281 1567438151.6956
CHLD 4 11.601562 1567438151.6956
MEM 997.128906 1567438151.7961
CHLD 0 10.789062 1567438151.8157
CHLD 1 27.515625 1567438151.8158
CHLD 2 30.324219 1567438151.8159
CHLD 3 19.761719 1567438151.8159
CHLD 4 16.398438 1567438151.8160
MEM 1074.429688 1567438151.9164
CHLD 0 10.789062 1567438151.9351
CHLD 1 30.906250 1567438151.9352
CHLD 2 36.207031 1567438151.9353
CHLD 3 29.941406 1567438151.9353
CHLD 4 24.886719 1567438151.9354
MEM 1187.351562 1567438152.0358
CHLD 0 10.789062 1567438152.0519
CHLD 1 35.546875 1567438152.0519
CHLD 2 41.593750 1567438152.0520
CHLD 3 35.406250 1567438152.0521
CHLD 4 33.066406 1567438152.0521
MEM 1295.117188 1567438152.1525
CHLD 0 10.789062 1567438152.1658
CHLD 1 38.656250 1567438152.1658
CHLD 2 45.589844 1567438152.1659
CHLD 3 36.542969 1567438152.1660
CHLD 4 38.207031 1567438152.1660
MEM 1432.531250 1567438152.2664
CHLD 0 10.789062 1567438152.2853
CHLD 1 41.292969 1567438152.2853
CHLD 2 65.082031 1567438152.2854
CHLD 3 40.320312 1567438152.2854
CHLD 4 43.296875 1567438152.2855
MEM 1545.828125 1567438152.3906
CHLD 0 10.789062 1567438152.4212
CHLD 1 43.242188 1567438152.4213
CHLD 2 67.781250 1567438152.4214
CHLD 3 45.417969 1567438152.4214
CHLD 4 45.914062 1567438152.4215
MEM 1136.714844 1567438152.5219
CHLD 0 10.789062 1567438152.5527
CHLD 1 50.753906 1567438152.5527
CHLD 2 74.378906 1567438152.5528
CHLD 3 65.660156 1567438152.5528
CHLD 4 65.937500 1567438152.5529
MEM 1136.714844 1567438152.6533
CHLD 0 10.789062 1567438152.6807
CHLD 1 66.804688 1567438152.6808
CHLD 2 79.335938 1567438152.6808
CHLD 3 71.769531 1567438152.6809
CHLD 4 70.511719 1567438152.6809
MEM 1136.714844 1567438152.7813
CHLD 0 10.789062 1567438152.7950
CHLD 1 72.343750 1567438152.7950
CHLD 2 85.171875 1567438152.7951
CHLD 3 77.765625 1567438152.7952
CHLD 4 76.656250 1567438152.7952
MEM 1136.714844 1567438152.8956
CHLD 0 10.789062 1567438152.9165
CHLD 1 76.886719 1567438152.9166
