CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 1.875000 1567448735.2189
MEM 17.878906 1567448735.3278
MEM 33.027344 1567448735.4466
MEM 40.792969 1567448735.5570
MEM 57.933594 1567448735.6655
MEM 71.410156 1567448735.7738
MEM 78.652344 1567448735.8823
MEM 122.890625 1567448735.9907
MEM 159.574219 1567448736.0991
MEM 162.300781 1567448736.2078
MEM 167.273438 1567448736.3161
MEM 176.476562 1567448736.4246
MEM 181.152344 1567448736.5407
MEM 184.929688 1567448736.6493
MEM 191.957031 1567448736.7633
MEM 203.492188 1567448736.8721
MEM 212.113281 1567448736.9805
MEM 214.707031 1567448737.0889
MEM 226.718750 1567448737.2014
MEM 233.035156 1567448737.3098
MEM 249.257812 1567448737.4206
MEM 254.687500 1567448737.5291
MEM 261.890625 1567448737.6375
MEM 269.492188 1567448737.7468
MEM 286.250000 1567448737.8552
MEM 303.007812 1567448737.9637
MEM 362.722656 1567448738.0721
MEM 363.074219 1567448738.1807
MEM 458.980469 1567448738.2893
MEM 621.917969 1567448738.3982
MEM 677.152344 1567448738.5071
MEM 643.859375 1567448738.6169
MEM 708.375000 1567448738.7266
CHLD 0 601.062500 1567448738.7418
CHLD 1 601.070312 1567448738.7419
MEM 708.449219 1567448738.8423
CHLD 0 601.062500 1567448738.8678
CHLD 1 601.070312 1567448738.8679
CHLD 2 601.070312 1567448738.8680
CHLD 3 601.070312 1567448738.8681
CHLD 4 606.910156 1567448738.8681
CHLD 5 607.171875 1567448738.8682
CHLD 6 605.292969 1567448738.8683
CHLD 7 605.449219 1567448738.8683
CHLD 8 0.007812 1567448738.8684
CHLD 9 0.007812 1567448738.8684
MEM 708.468750 1567448738.9689
CHLD 0 601.062500 1567448738.9925
CHLD 1 601.070312 1567448738.9926
CHLD 2 601.070312 1567448738.9927
CHLD 3 601.070312 1567448738.9928
CHLD 4 611.597656 1567448738.9928
CHLD 5 611.394531 1567448738.9929
CHLD 6 605.613281 1567448738.9929
CHLD 7 607.019531 1567448738.9930
CHLD 8 601.179688 1567448738.9931
CHLD 9 601.179688 1567448738.9931
CHLD 10 6.460938 1567448738.9932
CHLD 11 5.843750 1567448738.9932
CHLD 12 9.570312 1567448738.9933
MEM 708.472656 1567448739.0937
CHLD 0 601.062500 1567448739.1236
CHLD 1 601.070312 1567448739.1236
CHLD 2 601.070312 1567448739.1237
CHLD 3 601.070312 1567448739.1237
CHLD 4 614.250000 1567448739.1238
CHLD 5 614.648438 1567448739.1238
CHLD 6 605.957031 1567448739.1239
CHLD 7 609.445312 1567448739.1240
CHLD 8 601.179688 1567448739.1240
CHLD 9 601.179688 1567448739.1241
CHLD 10 601.183594 1567448739.1241
CHLD 11 601.183594 1567448739.1242
CHLD 12 8.511719 1567448739.1242
CHLD 13 6.164062 1567448739.1243
CHLD 14 10.875000 1567448739.1243
CHLD 15 10.855469 1567448739.1244
MEM 708.472656 1567448739.2248
CHLD 0 601.062500 1567448739.2593
CHLD 1 601.070312 1567448739.2593
CHLD 2 601.070312 1567448739.2594
CHLD 3 601.070312 1567448739.2595
CHLD 4 617.671875 1567448739.2595
CHLD 5 618.062500 1567448739.2596
CHLD 6 611.378906 1567448739.2596
CHLD 7 613.707031 1567448739.2597
CHLD 8 601.179688 1567448739.2598
CHLD 9 601.179688 1567448739.2598
CHLD 10 601.183594 1567448739.2599
CHLD 11 601.183594 1567448739.2599
CHLD 12 10.179688 1567448739.2600
CHLD 13 8.867188 1567448739.2600
CHLD 14 10.875000 1567448739.2601
CHLD 15 10.855469 1567448739.2601
MEM 708.472656 1567448739.3605
