CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 1.886719 1567445361.4200
MEM 15.519531 1567445361.5295
MEM 32.968750 1567445361.6551
MEM 41.226562 1567445361.7688
MEM 53.824219 1567445361.8822
MEM 70.386719 1567445361.9951
MEM 78.488281 1567445362.1032
MEM 96.015625 1567445362.2114
MEM 150.625000 1567445362.3200
MEM 162.382812 1567445362.4313
MEM 165.664062 1567445362.5396
MEM 175.167969 1567445362.6477
MEM 181.230469 1567445362.7559
MEM 188.035156 1567445362.8640
MEM 199.960938 1567445362.9725
MEM 206.089844 1567445363.0811
MEM 212.574219 1567445363.1953
MEM 215.453125 1567445363.3036
MEM 226.730469 1567445363.4125
MEM 232.769531 1567445363.5206
MEM 248.882812 1567445363.6306
MEM 254.585938 1567445363.7387
MEM 261.785156 1567445363.8467
MEM 270.472656 1567445363.9603
MEM 286.972656 1567445364.0732
MEM 302.957031 1567445364.1861
MEM 367.019531 1567445364.2993
MEM 362.984375 1567445364.4131
MEM 463.015625 1567445364.5248
MEM 629.304688 1567445364.6385
MEM 677.066406 1567445364.7521
MEM 647.640625 1567445364.8678
MEM 708.285156 1567445364.9805
CHLD 0 601.089844 1567445364.9922
CHLD 1 601.097656 1567445364.9923
CHLD 2 601.097656 1567445364.9923
MEM 708.300781 1567445365.0927
CHLD 0 601.089844 1567445365.1013
CHLD 1 601.097656 1567445365.1014
CHLD 2 601.097656 1567445365.1014
CHLD 3 601.097656 1567445365.1014
CHLD 4 614.339844 1567445365.1015
CHLD 5 10.878906 1567445365.1015
MEM 708.300781 1567445365.2018
CHLD 0 601.089844 1567445365.2101
CHLD 1 601.097656 1567445365.2101
CHLD 2 601.097656 1567445365.2102
CHLD 3 601.097656 1567445365.2102
CHLD 4 618.894531 1567445365.2102
CHLD 5 10.878906 1567445365.2103
MEM 708.300781 1567445365.3106
CHLD 0 601.089844 1567445365.3188
CHLD 1 601.097656 1567445365.3189
CHLD 2 601.097656 1567445365.3189
CHLD 3 601.097656 1567445365.3190
CHLD 4 630.472656 1567445365.3190
CHLD 5 10.878906 1567445365.3190
MEM 708.300781 1567445365.4194
CHLD 0 601.089844 1567445365.4331
CHLD 1 601.097656 1567445365.4332
CHLD 2 601.097656 1567445365.4333
CHLD 3 601.097656 1567445365.4333
CHLD 4 635.203125 1567445365.4334
CHLD 5 10.878906 1567445365.4334
MEM 708.300781 1567445365.5339
CHLD 0 601.089844 1567445365.5483
CHLD 1 601.097656 1567445365.5484
CHLD 2 601.097656 1567445365.5484
CHLD 3 601.097656 1567445365.5485
CHLD 4 637.855469 1567445365.5485
CHLD 5 10.878906 1567445365.5486
MEM 708.300781 1567445365.6490
CHLD 0 601.089844 1567445365.6633
CHLD 1 601.097656 1567445365.6634
CHLD 2 601.097656 1567445365.6634
CHLD 3 601.097656 1567445365.6635
CHLD 4 641.257812 1567445365.6635
CHLD 5 10.878906 1567445365.6636
MEM 708.300781 1567445365.7640
CHLD 0 601.089844 1567445365.7782
CHLD 1 601.097656 1567445365.7783
CHLD 2 601.097656 1567445365.7784
CHLD 3 601.097656 1567445365.7784
CHLD 4 642.378906 1567445365.7785
CHLD 5 10.878906 1567445365.7786
MEM 708.300781 1567445365.8790
CHLD 0 601.089844 1567445365.8932
CHLD 1 601.097656 1567445365.8933
CHLD 2 601.097656 1567445365.8933
CHLD 3 601.097656 1567445365.8934
CHLD 4 643.484375 1567445365.8935
CHLD 5 10.878906 1567445365.8935
MEM 708.300781 1567445365.9939
CHLD 0 601.089844 1567445366.0083
CHLD 1 601.097656 1567445366.0084
CHLD 2 601.097656 1567445366.0084
CHLD 3 601.097656 1567445366.0085
CHLD 4 644.886719 1567445366.0085
CHLD 5 10.878906 1567445366.0086
MEM 708.300781 1567445366.1090
CHLD 0 601.089844 1567445366.1189
CHLD 1 601.097656 1567445366.1189
CHLD 2 601.097656 1567445366.1189
CHLD 3 601.097656 1567445366.1190
CHLD 4 653.269531 1567445366.1190
CHLD 5 10.878906 1567445366.1190
MEM 708.300781 1567445366.2195
CHLD 0 601.089844 1567445366.2326
CHLD 1 601.097656 1567445366.2327
CHLD 2 601.097656 1567445366.2327
CHLD 3 601.097656 1567445366.2328
CHLD 4 657.949219 1567445366.2329
CHLD 5 10.878906 1567445366.2329
MEM 708.300781 1567445366.3333
CHLD 0 601.089844 1567445366.3416
CHLD 1 601.097656 1567445366.3417
CHLD 2 601.097656 1567445366.3417
CHLD 3 601.097656 1567445366.3417
CHLD 4 658.835938 1567445366.3418
CHLD 5 10.878906 1567445366.3418
MEM 708.300781 1567445366.4422
CHLD 0 601.089844 1567445366.4507
CHLD 1 601.097656 1567445366.4508
CHLD 2 601.097656 1567445366.4508
CHLD 3 601.097656 1567445366.4508
CHLD 4 662.195312 1567445366.4509
CHLD 5 10.878906 1567445366.4509
MEM 708.300781 1567445366.5513
CHLD 0 601.089844 1567445366.5611
CHLD 1 601.097656 1567445366.5612
CHLD 2 601.097656 1567445366.5612
CHLD 3 601.097656 1567445366.5613
CHLD 4 686.496094 1567445366.5613
CHLD 5 10.878906 1567445366.5613
MEM 708.300781 1567445366.6617
CHLD 0 601.089844 1567445366.6768
CHLD 1 601.097656 1567445366.6768
CHLD 2 601.097656 1567445366.6769
CHLD 3 601.097656 1567445366.6770
CHLD 4 692.730469 1567445366.6770
CHLD 5 10.878906 1567445366.6771
MEM 708.300781 1567445366.7775
CHLD 0 601.089844 1567445366.7925
CHLD 1 601.097656 1567445366.7926
CHLD 2 601.097656 1567445366.7926
CHLD 3 601.097656 1567445366.7927
CHLD 4 693.246094 1567445366.7927
CHLD 5 10.878906 1567445366.7928
MEM 708.300781 1567445366.8933
CHLD 0 601.089844 1567445366.9073
CHLD 1 601.097656 1567445366.9074
CHLD 2 601.097656 1567445366.9074
CHLD 3 601.097656 1567445366.9075
CHLD 4 693.503906 1567445366.9076
CHLD 5 10.878906 1567445366.9076
MEM 708.300781 1567445367.0080
CHLD 0 601.089844 1567445367.0211
CHLD 1 601.097656 1567445367.0212
CHLD 2 601.097656 1567445367.0213
CHLD 3 601.097656 1567445367.0213
CHLD 4 694.535156 1567445367.0214
CHLD 5 10.878906 1567445367.0215
MEM 708.300781 1567445367.1223
CHLD 0 601.089844 1567445367.1357
CHLD 1 601.097656 1567445367.1357
CHLD 2 601.097656 1567445367.1357
CHLD 3 601.097656 1567445367.1358
CHLD 4 694.535156 1567445367.1358
CHLD 5 10.878906 1567445367.1358
MEM 708.300781 1567445367.2362
CHLD 0 601.089844 1567445367.2480
CHLD 1 601.097656 1567445367.2481
CHLD 2 601.097656 1567445367.2481
CHLD 3 601.097656 1567445367.2482
CHLD 4 696.082031 1567445367.2482
CHLD 5 10.878906 1567445367.2483
MEM 708.300781 1567445367.3489
CHLD 0 601.089844 1567445367.3616
CHLD 1 601.097656 1567445367.3617
CHLD 2 601.097656 1567445367.3617
CHLD 3 601.097656 1567445367.3618
CHLD 4 696.082031 1567445367.3619
CHLD 5 10.878906 1567445367.3620
MEM 708.300781 1567445367.4624
CHLD 0 601.089844 1567445367.4767
CHLD 1 601.097656 1567445367.4769
