CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 1.859375 1567443003.7997
MEM 14.957031 1567443003.9146
MEM 30.195312 1567443004.0324
MEM 40.242188 1567443004.1468
MEM 51.261719 1567443004.2612
MEM 69.472656 1567443004.3755
MEM 79.019531 1567443004.4970
MEM 85.226562 1567443004.6115
MEM 138.617188 1567443004.7269
MEM 165.250000 1567443004.8413
MEM 165.554688 1567443004.9544
MEM 175.558594 1567443005.0673
MEM 182.191406 1567443005.1805
MEM 187.710938 1567443005.2935
MEM 195.902344 1567443005.4087
MEM 206.464844 1567443005.5216
MEM 215.597656 1567443005.6348
MEM 219.457031 1567443005.7568
MEM 231.476562 1567443005.8714
MEM 237.664062 1567443005.9861
MEM 255.472656 1567443006.1008
MEM 259.433594 1567443006.2149
MEM 266.617188 1567443006.3303
MEM 277.347656 1567443006.4438
MEM 293.074219 1567443006.5570
MEM 304.933594 1567443006.6719
MEM 341.132812 1567443006.7899
MEM 367.292969 1567443006.9057
MEM 443.863281 1567443007.0184
MEM 610.667969 1567443007.1330
MEM 681.371094 1567443007.2463
MEM 644.542969 1567443007.3607
MEM 712.656250 1567443007.4746
CHLD 0 601.148438 1567443007.4915
MEM 873.730469 1567443007.5919
CHLD 0 601.148438 1567443007.6010
CHLD 1 601.156250 1567443007.6011
CHLD 2 601.156250 1567443007.6011
CHLD 3 601.156250 1567443007.6012
MEM 1070.699219 1567443007.7016
CHLD 0 601.148438 1567443007.7158
CHLD 1 601.156250 1567443007.7159
CHLD 2 601.156250 1567443007.7159
CHLD 3 601.156250 1567443007.7159
MEM 1251.906250 1567443007.8164
CHLD 0 601.148438 1567443007.8256
CHLD 1 601.156250 1567443007.8257
CHLD 2 601.156250 1567443007.8257
CHLD 3 601.156250 1567443007.8257
MEM 1409.945312 1567443007.9262
CHLD 0 601.148438 1567443007.9414
CHLD 1 601.156250 1567443007.9415
CHLD 2 601.156250 1567443007.9416
CHLD 3 601.156250 1567443007.9416
MEM 1214.832031 1567443008.0420
CHLD 0 606.464844 1567443008.0545
CHLD 1 601.156250 1567443008.0546
CHLD 2 601.156250 1567443008.0546
CHLD 3 601.156250 1567443008.0547
MEM 1136.832031 1567443008.1551
CHLD 0 744.910156 1567443008.1660
CHLD 1 601.156250 1567443008.1660
CHLD 2 601.156250 1567443008.1661
CHLD 3 601.156250 1567443008.1661
MEM 1136.832031 1567443008.2666
CHLD 0 890.316406 1567443008.2848
CHLD 1 601.156250 1567443008.2848
CHLD 2 601.156250 1567443008.2849
CHLD 3 601.156250 1567443008.2849
MEM 1005.300781 1567443008.3854
CHLD 0 1054.800781 1567443008.3987
CHLD 1 601.156250 1567443008.3988
CHLD 2 601.156250 1567443008.3988
CHLD 3 601.156250 1567443008.3989
MEM 715.445312 1567443008.4992
CHLD 0 1257.957031 1567443008.5081
CHLD 1 601.156250 1567443008.5081
CHLD 2 601.156250 1567443008.5082
CHLD 3 601.156250 1567443008.5082
MEM 715.445312 1567443008.6086
CHLD 0 1216.660156 1567443008.6175
CHLD 1 601.156250 1567443008.6176
CHLD 2 601.156250 1567443008.6176
CHLD 3 601.156250 1567443008.6176
MEM 715.445312 1567443008.7180
CHLD 0 1203.335938 1567443008.7269
CHLD 1 601.156250 1567443008.7270
CHLD 2 601.156250 1567443008.7270
CHLD 3 601.156250 1567443008.7270
MEM 715.445312 1567443008.8274
CHLD 0 1394.890625 1567443008.8364
CHLD 1 601.156250 1567443008.8365
CHLD 2 601.156250 1567443008.8365
CHLD 3 601.156250 1567443008.8366
MEM 715.445312 1567443008.9370
CHLD 0 1027.410156 1567443008.9533
CHLD 1 601.156250 1567443008.9534
CHLD 2 601.156250 1567443008.9535
CHLD 3 601.156250 1567443008.9535
CHLD 4 7.453125 1567443008.9536
MEM 715.445312 1567443009.0540
CHLD 0 1036.851562 1567443009.0630
CHLD 1 601.156250 1567443009.0630
CHLD 2 601.156250 1567443009.0630
CHLD 3 601.156250 1567443009.0631
CHLD 4 10.703125 1567443009.0631
MEM 715.445312 1567443009.1635
CHLD 0 1037.601562 1567443009.1778
CHLD 1 601.156250 1567443009.1778
CHLD 2 601.156250 1567443009.1779
CHLD 3 601.156250 1567443009.1780
CHLD 4 10.703125 1567443009.1780
MEM 715.445312 1567443009.2784
CHLD 0 1049.468750 1567443009.2932
CHLD 1 601.156250 1567443009.2933
CHLD 2 601.156250 1567443009.2933
CHLD 3 601.156250 1567443009.2934
CHLD 4 10.703125 1567443009.2934
MEM 715.445312 1567443009.3939
CHLD 0 1054.863281 1567443009.4090
CHLD 1 601.156250 1567443009.4091
CHLD 2 601.156250 1567443009.4091
CHLD 3 601.156250 1567443009.4092
CHLD 4 10.703125 1567443009.4093
MEM 715.445312 1567443009.5097
CHLD 0 1057.382812 1567443009.5231
CHLD 1 601.156250 1567443009.5231
CHLD 2 601.156250 1567443009.5232
CHLD 3 601.156250 1567443009.5232
CHLD 4 10.703125 1567443009.5233
MEM 715.445312 1567443009.6238
CHLD 0 1061.027344 1567443009.6389
CHLD 1 601.156250 1567443009.6390
CHLD 2 601.156250 1567443009.6390
CHLD 3 601.156250 1567443009.6391
CHLD 4 10.703125 1567443009.6392
MEM 715.445312 1567443009.7396
CHLD 0 1062.058594 1567443009.7547
CHLD 1 601.156250 1567443009.7548
CHLD 2 601.156250 1567443009.7548
CHLD 3 601.156250 1567443009.7549
CHLD 4 10.703125 1567443009.7549
MEM 715.445312 1567443009.8554
CHLD 0 1063.300781 1567443009.8705
CHLD 1 601.156250 1567443009.8706
CHLD 2 601.156250 1567443009.8707
CHLD 3 601.156250 1567443009.8707
CHLD 4 10.703125 1567443009.8708
MEM 715.445312 1567443009.9712
CHLD 0 1064.777344 1567443009.9864
CHLD 1 601.156250 1567443009.9864
CHLD 2 601.156250 1567443009.9865
CHLD 3 601.156250 1567443009.9865
CHLD 4 10.703125 1567443009.9866
MEM 715.445312 1567443010.0870
CHLD 0 1073.957031 1567443010.0959
CHLD 1 601.156250 1567443010.0959
CHLD 2 601.156250 1567443010.0959
CHLD 3 601.156250 1567443010.0960
CHLD 4 10.703125 1567443010.0960
MEM 715.445312 1567443010.1964
CHLD 0 1081.113281 1567443010.2094
CHLD 1 601.156250 1567443010.2095
CHLD 2 601.156250 1567443010.2096
CHLD 3 601.156250 1567443010.2096
CHLD 4 10.703125 1567443010.2097
MEM 715.445312 1567443010.3101
CHLD 0 1083.812500 1567443010.3191
CHLD 1 601.156250 1567443010.3191
CHLD 2 601.156250 1567443010.3192
CHLD 3 601.156250 1567443010.3192
CHLD 4 10.703125 1567443010.3192
MEM 715.445312 1567443010.4196
CHLD 0 1086.132812 1567443010.4286
CHLD 1 601.156250 1567443010.4286
CHLD 2 601.156250 1567443010.4287
CHLD 3 601.156250 1567443010.4287
CHLD 4 10.703125 1567443010.4287
MEM 715.445312 1567443010.5292
CHLD 0 1112.312500 1567443010.5446
CHLD 1 601.156250 1567443010.5447
CHLD 2 601.156250 1567443010.5448
CHLD 3 601.156250 1567443010.5448
CHLD 4 10.703125 1567443010.5449
MEM 715.445312 1567443010.6453
CHLD 0 1115.664062 1567443010.6605
CHLD 1 601.156250 1567443010.6605
CHLD 2 601.156250 1567443010.6605
CHLD 3 601.156250 1567443010.6606
CHLD 4 10.703125 1567443010.6606
MEM 715.445312 1567443010.7611
CHLD 0 1117.984375 1567443010.7745
CHLD 1 601.156250 1567443010.7746
CHLD 2 601.156250 1567443010.7747
