CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 4.078125 1567445997.2733
MEM 17.867188 1567445997.3872
MEM 34.000000 1567445997.5010
MEM 42.273438 1567445997.6150
MEM 64.035156 1567445997.7287
MEM 73.164062 1567445997.8422
MEM 80.996094 1567445997.9561
MEM 122.785156 1567445998.0698
MEM 160.832031 1567445998.1842
MEM 161.945312 1567445998.2989
MEM 167.871094 1567445998.4080
MEM 177.203125 1567445998.5163
MEM 182.480469 1567445998.6302
MEM 190.957031 1567445998.7439
MEM 202.804688 1567445998.8577
MEM 210.890625 1567445998.9711
MEM 214.542969 1567445999.0794
MEM 226.156250 1567445999.1878
MEM 232.753906 1567445999.2961
MEM 249.105469 1567445999.4044
MEM 254.152344 1567445999.5128
MEM 260.855469 1567445999.6225
MEM 267.695312 1567445999.7311
MEM 284.195312 1567445999.8399
MEM 300.953125 1567445999.9482
MEM 347.218750 1567446000.0566
MEM 362.261719 1567446000.1653
MEM 436.511719 1567446000.2737
MEM 598.675781 1567446000.3823
MEM 676.343750 1567446000.4975
MEM 643.890625 1567446000.6130
MEM 707.617188 1567446000.7216
CHLD 0 601.085938 1567446000.7313
MEM 707.640625 1567446000.8317
CHLD 0 601.085938 1567446000.8479
CHLD 1 601.078125 1567446000.8480
CHLD 2 601.078125 1567446000.8480
CHLD 3 601.078125 1567446000.8546
CHLD 4 606.726562 1567446000.8548
CHLD 5 605.753906 1567446000.8549
CHLD 6 605.464844 1567446000.8550
CHLD 7 605.156250 1567446000.8551
CHLD 8 604.585938 1567446000.8552
CHLD 9 0.007812 1567446000.8553
CHLD 10 6.003906 1567446000.8554
MEM 707.664062 1567446000.9558
CHLD 0 601.085938 1567446000.9923
CHLD 1 601.078125 1567446000.9924
CHLD 2 601.078125 1567446000.9924
CHLD 3 601.078125 1567446000.9925
CHLD 4 611.144531 1567446000.9925
CHLD 5 612.156250 1567446000.9926
CHLD 6 608.261719 1567446000.9927
CHLD 7 605.718750 1567446000.9927
CHLD 8 605.718750 1567446000.9928
CHLD 9 605.394531 1567446000.9928
CHLD 10 605.207031 1567446000.9929
CHLD 11 604.628906 1567446000.9930
CHLD 12 0.007812 1567446000.9930
CHLD 13 0.007812 1567446000.9931
CHLD 14 8.535156 1567446000.9931
CHLD 15 8.824219 1567446000.9932
CHLD 16 8.808594 1567446000.9933
MEM 707.664062 1567446001.0939
CHLD 0 601.085938 1567446001.1382
CHLD 1 601.078125 1567446001.1383
CHLD 2 601.078125 1567446001.1384
CHLD 3 601.078125 1567446001.1384
CHLD 4 614.218750 1567446001.1385
CHLD 5 617.390625 1567446001.1386
CHLD 6 611.144531 1567446001.1386
CHLD 7 609.257812 1567446001.1387
CHLD 8 609.441406 1567446001.1387
CHLD 9 608.542969 1567446001.1388
CHLD 10 605.808594 1567446001.1389
CHLD 11 605.445312 1567446001.1389
CHLD 12 0.007812 1567446001.1390
CHLD 13 7.632812 1567446001.1390
CHLD 14 8.750000 1567446001.1391
CHLD 15 7.906250 1567446001.1392
CHLD 16 10.898438 1567446001.1392
CHLD 17 10.937500 1567446001.1393
CHLD 18 10.640625 1567446001.1393
MEM 707.664062 1567446001.2397
CHLD 0 601.085938 1567446001.2681
CHLD 1 601.078125 1567446001.2682
CHLD 2 601.078125 1567446001.2683
CHLD 3 601.078125 1567446001.2683
CHLD 4 618.058594 1567446001.2684
CHLD 5 618.199219 1567446001.2684
CHLD 6 614.542969 1567446001.2685
CHLD 7 612.253906 1567446001.2685
CHLD 8 612.773438 1567446001.2686
CHLD 9 612.242188 1567446001.2686
CHLD 10 609.734375 1567446001.2687
CHLD 11 607.792969 1567446001.2687
CHLD 12 7.808594 1567446001.2688
CHLD 13 8.460938 1567446001.2689
CHLD 14 9.054688 1567446001.2689
CHLD 15 10.855469 1567446001.2690
CHLD 16 10.628906 1567446001.2690
CHLD 17 10.898438 1567446001.2691
CHLD 18 10.937500 1567446001.2691
CHLD 19 10.914062 1567446001.2692
MEM 707.664062 1567446001.3696
CHLD 0 601.085938 1567446001.4039
CHLD 1 601.078125 1567446001.4040
CHLD 2 601.078125 1567446001.4041
CHLD 3 601.078125 1567446001.4041
CHLD 4 618.308594 1567446001.4042
CHLD 5 618.492188 1567446001.4042
CHLD 6 618.125000 1567446001.4043
CHLD 7 615.824219 1567446001.4043
CHLD 8 618.058594 1567446001.4044
CHLD 9 615.316406 1567446001.4045
CHLD 10 612.343750 1567446001.4045
CHLD 11 614.226562 1567446001.4046
CHLD 12 10.808594 1567446001.4046
CHLD 13 10.890625 1567446001.4047
CHLD 14 10.894531 1567446001.4047
CHLD 15 10.855469 1567446001.4048
CHLD 16 10.902344 1567446001.4048
CHLD 17 10.898438 1567446001.4049
CHLD 18 10.937500 1567446001.4049
CHLD 19 10.914062 1567446001.4050
MEM 707.664062 1567446001.5054
CHLD 0 601.085938 1567446001.5409
CHLD 1 601.078125 1567446001.5410
CHLD 2 601.078125 1567446001.5410
CHLD 3 601.078125 1567446001.5411
CHLD 4 618.667969 1567446001.5411
CHLD 5 618.558594 1567446001.5412
CHLD 6 618.808594 1567446001.5412
CHLD 7 618.132812 1567446001.5413
CHLD 8 618.199219 1567446001.5414
CHLD 9 618.058594 1567446001.5414
CHLD 10 618.039062 1567446001.5415
CHLD 11 617.750000 1567446001.5415
CHLD 12 10.808594 1567446001.5416
CHLD 13 10.890625 1567446001.5416
CHLD 14 10.894531 1567446001.5417
CHLD 15 10.855469 1567446001.5417
CHLD 16 10.902344 1567446001.5418
CHLD 17 10.898438 1567446001.5418
CHLD 18 10.937500 1567446001.5419
CHLD 19 10.914062 1567446001.5420
MEM 707.664062 1567446001.6424
CHLD 0 601.085938 1567446001.6826
CHLD 1 601.078125 1567446001.6827
CHLD 2 601.078125 1567446001.6828
CHLD 3 601.078125 1567446001.6828
CHLD 4 618.910156 1567446001.6829
CHLD 5 618.808594 1567446001.6829
CHLD 6 620.386719 1567446001.6830
CHLD 7 618.308594 1567446001.6830
CHLD 8 618.558594 1567446001.6831
CHLD 9 618.308594 1567446001.6831
CHLD 10 618.308594 1567446001.6832
CHLD 11 618.199219 1567446001.6832
CHLD 12 10.808594 1567446001.6833
CHLD 13 10.890625 1567446001.6834
CHLD 14 10.894531 1567446001.6834
CHLD 15 10.855469 1567446001.6835
CHLD 16 10.902344 1567446001.6835
CHLD 17 10.898438 1567446001.6836
CHLD 18 10.937500 1567446001.6837
CHLD 19 10.914062 1567446001.6837
MEM 707.664062 1567446001.7841
CHLD 0 601.085938 1567446001.8280
CHLD 1 601.078125 1567446001.8281
CHLD 2 601.078125 1567446001.8282
CHLD 3 601.078125 1567446001.8282
CHLD 4 620.902344 1567446001.8283
CHLD 5 619.675781 1567446001.8283
CHLD 6 621.753906 1567446001.8284
CHLD 7 618.558594 1567446001.8285
CHLD 8 622.707031 1567446001.8285
CHLD 9 618.558594 1567446001.8286
CHLD 10 618.558594 1567446001.8286
CHLD 11 618.488281 1567446001.8287
CHLD 12 10.808594 1567446001.8288
CHLD 13 10.890625 1567446001.8288
CHLD 14 10.894531 1567446001.8289
CHLD 15 10.855469 1567446001.8289
CHLD 16 10.902344 1567446001.8290
CHLD 17 10.898438 1567446001.8290
CHLD 18 10.937500 1567446001.8291
CHLD 19 10.914062 1567446001.8291
MEM 707.664062 1567446001.9295
CHLD 0 601.085938 1567446001.9455
CHLD 1 601.078125 1567446001.9456
CHLD 2 601.078125 1567446001.9456
CHLD 3 601.078125 1567446001.9457
CHLD 4 621.972656 1567446001.9457
CHLD 5 621.644531 1567446001.9458
CHLD 6 623.179688 1567446001.9458
CHLD 7 618.753906 1567446001.9459
CHLD 8 630.632812 1567446001.9459
CHLD 9 618.746094 1567446001.9460
CHLD 10 618.671875 1567446001.9461
CHLD 11 618.667969 1567446001.9461
CHLD 12 10.808594 1567446001.9462
CHLD 13 10.890625 1567446001.9462
CHLD 14 10.894531 1567446001.9704
CHLD 15 10.855469 1567446001.9705
CHLD 16 10.902344 1567446001.9706
