CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
MEM 1.933594 1567445178.0304
MEM 18.406250 1567445178.1393
MEM 34.117188 1567445178.2572
MEM 42.136719 1567445178.3654
MEM 63.988281 1567445178.4749
MEM 73.156250 1567445178.5832
MEM 81.601562 1567445178.6914
MEM 123.000000 1567445178.7998
MEM 160.199219 1567445178.9165
MEM 162.175781 1567445179.0305
MEM 168.296875 1567445179.1445
MEM 175.707031 1567445179.2580
MEM 181.429688 1567445179.3718
MEM 189.082031 1567445179.4855
MEM 201.699219 1567445179.5992
MEM 207.351562 1567445179.7129
MEM 212.679688 1567445179.8221
MEM 222.976562 1567445179.9303
MEM 231.574219 1567445180.0385
MEM 245.550781 1567445180.1468
MEM 251.472656 1567445180.2551
MEM 260.617188 1567445180.3634
MEM 265.078125 1567445180.4716
MEM 280.289062 1567445180.5798
MEM 296.531250 1567445180.6881
MEM 342.253906 1567445180.7969
MEM 317.265625 1567445180.9054
MEM 376.382812 1567445181.0139
MEM 536.226562 1567445181.1233
MEM 667.453125 1567445181.2332
MEM 676.285156 1567445181.3442
MEM 647.300781 1567445181.4534
MEM 707.574219 1567445181.5654
CHLD 0 601.089844 1567445181.5761
CHLD 1 601.089844 1567445181.5762
CHLD 2 601.089844 1567445181.5762
CHLD 3 601.089844 1567445181.5763
MEM 707.589844 1567445181.6767
CHLD 0 601.089844 1567445181.6999
CHLD 1 601.089844 1567445181.7000
CHLD 2 601.089844 1567445181.7001
CHLD 3 601.089844 1567445181.7001
CHLD 4 609.125000 1567445181.7002
CHLD 5 609.031250 1567445181.7002
CHLD 6 606.648438 1567445181.7003
CHLD 7 605.386719 1567445181.7004
CHLD 8 604.886719 1567445181.7004
CHLD 9 601.839844 1567445181.7005
CHLD 10 0.007812 1567445181.7005
CHLD 11 7.886719 1567445181.7006
CHLD 12 7.503906 1567445181.7007
MEM 708.101562 1567445181.8011
CHLD 0 601.089844 1567445181.8268
CHLD 1 601.089844 1567445181.8268
CHLD 2 601.089844 1567445181.8269
CHLD 3 601.089844 1567445181.8269
CHLD 4 612.234375 1567445181.8270
CHLD 5 612.234375 1567445181.8270
CHLD 6 609.125000 1567445181.8271
CHLD 7 607.453125 1567445181.8271
CHLD 8 605.574219 1567445181.8272
CHLD 9 605.371094 1567445181.8272
